,指標名,シェアサイクルポート,,,,,,,
,出典,東京自転車シェアリング ポートマップ,,,,,,,
,年次,2024/12/12取得,,,,,,,
,URL,https://www.google.com/maps/d/viewer?mid=1L2l1EnQJhCNlm_Xxkp9RTjIj68Q,,,,,,,
,備考,2021年度：679件、2022年度：728件、2023年度：793件、2024年度：855件）,,,,,,,
,,,,,,,,,
,区,町丁,エリア,住所,緯度,経度,ポート名,休止・再開・閉鎖情報,営業時間
,千代田区,麹町六丁目,-,東京都千代田区麹町６丁目６−２,35.685578,139.732078,A6-19.番町麹町ビルディング / Bancho kojimachi building,,Open for 24 hours
,千代田区,麹町四丁目,-,東京都千代田区麹町４丁目５−２１,35.683690,139.736936,A6-20.紀尾井町PREX / Kioicho PREX,,Open for 24 hours
,千代田区,麹町五丁目,-,東京都千代田区麹町５丁目４−３,35.684584,139.734442,A6-21.日本工営ビル / Nippon Koei Building,,Open for 24 hours
,千代田区,麹町二丁目,-,東京都千代田区麹町２丁目 A6-22.半蔵門PREX South,35.683433,139.740756,A6-22.半蔵門PREX South / Hanzomon PREX South,,Open for 24 hours
,千代田区,三番町,-,東京都千代田区三番町 A6-23.セブン-イレブン 千代田三番町店,35.689466,139.745316,A6-23.セブン-イレブン千代田三番町店 / Seven-Eleven Chiyoda Sanbancho,,Open for 24 hours
,千代田区,隼町,-,東京都千代田区隼町４ A6-24.国立劇場,35.682218,139.743292,A6-24.国立劇場 / National Theatre,,Open for 24 hours
,千代田区,平河町二丁目,-,東京都千代田区平河町２丁目７ A6-25.麹町仮住宅,35.679192,139.740190,A6-25.麹町仮住宅 / Kojimachi Temporary Housing,,Open for 24 hours
,千代田区,麹町一丁目,-,東京都千代田区麹町１丁目 A6-26.相互半蔵門ビル,35.683378,139.743189,A6-26.相互半蔵門ビル / Sougo Hanzoumon Building,,Open for 24 hours
,千代田区,飯田橋三丁目,-,東京都千代田区飯田橋３丁目１０,35.699885,139.749825,"【11/27 OPEN】A1-21.東京しごとセンター	/ Tokyo Employment Service Center
",,-
,千代田区,岩本町三丁目,-,東京都千代田区岩本町３丁目８−１１ Vort 秋葉原V,35.696066,139.777521,"【12/4 OPEN】A3-48.VORT秋葉原Ｖ / VORT AkihabaraＶ
",,-
,千代田区,神田神保町一丁目,-,東京都千代田区神田神保町１丁目２８,35.696982,139.758988,"【12/11 OPEN】A2-29.mirio神保町	/ mirio Jimbocho
",,-
,中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町５ B1-01.十思公園,35.691060,139.777909,B1-01.十思公園 / Jisshi Park,,Open for 24 hours
,中央区,日本橋本石町四丁目,日八京,東京都中央区日本橋本石町４丁目４ B1-03.常盤公園（北側）,35.688392,139.770053,B1-03.常盤公園（北側） / Tokiwa Park(North Side),,Open for 24 hours
,中央区,東日本橋二丁目,-,東京都中央区東日本橋２丁目２３ B1-04.産業会館,35.694162,139.787056,B1-04.産業会館 / Industrial Hall,,Open for 24 hours
,中央区,日本橋堀留町一丁目,-,東京都中央区日本橋堀留町１丁目１ B1-05.日本橋保健センター,35.687414,139.779051,B1-05.日本橋保健センター /  Nihonbashi Health Center,,Open for 24 hours
,中央区,日本橋小舟町,-,東京都中央区日本橋小舟町４ B1-06.伊場仙ビル,35.687621,139.777136,B1-06.伊場仙ビル / Ibasen Building,,Open for 24 hours
,中央区,日本橋浜町二丁目,-,東京都中央区日本橋浜町２丁目３２ B1-08.明治座,35.688045,139.786543,B1-08.明治座 / Meijiza,,Open for 24 hours
,中央区,日本橋本町一丁目,日八京,東京都中央区日本橋本町１丁目３ B1-09.スマイルホテル日本橋三越前,35.686099,139.776091,B1-09.スマイルホテル日本橋三越前 / Smile Hotel Nihonbashi Mitsukoshimae,,Open for 24 hours
,中央区,日本橋蛎殻町一丁目,-,東京都中央区日本橋蛎殻町１丁目２２ B1-10.箱崎川第二公園,35.680874,139.784388,B1-10.箱崎川第二公園 / Hakozakigawa Dai-ni Park,,Open for 24 hours
,中央区,日本橋蛎殻町二丁目,-,東京都中央区日本橋蛎殻町２丁目１７ B1-11.浜町川緑道,35.684168,139.787646,B1-11.浜町川緑道 / Hamacho-gawa Ryokudo,,Open for 24 hours
,中央区,日本橋堀留町二丁目,-,東京都中央区日本橋堀留町２丁目１０−１２,35.687789,139.782050,B1-12.ファミリーマート堀留町二丁目店 / Familly Mart Horidomecho 2-chome Store,,Open for 24 hours
