指標名,ホテル,,,,,,,,,
出典,Rakuten API,,,,,,,,,
年次,2024/12/10取得,,,,,,,,,
URL,https://app.rakuten.co.jp/services/api/Travel/SimpleHotelSearch/20170426,,,,,,,,,
備考,(2022年度：1721件、2023年度：1099.0件、2024年度：1124件),,,,,,,,,
,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,レビュー数,室数,ホテルURL
新宿区,若松町３７丁目,-,東京都新宿区若松町37-22　夏目坂の間,35.70023278,139.7174331,夏目坂の間ＲＯＯＭ２【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190711
新宿区,納戸町,-,東京都新宿区納戸町15　ＴＳ神楽坂ビル1Ｆ～4Ｆ　Ａｃｏｕｓｔｉｃ　ＧＡＲＡＧＥ,35.69837852,139.7336966,Ａｃｏｕｓｔｉｃ　ＧＡＲＡＧＥ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186880
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-19-12　レジデンシャルステージ東新宿　204号室,35.697948,139.7045,Ｄ旅館　歌舞伎町／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190896
新宿区,四谷４丁目,-,東京都新宿区四谷4-27-15,35.68882821,139.7151746,新宿雅邸,5,18,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=179166
新宿区,荒木町２丁目,-,東京都新宿区荒木町2-8　伊藤ビル1階Ｂ、2階、3階,35.68854,139.7223547,ＣａｓａＴｏｋｙｏー荒木町ー【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=189641
新宿区,西新宿７丁目,-,東京都新宿区西新宿7-18-12　プリネッツ新宿ビル,35.696018,139.6967449,プリネッツ新宿ビル３Ｆ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190810
新宿区,北新宿２丁目,-,東京都新宿区北新宿2-16-10　ＨＡＭＡ　ＨＩＬＬＳ新宿,35.6977458,139.6889937,ＨＡＭＡ　ＨＩＬＬＳ　新宿【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171486
新宿区,新宿１丁目,-,東京都新宿区新宿1-12-8,35.68890844,139.7120859,Ｂｏｏｋ　Ｔｅａ　Ｂｅｄ　ＳＨＩＮＪＵＫＵ－ＧＹＯＥＮ,1,17,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=176587
新宿区,赤城下町３２丁目,-,東京都新宿区赤城下町32-　101,35.7060865,139.7329304,閑静な住宅街にある落ち着いた中にある建物です／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169892
新宿区,大久保１丁目,-,東京都新宿区大久保1-7-26　301室　日韓マンション,35.7001644,139.705401,大久保店・ダイヤモンド悠／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190514
新宿区,改代町３３丁目,-,東京都新宿区改代町33-10　改代町戸建,35.7075849,139.7349947,ＦＩＮＯＡ　Ｒｅｓｉｄｅｎｔｉａｌ　Ｓｕｉｔｅ　Ｋａｇｕｒａｚａｋａ／民泊,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169190
新宿区,北新宿３丁目,-,東京都新宿区北新宿3-26-22　Ｂｌｕｅ　Ｈｏｕｓｅ,35.7051424,139.6913468,北新宿戸建て・ブルーハウス／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=190329
新宿区,百人町１丁目,-,東京都新宿区百人町1-1-16,35.6994199,139.701897,笑楽宿／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175428
新宿区,新宿１丁目,-,東京都新宿区新宿1-19-10　サンモール第三マンション６0２,35.6895878,139.7128873,サンモール第三マンション６０２／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186303
新宿区,新宿７丁目,-,東京都新宿区新宿7-12-3　扇園第3ビル,35.6979034,139.7119504,東新宿扇園／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171226
新宿区,四谷三栄町９丁目,-,東京都新宿区四谷三栄町9-1　634　Ｃｏｎｄｏ　Ｙｏｔｓｕｙａ,35.6882309,139.7240427,６３４　Ｃｏｎｄｏ　Ｙｏｔｓｕｙａ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169813
新宿区,中落合４丁目,-,東京都新宿区中落合4-11-15 洪,35.71822368,139.6850454,１９人まで滞在可能。３階建、一軒家貸切／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174893
新宿区,神楽坂４丁目,-,東京都新宿区神楽坂4-1-3,35.7022223,139.739626,神楽坂レトロなＢＡＲとホテル,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=182298
渋谷区,本町２丁目,-,東京都渋谷区本町2-39-17　Ｓｅｉｒａｉ　Ｖａｃａｔｉｏｎ　Ｒｅｎｔａｌ　Ｈａｔｓｕｄａｉ,35.6843992,139.6829921,Ｓｅｉｒａｉ　Ｖａｃａｔｉｏｎ　Ｒｅｎｔａｌ　Ｈａｔｓｕｄａｉ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186494
新宿区,大久保１丁目,-,東京都新宿区大久保1-4-5　福浜,35.703991,139.7051782,東新宿一軒家・貸切／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185579
渋谷区,代々木５丁目,-,東京都渋谷区代々木5-56-3　Ｎｏｒｔｈ　Ｃｏｔｔａｇｅ,35.6772255,139.692314,Ｎｏｒｔｈ　Ｃｏｔｔａｇｅ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185674
新宿区,百人町２丁目,-,東京都新宿区百人町2-7-14　新宿サニーマンション304　Ａｐａｒｔｍｅｎｔｓ　ｉｎ　Ｓｈｉｎｊｕｋｕ,35.7039672,139.6998128,新宿のアパート、ＪＲ山手線新大久保は徒歩３分！寝室は３つ！／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=189396
新宿区,大久保２丁目,-,東京都新宿区大久保2-11-21,35.70302948,139.7072465,ＵＲＢＡＮ　ＳＴＡＹ　ＳＨＩＮＪＵＫＵ‐ＥＡＳＴ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=179040
新宿区,新宿４丁目,-,東京都新宿区新宿4-4-14,35.688333,139.704762,ビジネスホテル　すえひろ,3.83,518,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=41042
新宿区,百人町１丁目,-,東京都新宿区百人町1-4-9,35.700479,139.701531,新大久保シティホテル,0,15,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=145083
新宿区,百人町１丁目,-,東京都新宿区百人町1-1-10,35.698957,139.7015,新大久保国際ホテル,0,10,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=145084
新宿区,大久保１丁目,-,東京都新宿区大久保1-12-27,35.69905569,139.7038029,東京ハウスイン,,3,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=149258
新宿区,新宿４丁目,-,東京都新宿区新宿4-4-18,35.6889546,139.7047522,Ｈｏｔｅｌ＆Ｃｏ．　Ｓａｇａｍｉ,2,37,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=153463
新宿区,大久保１丁目,-,東京都新宿区大久保1-15-11,35.700756,139.703188,ＨＹＵＵ　ｈｏｕｓｅ,,2,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=160680
渋谷区,幡ヶ谷２丁目,-,東京都渋谷区幡ヶ谷2-12-17清水荘2Ｆ,35.6780273,139.6767275,いいね！プレイス,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=161114
新宿区,百人町１丁目,-,東京都新宿区百人町1-9-5,35.6986111,139.6997729,山手レストハウス,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=164700
新宿区,市谷本村町２丁目,-,東京都新宿区市谷本村町2-33,35.6906053,139.7319162,Ｔｏｋｙｏ　Ｃａｎｄｌｅｈｏｕｓｅ,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166266
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-31-3,35.69770369,139.7034932,ゲストハウス　Ｇ’Ｉｎｎ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166952
新宿区,百人町１丁目,-,東京都新宿区百人町1-8-17,35.6993449,139.7007717,Ｔｈｅ　ＧＬＯＢＡＬ　ＨＯＴＥＬ　ＴＯＫＹＯ,0,9,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=167870
新宿区,中井１丁目,-,東京都新宿区中井1-2-4,35.7153093,139.6865641,新宿　Ｓｋｙ　Ｃａｐｓｕｌｅ,0,20,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=168758
新宿区,大久保１丁目,-,東京都新宿区大久保1－1－11　コントワール新宿505号,35.6984364,139.7055372,コントワール新宿５０５号／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169040
新宿区,下落合１丁目,-,東京都新宿区下落合1-8-13　ＦＬレジデンス高田馬場,35.715468,139.6991976,ＦＬレジデンス高田馬場・浅築／民泊,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169353
新宿区,四谷３丁目,-,東京都新宿区四谷3-8-6　Ａｌ　Ｄｉ　Ｌａ　Ｙｏｔｓｕｙａ,35.6876392,139.7208307,Ａｌ　Ｄｉ　Ｌａ　Ｙｏｔｓｕｙａ／民泊,,1,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169675
新宿区,荒木町２０丁目,-,東京都新宿区荒木町20-31　ＡＬＴ　ＳＴＡＹ　Ｙｏｔｓｕｙａ,35.6905599,139.7224744,アルトステイ四谷／民泊,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169689
新宿区,大久保２丁目,-,東京都新宿区大久保2-15-16　オリエントコーポ301,35.7044034,139.7068737,新宿．歌舞伎町／新大久保徒歩６分★日本庭園つき★癒される宿／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169750
新宿区,百人町２丁目,-,東京都新宿区百人町2-13-15　Ｊａｐａｎｅｓｅ　ｓｔｙｌｅ　ｖｉｌｌａ,35.7034637,139.6953249,新宿／新大久保駅徒歩３分★　１２０ｍ２一軒家貸切り★　Ｗｉ－Ｆｉパーティー／民泊,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169751
新宿区,西新宿３丁目,-,東京都新宿区西新宿3-14-18　パークサイド西新宿,35.6843505,139.6886148,パークサイド西新宿／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169915
新宿区,百人町２丁目,-,東京都新宿区百人町2-23-40　ＡＮＤＡＮＴＥ,35.7029608,139.6967513,ＡＮＤＡＮＴＥ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,3,5,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169916
新宿区,上落合３丁目,-,東京都新宿区上落合3-13-10　ホテル　エルミタージュ落合,35.7126285,139.6839115,エルミタージュ落合【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170187
新宿区,大久保２丁目,-,東京都新宿区大久保2-10-15　ＨＯＴＥＬ　Ｏｋｕｂｏ　Ｉ,35.7028111,139.6986773,Ｆ２．新宿大久保ホテルＩ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170453
新宿区,大久保２丁目,-,東京都新宿区大久保2-10-15　大久保ホテルＩＩ,35.701981,139.7029527,Ｆ１．新宿大久保ホテルＩＩ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170454
新宿区,百人町２丁目,-,東京都新宿区百人町2-26-22　Ｈｙａｋｕｎｉｎｃｈｏ　Ｈｏｕｓｅ,35.7034637,139.6953249,Ｇｅ．新宿中心！快適な高級感一軒家／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170456
新宿区,百人町１丁目,-,東京都新宿区百人町1-1-14　小野マンション,35.6992296,139.7018472,Ｒ１．東京新宿中心地．広々とした和風モダン部屋／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170457
新宿区,新宿７丁目,-,東京都新宿区新宿7-26-61　新宿和邸,35.698366,139.7099949,東京新宿和邸／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170458
新宿区,百人町２丁目,-,東京都新宿区百人町2-1-46　新宿Ｓｕｎｎｙ,35.7005288,139.6990657,【新宿Ｓｕｎｎｙ】貸切高級ハワス【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170479
新宿区,大久保２丁目,-,東京都新宿区大久保2-32-9　貸切一軒家,35.7018799,139.702645,東京の新宿中心地一軒家／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170480
新宿区,大久保２丁目,-,東京都新宿区大久保2-27-8,35.7029936,139.7039982,Ｓｈｉｎｊｕｋｕ　Ｒｏｏｍ　Ａ・Ｂ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170549
新宿区,歌舞伎町　,-,東京都新宿区歌舞伎町　2-1-3ヤスオビル604,35.6950231,139.7062752,ヤスオビル６０４／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170552
新宿区,新宿５丁目,-,東京都新宿区新宿5-11-2　Ｆａｃｔ　Ｄｒｅａｍ　Ｈｏｕｓｅ,35.6926086,139.7079608,Ｆａｃｔ　Ｄｒｅａｍ　Ｈｏｕｓｅ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170598
新宿区,若葉２丁目,-,東京都新宿区若葉2-2-1　ＲＩＫＩ．ＦＬＡＴ,35.68578999,139.7234376,ＲＩＫＩ．ＦＬＡＴ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170742
新宿区,若宮町,-,東京都新宿区若宮町15　若宮ハイツ,35.6999179,139.7395831,若宮ハイツ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170743
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-19-12　レジデンシャルステージ東新宿904　ＰＯＩＮＴ-Ｓｈｉｎｊｕｋｕ　（Ｋａｂｕｋｉｃｈｏ）　Ｄｅｓｉｇｎｅｒ＇ｓ　Ｍａｎｓｉｏｎ　Ｉ,35.697948,139.7045,ＰＯＩＮＴ－新宿（歌舞伎町）デザイナーズマンション　Ｉ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170781
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-19-12　レジデンシャルステージ東新宿706　ＰＯＩＮＴ-Ｓｈｉｎｊｕｋｕ　（Ｋａｂｕｋｉｃｈｏ）　Ｄｅｓｉｇｎｅｒ＇ｓ　Ｍａｎｓｉｏｎ　ＩＩ,35.697948,139.7045,ＰＯＩＮＴ－新宿（歌舞伎町）デザイナーズマンション　ＩＩ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170789
新宿区,北新宿３丁目,-,東京都新宿区北新宿3-6-5　モナーク北新宿107　Ｆｕｇｕｉ　Ｃｏｎｄｏｍｉｎｉｕｍ　Ｈｏｔｅｌ,35.703987,139.69371,Ｆｕｇｕｉ　Ｃｏｎｄｏｍｉｎｉｕｍ　Ｈｏｔｅｌ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170851
新宿区,新宿７丁目,-,東京都新宿区新宿7-12-3　扇園第3ビル　Ｂ1,35.6979034,139.7119504,Ａ　Ｂａｓｅｍｅｎｔ　ｉｎ　Ｈｉｇａｓｈｉ　Ｓｈｉｎｊｕｋｕ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170966
新宿区,新宿１丁目,-,東京都新宿区新宿1-15-5　ｉｎｔｈｅＨｏｏｄ　Ｓｈｉｎｊｕｋｕ　Ｂｅｌｌｂｅ,35.6897489,139.7101275,ＩＮＴＨＥＨＯＯＤ　Ｓｈｉｎｊｕｋｕ　Ｂｅｌｌｂｅ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171340
渋谷区,幡ケ谷３丁目,-,東京都渋谷区幡ケ谷3-57-5　泉庵,35.6820551,139.674259,泉庵【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171375
渋谷区,初台２丁目,-,東京都渋谷区初台2-15-7　メゾンド・オーブ2階、3階　ＳＨＩＢＵＹＡ　Ｎｏ．1〜Ｎｏ．3,35.6778834,139.6829818,ＦＣ　ＨＯＵＳＥ　ＳＨＩＢＵＹＡ＿２０１【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171576
新宿区,百人町１丁目,-,東京都新宿区百人町1-14-12　ＣＯＣＯ　Ｓｈｉｎｊｕｋｕ,35.6987058,139.6988557,ＣＯＣＯ新宿【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171686
新宿区,大久保２丁目,-,東京都新宿区大久保2-32-15　ｃａｓａ　ｔｏｋｙｏ,35.7024168,139.7027547,ｃａｓａ　ｔｏｋｙｏ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171798
新宿区,新宿,-,東京都新宿区新宿7‐27‐15,35.6994479,139.7080708,ＤＯＭＯ－ＨＯＴＥＬ,,3,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172684
新宿区,百人町１丁目,-,東京都新宿区百人町1-12-25,35.69865033,139.6996259,ＳＴＡＹ　ＣＯＯＬ　ＴＯＫＹＯ,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=173060
新宿区,四谷４丁目,-,東京都新宿区四谷4-14-2　フォー＆フォー四谷301,35.6884356,139.7164593,新宿・四谷エリア　四谷三丁目駅から徒歩５分のマンション／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=173356
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町２-８-３,35.69500445,139.7056509,ＢＯＡＭＡＸ　Ｂ２／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=173883
新宿区,歌舞伎町２丁目,-,東京都新宿区歌舞伎町2-8-3,35.6950001,139.7056442,ＢＯＡＭＡＸ　Ｂ６／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=173918
新宿区,西新宿４丁目,-,東京都新宿区西新宿4-18-1 デューク西新宿303,35.6888514,139.687854,Ｔｏｋｙｏ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174171
新宿区,四谷本塩町１丁目,-,東京都新宿区四谷本塩町1-10,35.6882961,139.7279317,Ｙｏｔｓｕｙａ　１１０　（戸建て）／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174344
新宿区,四谷２丁目,-,東京都新宿区四谷2-1-3,35.686472,139.726772,東急ステイ四谷レジデンス／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174392
新宿区,大久保２丁目,-,東京都新宿区大久保2-33-4 ロッソ新大久保B 103,35.70256152,139.7025252,ＡＬＯ　ＢＮＢ　４／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174435
新宿区,新宿７丁目,-,東京都新宿区新宿7-27-4 ライオンズマンション新宿第2,35.6982078,139.7078966,ＬＭｓｈｉｎｊｕｋｕ２／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174510
新宿区,下落合３丁目,-,東京都新宿区下落合3-1-16 サエラ目白ビル,35.72130363,139.7054946,Ｎｅｓｔｌｅ　Ｔｏｋｙｏ　Ｃｏｍｐａｃｔ　Ｍｅｊｉｒｏ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174520
新宿区,大久保２丁目,-,東京都新宿区大久保2-33-3ロッソ 新大久保C201,35.7025764,139.7026115,ロッソ新大久保／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174742
新宿区,西新宿５丁目,-,東京都新宿区西新宿5-21-6 nestay villa tokyo shinjuku,35.6924765,139.6842766,ｎｅｓｔａｙ　ｖｉｌｌａ　ｔｏｋｙｏ　ｓｈｉｎｊｕｋｕ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175376
渋谷区,幡ヶ谷２丁目,-,"東京都渋谷区幡ヶ谷2-1-3 Shibuya Hatagaya Koizumi building 4,5F #5M5",35.675653,139.6761204,小泉ビル　★５Ｍ５／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175383
新宿区,新宿７丁目,-,東京都新宿区新宿7-26-27,35.6994466,139.7085931,新宿一軒家／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175411
新宿区,西落合２丁目,-,東京都新宿区西落合2-21-24 LC House Shinjuku,35.7195954,139.673676,ＬＣ　Ｈｏｕｓｅ　Ｓｈｉｎｊｕｋｕ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175436
新宿区,新宿２丁目,-,東京都新宿区新宿2-16-12 佐竹ビル,35.6913817,139.7086989,佐竹ビル／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175485
渋谷区,幡ヶ谷３丁目,-,東京都渋谷区幡ヶ谷3-2-5 AIS 幡ヶ谷,35.680457,139.6762355,ＡＩＳ　幡ヶ谷３／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175577
渋谷区,幡ヶ谷３丁目,-,東京都渋谷区幡ヶ谷3-2-5 AIS 幡ケ谷,35.680457,139.6762355,ＡＩＳ　幡ヶ谷６／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175586
新宿区,高田馬場４丁目,-,東京都新宿区高田馬場4-4-10　Ｔａｋａｄａｎｏｂａｂａ　Ｃｏｒｐｏｒａｓ　Ｔｏｋｕｍｉｔｓｕ　3Ｍ3Ｂ,35.7089244,139.7007963,コーポラス徳光３Ｍ３　／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,-,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175759
