,指標名,食べログアワード受賞レストラン,,,,,,,,,,,,,
,出典,The Tabelog Award 2025,,,,,,,,,,,,,
,年次,2025/01/31取得,,,,,,,,,,,,,
,URL,https://award.tabelog.com/restaurants,,,,,,,,,,,,,
,備考,(2022年度：147件、2023年度：137.0件、2024年度：185件),,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,区,町丁,エリア,住所,緯度,経度,施設名,ジャンル,アワード,受賞・選出歴,星数,口コミ数,夜予算,昼予算,URL
,港区,西新橋１丁目,虎ノ門,東京都港区西新橋1-23-7,35.6681603,139.7515587,新ばし 笹田,日本料理,BRONZE,"2025/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2017/-, 2023/hyakumeiten, 2021/hyakumeiten",3.97,160,-,-,https://tabelog.com/tokyo/A1301/A130103/13020781/
,港区,新橋２丁目,虎ノ門広域,東京都港区新橋2-15-10,35.6663414,139.7566148,新ばし しみづ,寿司,SILVER,"2025/silver, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/silver, 2019/bronze, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.25,634,"￥20,000～￥29,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1301/A130103/13002892/
,港区,新橋５丁目,虎ノ門広域,東京都港区新橋5-31-3,35.6624582,139.7553081,新ばし 星野,日本料理,GOLD,"2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2018/-, 2017/-, 2023/hyakumeiten, 2021/hyakumeiten",4.63,261,-,-,https://tabelog.com/tokyo/A1314/A131401/13136847/
,渋谷区,,-,東京都渋谷区,-,-,末冨,日本料理,SILVER,"2025/silver, 2024/silver, 2023/silver, 2023/hyakumeiten",4.45,136,-,-,https://tabelog.com/tokyo/A1303/A130301/13259485/
,港区,東麻布１丁目,-,東京都港区東麻布1-29-15,35.6553562,139.7425699,すが弥,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2022/hyakumeiten, 2021/hyakumeiten",4.26,469,"￥60,000～￥79,999",-,https://tabelog.com/tokyo/A1314/A131401/13228776/
,港区,麻布台１丁目,虎ノ門,東京都港区麻布台1-11-10,35.6609477,139.743757,SUGALABO,イノベーティブ、創作料理,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/gold, 2018/-",4.50,708,"￥50,000～￥59,999",-,https://tabelog.com/tokyo/A1307/A130704/13182678/
,港区,北青山３丁目,-,東京都港区北青山3-10-13,35.6643837,139.7105042,鮨 あお,寿司,BRONZE,"2025/bronze, 2022/hyakumeiten, 2021/hyakumeiten",3.97,276,"￥30,000～￥39,999","￥30,000～￥39,999",https://tabelog.com/tokyo/A1306/A130602/13246982/
,渋谷区,恵比寿２丁目,-,東京都渋谷区恵比寿2-37-8,35.6453541,139.7223369,すし 良月,寿司,SILVER,"2025/silver, 2024/silver, 2022/hyakumeiten, 2021/hyakumeiten",4.37,290,"￥40,000～￥49,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1303/A130302/13241432/
,中央区,銀座８丁目,-,東京都中央区銀座8-10-2,35.6680421,139.7627122,鮨 あらい,寿司,GOLD,"2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/silver, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.58,828,"￥50,000～￥59,999","￥50,000～￥59,999",https://tabelog.com/tokyo/A1301/A130101/13188186/
,港区,六本木１丁目,虎ノ門,東京都港区六本木1-4-5,35.6656942,139.7394446,鮨 さいとう,寿司,GOLD,"2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.58,1164,"￥30,000～￥39,999","￥30,000～￥39,999",https://tabelog.com/tokyo/A1308/A130802/13015251/
,中央区,銀座６丁目,-,東京都中央区銀座6-3-18,35.6717568,139.7612864,鮨 さえ喜,寿司,BRONZE,"2025/bronze, 2022/bronze, 2021/bronze, 2022/hyakumeiten, 2021/hyakumeiten",4.06,199,-,-,https://tabelog.com/tokyo/A1301/A130101/13239506/
,渋谷区,広尾５丁目,-,東京都渋谷区広尾5-3-13,35.6505884,139.7211304,鮨 在,寿司、海鮮,BRONZE,"2025/bronze, 2022/hyakumeiten",3.89,386,"￥20,000～￥29,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1307/A130703/13233764/
,港区,元麻布３丁目,-,東京都港区元麻布3-6-34,35.6570579,139.7287062,鮨しゅんじ,寿司,BRONZE,2025/bronze,4.14,126,"￥50,000～￥59,999",-,https://tabelog.com/tokyo/A1307/A130701/13282687/
,新宿区,四谷１丁目,-,東京都新宿区四谷1-11,35.6855246,139.7275924,すし匠,寿司,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.44,1027,-,-,https://tabelog.com/tokyo/A1309/A130902/13000852/
,港区,赤坂４丁目,赤坂,東京都港区赤坂4-2-2,35.6761426,139.7356764,すし匠 齋藤,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.27,426,-,-,https://tabelog.com/tokyo/A1308/A130801/13023988/
,中央区,銀座７丁目,-,東京都中央区銀座7-11-6,35.6682565,139.7635663,寿司 健,寿司,BRONZE,2025/bronze,3.99,118,"￥50,000～￥59,999","￥50,000～￥59,999",https://tabelog.com/tokyo/A1301/A130101/13271362/
,中央区,築地３丁目,-,東京都中央区築地3-7-2,35.6679247,139.7737482,鮨処 やまと,寿司,BRONZE,"2025/bronze, 2024/bronze, 2022/hyakumeiten",4.29,416,"￥20,000～￥29,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1313/A131301/13262384/
,千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1-1-2,35.6742704,139.7592781,鮨 なんば 日比谷,寿司,SILVER,"2025/silver, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/silver, 2022/hyakumeiten, 2021/hyakumeiten",4.53,808,-,-,https://tabelog.com/tokyo/A1301/A130102/13219857/
,港区,元赤坂１丁目,赤坂,東京都港区元赤坂1-5-20,35.6775332,139.7324515,鮨 はしぐち,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/silver, 2021/silver, 2020/bronze, 2019/silver, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.29,239,-,-,https://tabelog.com/tokyo/A1308/A130801/13134517/
,中央区,新富１丁目,-,東京都中央区新富1-8-2,35.6729301,139.7744693,鮨 はしもと,寿司,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2022/hyakumeiten, 2021/hyakumeiten",4.40,527,"￥30,000～￥39,999","￥30,000～￥39,999",https://tabelog.com/tokyo/A1313/A131301/13238306/
,港区,南青山３丁目,-,東京都港区南青山3-14-27,35.6655992,139.7146293,鮨 ます田,寿司,BRONZE,"2025/bronze, 2022/hyakumeiten",4.03,151,"￥40,000～￥49,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1306/A130602/13268503/
,港区,白金５丁目,-,東京都港区白金5-7-8,35.6444824,139.7276922,鮨 まつうら,寿司、日本料理,BRONZE,"2025/bronze, 2022/hyakumeiten",4.05,213,"￥30,000～￥39,999","￥30,000～￥39,999",https://tabelog.com/tokyo/A1316/A131602/13239788/
,千代田区,一番町３丁目,-,東京都千代田区一番町3-8,35.6877165,139.7433184,鮨 みずかみ,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/hyakumeiten, 2021/hyakumeiten",4.26,250,"￥40,000～￥49,999",-,https://tabelog.com/tokyo/A1308/A130803/13220742/
,港区,麻布十番１丁目,-,東京都港区麻布十番1-6-1,35.6566991,139.7343481,鮨 めい乃,寿司,SILVER,2025/silver,4.05,52,"￥50,000～￥59,999",-,https://tabelog.com/tokyo/A1307/A130702/13292357/
,中央区,銀座７丁目,-,東京都中央区銀座7-8-13,35.668884,139.7620231,鮨 よしたけ,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2019/bronze, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.11,208,-,-,https://tabelog.com/tokyo/A1301/A130101/13024076/
,港区,南青山２丁目,-,東京都港区南青山2-11-11,35.6712475,139.7209746,鮨 龍次郎,寿司,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/bronze, 2022/hyakumeiten, 2021/hyakumeiten",4.35,704,"￥30,000～￥39,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1306/A130603/13240787/
,港区,西麻布１丁目,-,東京都港区西麻布1-9-5,35.6611846,139.7253052,鈴田式,日本料理,BRONZE,2025/bronze,4.14,175,"￥60,000～￥79,999",-,https://tabelog.com/tokyo/A1307/A130701/13293100/
,千代田区,六番町４丁目,-,東京都千代田区六番町4-3,35.6891599,139.7352518,炭火焼肉 なかはら,焼肉,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2020/hyakumeiten, 2019/hyakumeiten, 2018/hyakumeiten",4.09,681,"￥20,000～￥29,999",-,https://tabelog.com/tokyo/A1309/A130904/13175110/
,渋谷区,宇田川町１１丁目,-,東京都渋谷区宇田川町11-1,35.6626422,139.6972857,炭火焼 ゆうじ,ホルモン、焼肉,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/silver, 2018/-, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2020/hyakumeiten, 2019/hyakumeiten, 2018/hyakumeiten",4.11,1846,"￥6,000～￥7,999",-,https://tabelog.com/tokyo/A1303/A130301/13001794/
,港区,白金３丁目,-,東京都港区白金3-14-1,35.6453454,139.7283008,炭焼 金竜山,焼肉,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2020/hyakumeiten, 2019/hyakumeiten, 2018/hyakumeiten",4.34,959,-,-,https://tabelog.com/tokyo/A1316/A131602/13001625/
,中央区,銀座６丁目,-,東京都中央区銀座6-8-7,35.6701648,139.7627533,スリオラ,スペイン料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2024/hyakumeiten",4.25,597,"￥15,000～￥19,999","￥8,000～￥9,999",https://tabelog.com/tokyo/A1301/A130101/13125046/
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-11-1,35.6782087,139.7669714,SEZANNE,フレンチ,SILVER,"2025/silver, 2024/silver, 2023/silver, 2023/hyakumeiten",4.34,363,"￥60,000～￥79,999","￥60,000～￥79,999",https://tabelog.com/tokyo/A1302/A130201/13256878/
,中央区,銀座６丁目,-,東京都中央区銀座6-4-3,35.6715104,139.7618457,雪月花 銀座,牛料理、日本料理,BRONZE,"2025/bronze, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten",3.97,184,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1301/A130101/13249568/
,港区,麻布十番２丁目,-,東京都港区麻布十番2-8-6,35.6555762,139.7346486,たきや,天ぷら,SILVER,"2025/silver, 2024/gold, 2023/silver, 2022/gold, 2021/silver, 2020/silver, 2018/-, 2017/-, 2023/hyakumeiten, 2022/hyakumeiten",4.53,334,"￥40,000～￥49,999",-,https://tabelog.com/tokyo/A1307/A130702/13185763/
,渋谷区,恵比寿西２丁目,-,東京都渋谷区恵比寿西2-13-16,35.6508458,139.7060166,TACUBO,イタリアン,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.43,887,"￥40,000～￥49,999",-,https://tabelog.com/tokyo/A1303/A130303/13109940/
,港区,南青山２丁目,-,東京都港区南青山2-2-15,35.6714095,139.7238788,匠 進吾,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.28,296,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1306/A130603/13155925/
,渋谷区,神宮前５丁目,-,東京都渋谷区神宮前5-23-3,35.6644778,139.7046895,玉笑,そば,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2024/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2019/hyakumeiten, 2018/hyakumeiten, 2017/hyakumeiten",4.24,1585,"￥5,000～￥5,999","￥2,000～￥2,999",https://tabelog.com/tokyo/A1306/A130601/13129390/
,千代田区,紀尾井町１丁目,-,東京都千代田区紀尾井町1-3,35.6787667,139.7380662,CHIUnE,イノベーティブ、フレンチ,SILVER,2025/silver,4.21,105,"￥80,000～￥99,999",-,https://tabelog.com/tokyo/A1308/A130801/13295095/
,中央区,八重洲２丁目,日八京,東京都中央区八重洲2-2-1,35.6794084,139.7689311,千葉たかおか,寿司,BRONZE,"2025/bronze, 2024/bronze",4.34,152,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1302/A130201/13282854/
,港区,東麻布３丁目,-,東京都港区東麻布3-7-5,35.6562703,139.7385296,中国飯店 富麗華,中華料理,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/bronze, 2021/silver, 2020/silver, 2019/silver, 2018/-, 2024/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.27,2119,"￥15,000～￥19,999","￥6,000～￥7,999",https://tabelog.com/tokyo/A1307/A130702/13004967/
,港区,元麻布３丁目,-,東京都港区元麻布3-2-3,35.657563,139.7276683,對馬,中華料理、創作料理,BRONZE,"2025/bronze, 2024/hyakumeiten, 2023/hyakumeiten",4.16,228,"￥60,000～￥79,999","￥60,000～￥79,999",https://tabelog.com/tokyo/A1307/A130701/13245835/
,新宿区,荒木町,-,東京都新宿区荒木町15,35.6910773,139.7246981,津の守坂 小柴,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/silver, 2020/bronze, 2023/hyakumeiten, 2021/hyakumeiten",4.27,198,"￥20,000～￥29,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1309/A130903/13200286/
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-10-11,35.6809812,139.7746068,天ぷら浅沼,天ぷら,SILVER,"2025/silver, 2023/hyakumeiten",4.11,304,"￥15,000～￥19,999","￥15,000～￥19,999",https://tabelog.com/tokyo/A1302/A130202/13275655/
,中央区,銀座５丁目,-,東京都中央区銀座5-5-13,35.6711228,139.7630816,てんぷら 近藤,天ぷら,BRONZE,"2025/bronze, 2020/bronze, 2019/bronze, 2018/-, 2023/hyakumeiten, 2022/hyakumeiten",4.05,931,"￥20,000～￥29,999","￥8,000～￥9,999",https://tabelog.com/tokyo/A1301/A130101/13004993/
,中央区,京橋２丁目,日八京,東京都中央区京橋2-5-2,35.6764566,139.7704595,てんぷら 深町,天ぷら,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/silver, 2019/silver, 2018/-, 2023/hyakumeiten, 2022/hyakumeiten",4.25,898,"￥20,000～￥29,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1302/A130202/13004105/
,渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-3-18,35.6731932,139.7127606,傳,創作料理,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/bronze, 2021/silver, 2020/silver, 2019/silver, 2018/-",4.32,287,-,-,https://tabelog.com/tokyo/A1306/A130603/13046855/
,千代田区,紀尾井町４丁目,-,東京都千代田区紀尾井町4-1,35.6810328,139.7340679,トゥールダルジャン 東京,フレンチ,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.04,617,"￥30,000～￥39,999","￥15,000～￥19,999",https://tabelog.com/tokyo/A1308/A130803/13000288/
,新宿区,大久保１丁目,-,東京都新宿区大久保1-12-3,35.6985348,139.7034628,東京肉しゃぶ家,しゃぶしゃぶ、すき焼き、牛料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2024/hyakumeiten",3.99,560,"￥30,000～￥39,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1304/A130401/13196268/
,中央区,銀座８丁目,-,東京都中央区銀座8-6-20,35.6686564,139.7605628,東京肉しゃぶ家 秀彬,しゃぶしゃぶ、すき焼き、牛料理,BRONZE,"2025/bronze, 2024/hyakumeiten",4.20,72,"￥50,000～￥59,999","￥30,000～￥39,999",https://tabelog.com/tokyo/A1301/A130101/13287203/
,港区,六本木４丁目,六本木,東京都港区六本木4-4-2,35.6652188,139.7324833,隼,中華料理、イノベーティブ,SILVER,"2025/silver, 2024/silver, 2023/bronze, 2022/bronze, 2024/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.35,404,"￥50,000～￥59,999",-,https://tabelog.com/tokyo/A1307/A130701/13225413/
,港区,新橋６丁目,虎ノ門広域,東京都港区新橋6-13-3,35.6619089,139.7540576,冨所,寿司,BRONZE,"2025/bronze, 2022/hyakumeiten, 2021/hyakumeiten",4.00,521,"￥20,000～￥29,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1314/A131401/13223846/
,港区,虎ノ門１丁目,虎ノ門,東京都港区虎ノ門1-11-14,35.6689553,139.7501934,と村,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/silver, 2019/silver, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.25,180,"￥50,000～￥59,999",-,https://tabelog.com/tokyo/A1308/A130802/13005027/
,港区,西麻布４丁目,-,東京都港区西麻布4-18-17,35.6582048,139.7189629,鳥さわ22,焼き鳥,BRONZE,"2025/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2019/hyakumeiten",3.96,366,"￥8,000～￥9,999",-,https://tabelog.com/tokyo/A1307/A130703/13222625/
,品川区,上大崎２丁目,-,東京都品川区上大崎2-14-12,35.6342653,139.7169019,鳥しき,焼き鳥,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2018/-, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten, 2019/hyakumeiten, 2018/hyakumeiten",4.46,1255,"￥6,000～￥7,999","￥8,000～￥9,999",https://tabelog.com/tokyo/A1316/A131601/13041029/
,渋谷区,代々木２丁目,-,東京都渋谷区代々木2-6-5,35.6879536,139.698908,鳥茂,もつ焼き,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/silver, 2019/silver, 2018/-",4.24,2411,"￥8,000～￥9,999",-,https://tabelog.com/tokyo/A1304/A130401/13001067/
,港区,南麻布１丁目,-,東京都港区南麻布1-27-7,35.6499925,139.7331743,鳥匠いし井ひな,焼き鳥、鳥料理,BRONZE,"2025/bronze, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten",4.08,427,"￥15,000～￥19,999",-,https://tabelog.com/tokyo/A1307/A130702/13271040/
,渋谷区,鶯谷町７丁目,-,東京都渋谷区鶯谷町7-12,35.6540804,139.7022691,とり茶太郎,焼き鳥,SILVER,"2025/silver, 2024/hyakumeiten, 2023/hyakumeiten, 2022/hyakumeiten, 2021/hyakumeiten",4.11,588,"￥10,000～￥14,999",-,https://tabelog.com/tokyo/A1303/A130301/13157208/
,港区,,-,東京都港区,-,-,トレイス,イノベーティブ、フレンチ,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver",4.48,221,"￥40,000～￥49,999",-,https://tabelog.com/tokyo/A1307/A130703/13246316/
,港区,南青山２丁目,-,東京都港区南青山2-6-15,35.6715648,139.7218885,NARISAWA,イノベーティブ,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/bronze, 2018/-",4.32,710,"￥80,000～￥99,999","￥80,000～￥99,999",https://tabelog.com/tokyo/A1306/A130603/13005423/
,港区,西麻布２丁目,-,東京都港区西麻布2-24-14,35.6601566,139.7224755,肉割烹 上,牛料理、日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze",4.24,530,"￥20,000～￥29,999","￥15,000～￥19,999",https://tabelog.com/tokyo/A1307/A130701/13209614/
,中央区,銀座６丁目,-,東京都中央区銀座6-4-3,35.6715104,139.7618457,肉屋 田中,牛料理、日本料理,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver",4.42,329,"￥60,000～￥79,999",-,https://tabelog.com/tokyo/A1301/A130101/13237628/
,中央区,日本橋蛎殻町１丁目,-,東京都中央区日本橋蛎殻町1-33-6,35.6818515,139.7849984,日本橋蛎殻町 すぎた,寿司,GOLD,"2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.65,848,"￥40,000～￥49,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1302/A130204/13018162/
,中央区,日本橋人形町２丁目,-,東京都中央区日本橋人形町2-22-11,35.6862925,139.7845504,日本橋 蕎ノ字,天ぷら,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2023/hyakumeiten, 2022/hyakumeiten, 2017/hyakumeiten",4.38,414,"￥30,000～￥39,999","￥20,000～￥29,999",https://tabelog.com/tokyo/A1302/A130204/13201969/
,中央区,新富２丁目,-,東京都中央区新富2-5-5,35.6715885,139.7740274,日本料理 久丹,日本料理,BRONZE,"2025/bronze, 2023/hyakumeiten, 2021/hyakumeiten",4.04,208,"￥40,000～￥49,999",-,https://tabelog.com/tokyo/A1313/A131301/13220750/
,港区,三田２丁目,-,東京都港区三田2-17-29,35.6474366,139.7401592,日本料理 晴山,日本料理,GOLD,"2025/gold, 2024/gold, 2023/gold, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.45,985,"￥40,000～￥49,999","￥40,000～￥49,999",https://tabelog.com/tokyo/A1314/A131402/13127807/
,港区,北青山３丁目,-,東京都港区北青山3-13-1,35.6640889,139.7094477,日本料理 太月,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.07,523,"￥20,000～￥29,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1306/A130602/13160021/
,港区,南青山４丁目,-,東京都港区南青山4-11-2,35.666029,139.718085,伯雲,日本料理,BRONZE,"2025/bronze, 2023/hyakumeiten",4.06,155,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1306/A130603/13255456/
,港区,南麻布４丁目,-,東京都港区南麻布4-5-66,35.6511293,139.7237414,長谷川 稔,イノベーティブ、フレンチ、イタリアン,SILVER,"2025/silver, 2024/bronze, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/silver",4.39,250,"￥50,000～￥59,999","￥50,000～￥59,999",https://tabelog.com/tokyo/A1307/A130703/13220575/
,中央区,銀座６丁目,-,東京都中央区銀座6-7-6,35.670536,139.762782,はっこく,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2022/hyakumeiten, 2021/hyakumeiten",3.89,671,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1301/A130101/13217157/
,新宿区,神楽坂５丁目,-,東京都新宿区神楽坂5-7,35.7021692,139.7390111,波濤,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2022/hyakumeiten, 2021/hyakumeiten",4.32,270,"￥50,000～￥59,999","￥30,000～￥39,999",https://tabelog.com/tokyo/A1309/A130905/13245540/
,新宿区,四谷４丁目,-,東京都新宿区四谷4-8,35.6880701,139.7166065,はらまさ,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.23,578,"￥20,000～￥29,999","￥10,000～￥14,999",https://tabelog.com/tokyo/A1309/A130903/13151542/
,中央区,銀座８丁目,-,東京都中央区銀座8-3-1,35.6692505,139.7592458,青空,寿司,BRONZE,"2025/bronze, 2024/bronze, 2023/silver, 2022/silver, 2021/silver, 2020/bronze, 2019/silver, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.32,392,-,-,https://tabelog.com/tokyo/A1301/A130103/13032283/
,港区,東麻布１丁目,-,東京都港区東麻布1-7-9,35.6573486,139.7434681,東麻布 天本,寿司,GOLD,"2025/gold, 2024/gold, 2023/gold, 2022/gold, 2021/gold, 2020/gold, 2019/gold, 2018/-, 2022/hyakumeiten, 2021/hyakumeiten",4.61,542,"￥60,000～￥79,999",-,https://tabelog.com/tokyo/A1314/A131401/13196420/
,渋谷区,神宮前２丁目,-,東京都渋谷区神宮前2-19-12,35.673458,139.7101767,樋口,日本料理,BRONZE,"2025/bronze, 2024/bronze, 2023/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2023/hyakumeiten, 2021/hyakumeiten",4.19,183,"￥40,000～￥49,999",-,https://tabelog.com/tokyo/A1306/A130601/13001215/
,港区,新橋３丁目,虎ノ門広域,東京都港区新橋3-6-13,35.6661736,139.7552532,ひろ作,日本料理,BRONZE,"2025/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2017/-, 2023/hyakumeiten, 2021/hyakumeiten",3.99,332,"￥50,000～￥59,999","￥4,000～￥4,999",https://tabelog.com/tokyo/A1301/A130103/13015266/
,港区,六本木７丁目,六本木,東京都港区六本木7-3-21,35.66537,139.727931,美会,イノベーティブ、日本料理、タイ料理,SILVER,"2025/silver, 2024/silver",4.31,316,"￥30,000～￥39,999",-,https://tabelog.com/tokyo/A1307/A130701/13270211/
,中央区,銀座１丁目,-,東京都中央区銀座1-21-14,35.6725118,139.7707091,フルタ,中華料理,SILVER,"2025/silver, 2024/silver, 2023/silver, 2022/silver, 2021/silver, 2020/silver, 2019/silver, 2018/-, 2024/hyakumeiten, 2023/hyakumeiten, 2021/hyakumeiten",4.42,300,-,-,https://tabelog.com/tokyo/A1313/A131301/13176780/
,港区,南青山６丁目,-,東京都港区南青山6-4-6,35.6615191,139.7164092,プリズマ,イタリアン,BRONZE,"2025/bronze, 2022/bronze, 2021/bronze, 2020/bronze, 2019/bronze, 2018/-, 2017/-, 2023/hyakumeiten, 2021/hyakumeiten",4.14,182,-,-,https://tabelog.com/tokyo/A1306/A130602/13123890/
