,,,,,,,,,,,,,,
,指標名,バス停,,,,,,,,,,,,
,出典,NAVITIME,,,,,,,,,,,,
,年次,2025/2/5 取得,,,,,,,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,,,,,,,
,備考,（2022年度：3590件、2023年度：3645件、2024年度：3652件）,,,,,,,,,,,,
,,,,,,,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
,品川区,八潮３丁目２４号バース前,-,東京都品川区八潮３丁目２ ４号バース前,35.601923,139.761105,４号バース前,2,0.5,品９８,都営バス,大田市場方面,品川駅港南口方面,バス停
,品川区,八潮２丁目８５号バース前,-,東京都品川区八潮２丁目８ ５号バース前,35.600853,139.76197,５号バース前,2,0.5,井９８,都営バス,大井水産物埠頭前方面,,バス停
,品川区,八潮２丁目８５号バース前,-,東京都品川区八潮２丁目８ ５号バース前,35.600853,139.76197,５号バース前,2,0.5,品９８,都営バス,大田市場方面,,バス停
,品川区,八潮３丁目１６号バース前,-,東京都品川区八潮３丁目１ ６号バース前,35.598229,139.762568,６号バース前,2,0.5,井９８,都営バス,大井水産物埠頭前方面,大井町駅東口方面,バス停
,品川区,八潮３丁目１６号バース前,-,東京都品川区八潮３丁目１ ６号バース前,35.598229,139.762568,６号バース前,2,0.5,品９８,都営バス,大田市場方面,品川駅港南口方面,バス停
,品川区,東品川３丁目１６品川警察署入口,-,東京都品川区東品川３丁目１６ 品川警察署入口,35.614367,139.747832,品川警察署入口,5,0.2,品９１〔八潮方面〕,都営バス,八潮パークタウン方面,,バス停
,品川区,東品川３丁目１６品川警察署入口,-,東京都品川区東品川３丁目１６ 品川警察署入口,35.614367,139.747832,品川警察署入口,5,0.2,品９３,都営バス,目黒駅前方面,大井競馬場前（バス）方面,バス停
,品川区,東品川３丁目１６品川警察署入口,-,東京都品川区東品川３丁目１６ 品川警察署入口,35.614367,139.747832,品川警察署入口,5,0.2,品９１〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,東品川３丁目１６品川警察署入口,-,東京都品川区東品川３丁目１６ 品川警察署入口,35.614367,139.747832,品川警察署入口,5,0.2,深夜０７〔八潮方面〕,都営バス,八潮パークタウン方面,,バス停
,品川区,東品川３丁目１６品川警察署入口,-,東京都品川区東品川３丁目１６ 品川警察署入口,35.614367,139.747832,品川警察署入口,5,0.2,深夜０７〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目４品川総合福祉センター前,-,東京都品川区八潮５丁目４ 品川総合福祉センター前,35.6053779,139.7534108,品川総合福祉センター前,6,0.166666667,井９２(大井町駅東口-八潮パークタウン),都営バス,八潮パークタウン方面,,バス停
,品川区,八潮５丁目４品川総合福祉センター前,-,東京都品川区八潮５丁目４ 品川総合福祉センター前,35.6053779,139.7534108,品川総合福祉センター前,6,0.166666667,品９１〔八潮方面〕,都営バス,八潮パークタウン方面,,バス停
,品川区,八潮５丁目４品川総合福祉センター前,-,東京都品川区八潮５丁目４ 品川総合福祉センター前,35.6053779,139.7534108,品川総合福祉センター前,6,0.166666667,品９１〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目４品川総合福祉センター前,-,東京都品川区八潮５丁目４ 品川総合福祉センター前,35.6053779,139.7534108,品川総合福祉センター前,6,0.166666667,井９２(八潮パークタウン-大井町駅東口),都営バス,大井町駅東口方面,,バス停
,品川区,八潮５丁目４品川総合福祉センター前,-,東京都品川区八潮５丁目４ 品川総合福祉センター前,35.6053779,139.7534108,品川総合福祉センター前,6,0.166666667,深夜０７〔八潮方面〕,都営バス,八潮パークタウン方面,,バス停
,品川区,八潮５丁目４品川総合福祉センター前,-,東京都品川区八潮５丁目４ 品川総合福祉センター前,35.6053779,139.7534108,品川総合福祉センター前,6,0.166666667,深夜０７〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目１２八潮北,-,東京都品川区八潮５丁目１２ 八潮北,35.602298,139.752297,八潮北,4,0.25,井９２(大井町駅東口-八潮パークタウン),都営バス,八潮パークタウン方面,,バス停
,品川区,八潮５丁目１２八潮北,-,東京都品川区八潮５丁目１２ 八潮北,35.602298,139.752297,八潮北,4,0.25,品９１〔八潮方面〕,都営バス,八潮パークタウン方面,,バス停
,品川区,八潮５丁目１２八潮北,-,東京都品川区八潮５丁目１２ 八潮北,35.602298,139.752297,八潮北,4,0.25,深夜０７〔八潮方面〕,都営バス,八潮パークタウン方面,,バス停
,品川区,八潮５丁目１２八潮北,-,東京都品川区八潮５丁目１２ 八潮北,35.602298,139.752297,八潮北,4,0.25,森22：大森-八潮,京急バス,八潮パークタウン/大森駅〔東口〕方面,,バス停
,品川区,八潮５丁目１０八潮パークタウン（バス）,-,東京都品川区八潮５丁目１０ 八潮パークタウン（バス）,35.59979,139.7507,八潮パークタウン,4,0.25,品９１〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目１０八潮パークタウン（バス）,-,東京都品川区八潮５丁目１０ 八潮パークタウン（バス）,35.59979,139.7507,八潮パークタウン,4,0.25,井９２(八潮パークタウン-大井町駅東口),都営バス,大井町駅東口方面,,バス停
,品川区,八潮５丁目１０八潮パークタウン（バス）,-,東京都品川区八潮５丁目１０ 八潮パークタウン（バス）,35.59979,139.7507,八潮パークタウン,4,0.25,深夜０７〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目１０八潮パークタウン（バス）,-,東京都品川区八潮５丁目１０ 八潮パークタウン（バス）,35.59979,139.7507,八潮パークタウン,4,0.25,森22：大森-八潮,京急バス,大森駅〔東口〕方面,,バス停
,品川区,八潮５丁目９八潮南（バス）,-,東京都品川区八潮５丁目９ 八潮南（バス）,35.5978036,139.7512706,八潮南,4,0.25,品９１〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目９八潮南（バス）,-,東京都品川区八潮５丁目９ 八潮南（バス）,35.5978036,139.7512706,八潮南,4,0.25,井９２(八潮パークタウン-大井町駅東口),都営バス,大井町駅東口方面,,バス停
,品川区,八潮５丁目９八潮南（バス）,-,東京都品川区八潮５丁目９ 八潮南（バス）,35.5978036,139.7512706,八潮南,4,0.25,深夜０７〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目９八潮南（バス）,-,東京都品川区八潮５丁目９ 八潮南（バス）,35.5978036,139.7512706,八潮南,4,0.25,森22：大森-八潮,京急バス,大森駅〔東口〕方面,,バス停
,品川区,八潮５丁目９大井消防署八潮出張所前（バス）,-,東京都品川区八潮５丁目９ 大井消防署八潮出張所前（バス）,35.597395,139.752584,大井消防署八潮出張所前,4,0.25,品９１〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目９大井消防署八潮出張所前（バス）,-,東京都品川区八潮５丁目９ 大井消防署八潮出張所前（バス）,35.597395,139.752584,大井消防署八潮出張所前,4,0.25,井９２(八潮パークタウン-大井町駅東口),都営バス,大井町駅東口方面,,バス停
,品川区,八潮５丁目９大井消防署八潮出張所前（バス）,-,東京都品川区八潮５丁目９ 大井消防署八潮出張所前（バス）,35.597395,139.752584,大井消防署八潮出張所前,4,0.25,深夜０７〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目９大井消防署八潮出張所前（バス）,-,東京都品川区八潮５丁目９ 大井消防署八潮出張所前（バス）,35.597395,139.752584,大井消防署八潮出張所前,4,0.25,森22：大森-八潮,京急バス,八潮パークタウン/大森駅〔東口〕方面,,バス停
,品川区,八潮５丁目１０八潮東（バス）,-,東京都品川区八潮５丁目１０ 八潮東（バス）,35.5987883,139.7543662,八潮東,4,0.25,品９１〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目１０八潮東（バス）,-,東京都品川区八潮５丁目１０ 八潮東（バス）,35.5987883,139.7543662,八潮東,4,0.25,井９２(八潮パークタウン-大井町駅東口),都営バス,大井町駅東口方面,,バス停
,品川区,八潮５丁目１０八潮東（バス）,-,東京都品川区八潮５丁目１０ 八潮東（バス）,35.5987883,139.7543662,八潮東,4,0.25,深夜０７〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目１０八潮東（バス）,-,東京都品川区八潮５丁目１０ 八潮東（バス）,35.5987883,139.7543662,八潮東,4,0.25,森22：大森-八潮,京急バス,八潮パークタウン/大森駅〔東口〕方面,,バス停
,品川区,八潮５丁目１２八潮公園前（バス）,-,東京都品川区八潮５丁目１２ 八潮公園前（バス）,35.601648,139.754301,八潮公園前,4,0.25,品９１〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目１２八潮公園前（バス）,-,東京都品川区八潮５丁目１２ 八潮公園前（バス）,35.601648,139.754301,八潮公園前,4,0.25,井９２(八潮パークタウン-大井町駅東口),都営バス,大井町駅東口方面,,バス停
,品川区,八潮５丁目１２八潮公園前（バス）,-,東京都品川区八潮５丁目１２ 八潮公園前（バス）,35.601648,139.754301,八潮公園前,4,0.25,深夜０７〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目１２八潮公園前（バス）,-,東京都品川区八潮５丁目１２ 八潮公園前（バス）,35.601648,139.754301,八潮公園前,4,0.25,森22：大森-八潮,京急バス,八潮パークタウン/大森駅〔東口〕方面,,バス停
,品川区,八潮５丁目２明晴学園前,-,東京都品川区八潮５丁目２ 明晴学園前,35.6036212,139.7543283,明晴学園前,7,0.142857143,井９２(大井町駅東口-八潮パークタウン),都営バス,八潮パークタウン方面,,バス停
,品川区,八潮５丁目２明晴学園前,-,東京都品川区八潮５丁目２ 明晴学園前,35.6036212,139.7543283,明晴学園前,7,0.142857143,品９１〔八潮方面〕,都営バス,八潮パークタウン方面,,バス停
,品川区,八潮５丁目２明晴学園前,-,東京都品川区八潮５丁目２ 明晴学園前,35.6036212,139.7543283,明晴学園前,7,0.142857143,品９１〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目２明晴学園前,-,東京都品川区八潮５丁目２ 明晴学園前,35.6036212,139.7543283,明晴学園前,7,0.142857143,井９２(八潮パークタウン-大井町駅東口),都営バス,大井町駅東口方面,,バス停
,品川区,八潮５丁目２明晴学園前,-,東京都品川区八潮５丁目２ 明晴学園前,35.6036212,139.7543283,明晴学園前,7,0.142857143,深夜０７〔八潮方面〕,都営バス,八潮パークタウン方面,,バス停
,品川区,八潮５丁目２明晴学園前,-,東京都品川区八潮５丁目２ 明晴学園前,35.6036212,139.7543283,明晴学園前,7,0.142857143,深夜０７〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,八潮５丁目２明晴学園前,-,東京都品川区八潮５丁目２ 明晴学園前,35.6036212,139.7543283,明晴学園前,7,0.142857143,森22：大森-八潮,京急バス,八潮パークタウン/大森駅〔東口〕方面,,バス停
,品川区,八潮３丁目２３号バース前,-,東京都品川区八潮３丁目２ ３号バース前,35.605788,139.759403,３号バース前,2,0.5,井９８,都営バス,大井町駅東口方面,,バス停
,品川区,八潮３丁目２３号バース前,-,東京都品川区八潮３丁目２ ３号バース前,35.605788,139.759403,３号バース前,2,0.5,品９８,都営バス,品川駅港南口方面,,バス停
,品川区,勝島１丁目２勝島,-,東京都品川区勝島１丁目２ 勝島,35.59887,139.7428,勝島,1,1,品９３,都営バス,目黒駅前方面,大井競馬場前（バス）方面,バス停
,品川区,北品川２丁目２５?５,-,東京都品川区北品川２丁目２５?５,35.61843,139.7444,北品川二丁目,3,0.333333333,品９３,都営バス,目黒駅前方面,大井競馬場前（バス）方面,バス停
,品川区,北品川２丁目２５?５,-,東京都品川区北品川２丁目２５?５,35.61843,139.7444,北品川二丁目,3,0.333333333,品９７,都営バス,新宿駅西口方面,,バス停
,品川区,北品川２丁目２５?５,-,東京都品川区北品川２丁目２５?５,35.61843,139.7444,北品川二丁目,3,0.333333333,品９３〔車庫発着国道回り〕,都営バス,品川車庫前方面,,バス停
,品川区,東品川２丁目３天王洲アイル水辺広場,-,東京都品川区東品川２丁目３ 天王洲アイル水辺広場,35.6245994,139.7516996,天王洲アイル,2,0.5,井９６(天王洲アイル-大井町駅東口),都営バス,大井町駅東口方面,,バス停
,品川区,東品川２丁目３天王洲アイル水辺広場,-,東京都品川区東品川２丁目３ 天王洲アイル水辺広場,35.6245994,139.7516996,天王洲アイル,2,0.5,品９６,都営バス,りんかい線天王洲アイル駅前方面,品川駅港南口方面,バス停
,品川区,東品川２丁目５天王洲公園前,-,東京都品川区東品川２丁目５ 天王洲公園前,35.619913,139.750713,天王洲公園前,1,1,井９６(大井町駅東口-天王洲アイル),都営バス,天王洲アイル（バス）方面,,バス停
,品川区,東品川２丁目３,-,東京都品川区東品川２丁目３,35.6217059,139.7524768,品川ふ頭橋,1,1,品９９(品川駅港南口-品川埠頭),都営バス,品川埠頭方面,,バス停
,品川区,南品川５丁目１０中嶋荘,-,東京都品川区南品川５丁目１０ 中嶋荘,35.6096273,139.7402946,南品川五丁目,4,0.25,井９６(天王洲アイル-大井町駅東口),都営バス,大井町駅東口方面,,バス停
,品川区,南品川５丁目１０中嶋荘,-,東京都品川区南品川５丁目１０ 中嶋荘,35.6096273,139.7402946,南品川五丁目,4,0.25,井50/井51,東急バス,高輪ゲートウェイ駅方面,武蔵小山駅方面,バス停
,品川区,南品川５丁目１０中嶋荘,-,東京都品川区南品川５丁目１０ 中嶋荘,35.6096273,139.7402946,南品川五丁目,4,0.25,品94/井03他,東急バス,蒲田駅〔西口〕方面,品川駅方面,バス停
,品川区,南品川５丁目１０中嶋荘,-,東京都品川区南品川５丁目１０ 中嶋荘,35.6096273,139.7402946,南品川五丁目,4,0.25,渋41・42・43,東急バス,大井町駅方面,,バス停
,品川区,東大井１丁目４東京工科専門学校前,-,東京都品川区東大井１丁目４ 東京工科専門学校前,35.606722,139.744712,東京工科専門学校前,1,1,井９２(八潮パークタウン-大井町駅東口),都営バス,大井町駅東口方面,,バス停
,品川区,八潮３丁目１みなとが丘ふ頭公園前,-,東京都品川区八潮３丁目１ みなとが丘ふ頭公園前,35.59542,139.764692,みなとが丘ふ頭公園前,2,0.5,井９８,都営バス,大井町駅東口方面,,バス停
,品川区,八潮３丁目１みなとが丘ふ頭公園前,-,東京都品川区八潮３丁目１ みなとが丘ふ頭公園前,35.59542,139.764692,みなとが丘ふ頭公園前,2,0.5,品９８,都営バス,品川駅港南口方面,,バス停
,品川区,北品川３丁目３北品川,-,東京都品川区北品川３丁目３ 北品川,35.6211257,139.7393875,北品川,5,0.2,品９３,都営バス,目黒駅前方面,大井競馬場前（バス）方面,バス停
,品川区,北品川３丁目３北品川,-,東京都品川区北品川３丁目３ 北品川,35.6211257,139.7393875,北品川,5,0.2,品９７,都営バス,新宿駅西口方面,,バス停
,品川区,北品川３丁目３北品川,-,東京都品川区北品川３丁目３ 北品川,35.6211257,139.7393875,北品川,5,0.2,井50/井51,東急バス,高輪ゲートウェイ駅方面,武蔵小山駅方面,バス停
,品川区,北品川３丁目３北品川,-,東京都品川区北品川３丁目３ 北品川,35.6211257,139.7393875,北品川,5,0.2,品94/井03他,東急バス,蒲田駅〔西口〕方面,品川駅方面,バス停
,品川区,北品川３丁目３北品川,-,東京都品川区北品川３丁目３ 北品川,35.6211257,139.7393875,北品川,5,0.2,渋43〔新馬場駅前-高輪ゲ―トウェイ駅〕,東急バス,品川駅方面,新馬場駅前/渋谷駅方面,バス停
,品川区,東品川４丁目１２品川シーサイド駅（バス）（羽田空港線・下り）,-,東京都品川区東品川４丁目１２ 品川シーサイド駅（バス）（羽田空港線・下り）,35.6092233,139.7496285,品川シーサイド駅前,5,0.2,品９１〔八潮方面〕,都営バス,八潮パークタウン方面,,バス停
,品川区,東品川４丁目１２品川シーサイド駅（バス）（羽田空港線・下り）,-,東京都品川区東品川４丁目１２ 品川シーサイド駅（バス）（羽田空港線・下り）,35.6092233,139.7496285,品川シーサイド駅前,5,0.2,品９１〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,東品川４丁目１２品川シーサイド駅（バス）（羽田空港線・下り）,-,東京都品川区東品川４丁目１２ 品川シーサイド駅（バス）（羽田空港線・下り）,35.6092233,139.7496285,品川シーサイド駅前,5,0.2,深夜０７〔八潮方面〕,都営バス,八潮パークタウン方面,,バス停
,品川区,東品川４丁目１２品川シーサイド駅（バス）（羽田空港線・下り）,-,東京都品川区東品川４丁目１２ 品川シーサイド駅（バス）（羽田空港線・下り）,35.6092233,139.7496285,品川シーサイド駅前,5,0.2,深夜０７〔品川駅方面〕,都営バス,品川駅港南口方面,,バス停
,品川区,東品川４丁目１２品川シーサイド駅（バス）（羽田空港線・下り）,-,東京都品川区東品川４丁目１２ 品川シーサイド駅（バス）（羽田空港線・下り）,35.6092233,139.7496285,品川シーサイド駅前,5,0.2,羽田空港-大井町・大崎,空港連絡バス,羽田空港第３ターミナル（バス）方面,,バス停
,品川区,東品川２丁目４りんかい線天王洲アイル駅前,-,東京都品川区東品川２丁目４ りんかい線天王洲アイル駅前,35.620148,139.751046,りんかい線天王洲アイル駅前,1,1,品９６,都営バス,品川駅港南口方面,,バス停
,品川区,小山３丁目２５武蔵小山（バス）,-,東京都品川区小山３丁目２５ 武蔵小山（バス）,35.619176,139.703815,武蔵小山,2,0.5,井50/井51,東急バス,東急大井町駅方面,武蔵小山駅方面,バス停
,品川区,小山３丁目２５武蔵小山（バス）,-,東京都品川区小山３丁目２５ 武蔵小山（バス）,35.619176,139.703815,武蔵小山,2,0.5,反11/反12,東急バス,世田谷区民会館方面,五反田駅方面,バス停
,品川区,小山３丁目４,-,東京都品川区小山３丁目４,35.6205453,139.7045399,小山三丁目(東京都),2,0.5,井50/井51,東急バス,東急大井町駅方面,武蔵小山駅方面,バス停
,品川区,小山３丁目４,-,東京都品川区小山３丁目４,35.6205453,139.7045399,小山三丁目(東京都),2,0.5,反11/反12,東急バス,世田谷区民会館方面,五反田駅方面,バス停
,品川区,平塚３丁目２平塚橋,-,東京都品川区平塚３丁目２ 平塚橋,35.616178,139.709962,平塚橋,2,0.5,井50/井51,東急バス,東急大井町駅方面,武蔵小山駅方面,バス停
,品川区,平塚３丁目２平塚橋,-,東京都品川区平塚３丁目２ 平塚橋,35.616178,139.709962,平塚橋,2,0.5,反11/反12,東急バス,世田谷区民会館方面,五反田駅方面,バス停
,品川区,平塚２丁目１５?１５,-,東京都品川区平塚２丁目１５?１５,35.6160957,139.7134765,平塚二丁目,1,1,反11/反12,東急バス,世田谷区民会館方面,五反田駅方面,バス停
,品川区,平塚２丁目４桐が谷坂上（バス）,-,東京都品川区平塚２丁目４ 桐が谷坂上（バス）,35.618679,139.715839,桐が谷坂上,1,1,反11/反12,東急バス,世田谷区民会館方面,五反田駅方面,バス停
,品川区,西五反田８丁目３大崎広小路,-,東京都品川区西五反田８丁目３ 大崎広小路,35.6225083,139.7204785,大崎広小路,5,0.2,反01/反02,東急バス,川崎駅ラゾーナ広場方面,五反田駅方面,バス停
,品川区,西五反田８丁目３大崎広小路,-,東京都品川区西五反田８丁目３ 大崎広小路,35.6225083,139.7204785,大崎広小路,5,0.2,反11/反12,東急バス,世田谷区民会館方面,五反田駅方面,バス停
,品川区,西五反田８丁目３大崎広小路,-,東京都品川区西五反田８丁目３ 大崎広小路,35.6225083,139.7204785,大崎広小路,5,0.2,渋41・42・43,東急バス,大井町駅方面,渋谷駅方面,バス停
,品川区,西五反田８丁目３大崎広小路,-,東京都品川区西五反田８丁目３ 大崎広小路,35.6225083,139.7204785,大崎広小路,5,0.2,渋72,東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,西五反田８丁目３大崎広小路,-,東京都品川区西五反田８丁目３ 大崎広小路,35.6225083,139.7204785,大崎広小路,5,0.2,渋72,縁日東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,大井６丁目２１大森操車所（バス）,-,東京都品川区大井６丁目２１ 大森操車所（バス）,35.593223,139.72954,大森操車所,4,0.25,品94/井03他,東急バス,蒲田駅〔西口〕方面,品川駅方面,バス停
,品川区,大井６丁目２１大森操車所（バス）,-,東京都品川区大井６丁目２１ 大森操車所（バス）,35.593223,139.72954,大森操車所,4,0.25,森01/森02,東急バス,荏原町駅入口/西馬込駅前方面,,バス停
,品川区,大井６丁目２１大森操車所（バス）,-,東京都品川区大井６丁目２１ 大森操車所（バス）,35.593223,139.72954,大森操車所,4,0.25,森91,東急バス,新代田駅前方面,,バス停
,品川区,大井６丁目２１大森操車所（バス）,-,東京都品川区大井６丁目２１ 大森操車所（バス）,35.593223,139.72954,大森操車所,4,0.25,森05,東急バス,洗足池（バス）方面,,バス停
,品川区,大井１丁目１大井町駅,-,東京都品川区大井１丁目１ 大井町駅,35.6076153,139.7346592,大井町駅,8,0.125,井01,東急バス,荏原営業所方面,,バス停
,品川区,大井１丁目１大井町駅,-,東京都品川区大井１丁目１ 大井町駅,35.6076153,139.7346592,大井町駅,8,0.125,井05,東急バス,西大井駅方面,,バス停
,品川区,大井１丁目１大井町駅,-,東京都品川区大井１丁目１ 大井町駅,35.6076153,139.7346592,大井町駅,8,0.125,品94/井03他,東急バス,蒲田駅〔西口〕方面,品川駅方面,バス停
,品川区,大井１丁目１大井町駅,-,東京都品川区大井１丁目１ 大井町駅,35.6076153,139.7346592,大井町駅,8,0.125,渋41・42・43,東急バス,渋谷駅方面,,バス停
,品川区,大井１丁目１大井町駅,-,東京都品川区大井１丁目１ 大井町駅,35.6076153,139.7346592,大井町駅,8,0.125,井19：レジャーランド-大井町駅(大森-大井町),京急バス,大森駅〔東口〕方面,,バス停
,品川区,大井１丁目１大井町駅,-,東京都品川区大井１丁目１ 大井町駅,35.6076153,139.7346592,大井町駅,8,0.125,井30他：大井町→お台場,京急バス,台場駅前方面,,バス停
,品川区,大井１丁目１大井町駅,-,東京都品川区大井１丁目１ 大井町駅,35.6076153,139.7346592,大井町駅,8,0.125,羽田空港-大井町・大崎,空港連絡バス,羽田空港第３ターミナル（バス）方面,,バス停
,品川区,大井１丁目１大井町駅,-,東京都品川区大井１丁目１ 大井町駅,35.6076153,139.7346592,大井町駅,8,0.125,羽田空港-大井町・品川・新橋〔深夜/早朝〕,空港連絡バス,羽田空港第３ターミナル（バス）方面,,バス停
,品川区,南品川６丁目１８ゼームス坂上（バス）,-,東京都品川区南品川６丁目１８ ゼームス坂上（バス）,35.60851,139.7377,ゼームス坂上,1,1,渋41・42・43,東急バス,渋谷駅方面,,バス停
,品川区,南品川６丁目６品川銀座（バス）,-,東京都品川区南品川６丁目６ 品川銀座（バス）,35.611797,139.74012,品川銀座,1,1,渋41・42・43,東急バス,渋谷駅方面,,バス停
,品川区,北品川３丁目７北品川３丁目７新馬場駅前バス停,-,東京都品川区北品川３丁目７ 北品川３丁目７ 新馬場駅前 バス停,35.6169829,139.7392216,新馬場駅前,4,0.25,井50/井51,東急バス,高輪ゲートウェイ駅方面,武蔵小山駅方面,バス停
,品川区,北品川３丁目７北品川３丁目７新馬場駅前バス停,-,東京都品川区北品川３丁目７ 北品川３丁目７ 新馬場駅前 バス停,35.6169829,139.7392216,新馬場駅前,4,0.25,品94/井03他,東急バス,蒲田駅〔西口〕方面,品川駅方面,バス停
,品川区,北品川３丁目７北品川３丁目７新馬場駅前バス停,-,東京都品川区北品川３丁目７ 北品川３丁目７ 新馬場駅前 バス停,35.6169829,139.7392216,新馬場駅前,4,0.25,渋43〔新馬場駅前-高輪ゲ―トウェイ駅〕,東急バス,品川駅方面,,バス停
,品川区,北品川３丁目７北品川３丁目７新馬場駅前バス停,-,東京都品川区北品川３丁目７ 北品川３丁目７ 新馬場駅前 バス停,35.6169829,139.7392216,新馬場駅前,4,0.25,渋41・42・43,東急バス,大井町駅方面,渋谷駅方面,バス停
,品川区,北品川４丁目１１第一三共前（バス）,-,東京都品川区北品川４丁目１１ 第一三共前（バス）,35.616661,139.735547,第一三共前(東京都),2,0.5,渋43〔新馬場駅前-高輪ゲ―トウェイ駅〕,東急バス,品川駅方面,,バス停
,品川区,北品川４丁目１１第一三共前（バス）,-,東京都品川区北品川４丁目１１ 第一三共前（バス）,35.616661,139.735547,第一三共前(東京都),2,0.5,渋41・42・43,東急バス,大井町駅方面,渋谷駅方面,バス停
,品川区,大崎１丁目１５居木橋（バス）,-,東京都品川区大崎１丁目１５ 居木橋（バス）,35.617925,139.733444,居木橋,1,1,渋41・42・43,東急バス,大井町駅方面,渋谷駅方面,バス停
,品川区,大崎１丁目２１大崎駅（バス）,-,東京都品川区大崎１丁目２１ 大崎駅（バス）,35.619335,139.72911,大崎駅,1,1,渋41・42・43,東急バス,大井町駅方面,渋谷駅方面,バス停
,品川区,大崎４丁目２大崎警察署前（バス）,-,東京都品川区大崎４丁目２ 大崎警察署前（バス）,35.6219146,139.7242776,大崎警察署前,1,1,渋41・42・43,東急バス,大井町駅方面,渋谷駅方面,バス停
,品川区,西五反田２丁目３２?１３,-,東京都品川区西五反田２丁目３２?１３,35.6253292,139.7190097,大崎郵便局,1,1,渋41・42・43,東急バス,大井町駅方面,渋谷駅方面,バス停
,品川区,西五反田３丁目１２不動前駅入口（バス）,-,東京都品川区西五反田３丁目１２ 不動前駅入口（バス）,35.627132,139.714774,不動前駅入口,1,1,渋41・42・43,東急バス,大井町駅方面,渋谷駅方面,バス停
,品川区,荏原１丁目７?９,-,東京都品川区荏原１丁目７?９,35.6199552,139.7137957,荏原一丁目,2,0.5,渋72,東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,荏原１丁目７?９,-,東京都品川区荏原１丁目７?９,35.6199552,139.7137957,荏原一丁目,2,0.5,渋72,縁日東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,広町２丁目１?３６,-,東京都品川区広町２丁目１?３６,35.6091973,139.7303364,桐が谷(東京都),2,0.5,渋72,東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,広町２丁目１?３６,-,東京都品川区広町２丁目１?３６,35.6091973,139.7303364,桐が谷(東京都),2,0.5,渋72,縁日東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,西五反田４丁目１１?１４クローバーハウス,-,東京都品川区西五反田４丁目１１?１４ クローバーハウス,35.6265515,139.7109231,西五反田四丁目,2,0.5,渋72,東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,西五反田４丁目１１?１４クローバーハウス,-,東京都品川区西五反田４丁目１１?１４ クローバーハウス,35.6265515,139.7109231,西五反田四丁目,2,0.5,渋72,縁日東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,西五反田４丁目１２不動尊門前（バス）,-,東京都品川区西五反田４丁目１２ 不動尊門前（バス）,35.62603,139.709661,不動尊門前,2,0.5,渋72,東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,西五反田４丁目１２不動尊門前（バス）,-,東京都品川区西五反田４丁目１２ 不動尊門前（バス）,35.62603,139.709661,不動尊門前,2,0.5,渋72,縁日東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,品川区,二葉４丁目２?１６,-,東京都品川区二葉４丁目２?１６,35.60256,139.7131,荏原営業所,4,0.25,井01,東急バス,大井町駅方面,,バス停
,品川区,二葉４丁目２?１６,-,東京都品川区二葉４丁目２?１６,35.60256,139.7131,荏原営業所,4,0.25,反01/反02,東急バス,川崎駅ラゾーナ広場方面,五反田駅方面,バス停
,品川区,二葉４丁目２?１６,-,東京都品川区二葉４丁目２?１６,35.60256,139.7131,荏原営業所,4,0.25,森02〔出庫〕,東急バス,荏原町駅入口方面,,バス停
