,,,,,,,,
,中央区,日本橋箱崎町３１丁目,-,東京都中央区日本橋箱崎町31-4ONEST 箱崎ビル,まいばすけっと 日本橋箱崎町店,その他スーパー,35.6806442,139.7875768
,中央区,日本橋蛎殻町１丁目,-,東京都中央区日本橋蛎殻町1-37-12 パークアクシス日本橋ステージ,まいばすけっと 日本橋蛎殻町店,その他スーパー,35.6823298,139.7852147
,中央区,新川２丁目,-,東京都中央区新川2-1-5 THE WALL,まいばすけっと 新川2丁目店,その他スーパー,35.677146,139.7801451
,中央区,日本橋富沢町１２丁目,-,東京都中央区日本橋富沢町12-8 昭和ビル,まいばすけっと 日本橋富沢町店,その他スーパー,35.6902923,139.7816786
,中央区,日本橋浜町２丁目,-,東京都中央区日本橋浜町2-35-4 日本橋浜町パークビル,まいばすけっと 日本橋浜町2丁目店,その他スーパー,35.6887555,139.7863366
,中央区,東日本橋１丁目,-,東京都中央区東日本橋1-1-5ヒューリック東日本橋ビル,まいばすけっと 東日本橋1丁目店,その他スーパー,35.6904527,139.7851063
,中央区,日本橋本町２丁目,日八京,東京都中央区日本橋本町2-5-1,マルエツ プチ 日本橋本町店,その他スーパー,35.6873647,139.7761508
,中央区,月島３丁目,-,東京都中央区月島3-4-5-101,ダイエー月島店,ダイエー,35.6634441,139.7810986
,中央区,日本橋人形町２丁目,-,東京都中央区日本橋人形町2-7-5,マルエツ プチ 人形町駅前店,その他スーパー,35.6865822,139.783061
,中央区,湊２丁目,-,東京都中央区湊2-16-25ライオンズマンション鉄砲洲第3,まいばすけっと 中央湊2丁目店,その他スーパー,35.6714759,139.7811961
,中央区,日本橋小伝馬町１丁目,-,東京都中央区日本橋小伝馬町1-7 スクエア日本橋1F,成城石井 小伝馬町店,その他スーパー,35.6901366,139.777947
,中央区,晴海１丁目,-,東京都中央区晴海1-8-16晴海トリトン1-1,マルエツ プチ 晴海店,その他スーパー,35.6573718,139.7827814
,中央区,勝どき４丁目,-,東京都中央区勝どき4丁目6,ライフ勝どきミッド店,その他スーパー,35.6567329,139.7779832
,中央区,日本橋１丁目,日八京,東京都中央区日本橋1-14-7,成城石井 日本橋一丁目店,その他スーパー,35.6817878,139.776211
,中央区,日本橋２丁目,日八京,東京都中央区日本橋2-5-1 日本橋高島屋S.C.新館 B1F,成城石井 日本橋高島屋S.C.店,その他スーパー,35.68128,139.7737877
,中央区,晴海１丁目,-,東京都中央区晴海1-8-16 晴海トリトン2F,成城石井 晴海トリトン店,その他スーパー,35.6573718,139.7827814
,中央区,佃２丁目,-,東京都中央区佃2-2-8 リバーシティ21G棟,マルエツ 佃店,その他スーパー,35.6689545,139.7855013
,中央区,入船３丁目,-,東京都中央区入船3-2-6NTT築地ビル,まいばすけっと 新富町駅前店,その他スーパー,35.6704232,139.7755916
,中央区,新川１丁目,-,東京都中央区新川1-28-44,マルエツ プチ 新川一丁目店,その他スーパー,35.6758284,139.7847579
