指標名,バス停,,,,,,,,,,,,
出典,NAVITIME,,,,,,,,,,,,
年次,2023/1/27 取得,,,,,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,,,,,,,,
備考,"（2021年度：3,601件、2022年度：3568件）",,,,,,,,,,,,
,,,,,,,,,,,,,
区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
中央区,勝どき二丁目,-,東京都中央区勝どき2丁目8勝どき駅前,35.658687,139.77852,勝どき駅前,118,0.008475,都０５-２,都営バス,東京ビッグサイト〔バス〕方面,東京駅丸の内南口方面,バス停
中央区,勝どき二丁目,-,東京都中央区勝どき2丁目8勝どき駅前,35.658687,139.77852,勝どき駅前,118,0.008475,深夜１３,都営バス,有明一丁目方面,東京駅丸の内南口方面,バス停
中央区,勝どき二丁目,-,東京都中央区勝どき2丁目8勝どき駅前,35.658687,139.77852,勝どき駅前,118,0.008475,直行０２,都営バス,東京駅八重洲口方面,-,バス停
中央区,勝どき二丁目,-,東京都中央区勝どき2丁目8勝どき駅前,35.658687,139.77852,勝どき駅前,118,0.008475,南循環〔勝どき駅→中央区役所〕,江戸バス(中央区),聖路加国際病院/中央区役所（東京都）方面,-,バス停
中央区,勝どき三丁目,-,東京都中央区勝どき3丁目8勝どき三丁目,35.657723,139.775131,勝どき三丁目,118,0.008475,都０４,都営バス,豊海水産埠頭方面,東京駅丸の内南口方面,バス停
中央区,勝どき三丁目,-,東京都中央区勝どき3丁目8勝どき三丁目,35.657723,139.775131,勝どき三丁目,118,0.008475,門３３,都営バス,亀戸駅前方面,豊海水産埠頭方面,バス停
中央区,勝どき三丁目,-,東京都中央区勝どき3丁目8勝どき三丁目,35.657723,139.775131,勝どき三丁目,118,0.008475,直行０２,都営バス,東京駅八重洲口方面,-,バス停
中央区,勝どき三丁目,-,東京都中央区勝どき3丁目8勝どき三丁目,35.657723,139.775131,勝どき三丁目,118,0.008475,南循環〔勝どき駅→中央区役所〕,江戸バス(中央区),聖路加国際病院/中央区役所（東京都）方面,-,バス停
中央区,日本橋兜町,-,東京都中央区日本橋兜町8兜町,35.68103,139.7776,兜町,118,0.008475,東２２,都営バス,錦糸町駅前方面,東京駅丸の内北口方面,バス停
中央区,日本橋兜町,-,東京都中央区日本橋兜町8兜町,35.68103,139.7776,兜町,118,0.008475,マイタウンライナー外房大網線〔深夜急行〕,平和交通,大網駅/山田インター入口方面,-,バス停
中央区,日本橋兜町,-,東京都中央区日本橋兜町8兜町,35.68103,139.7776,兜町,118,0.008475,マイタウンライナー成田線〔深夜急行〕,平和交通,ＪＲ佐倉駅〔北口〕/ＪＲ成田駅〔東口〕方面,-,バス停
中央区,日本橋兜町,-,東京都中央区日本橋兜町8兜町,35.68103,139.7776,兜町,118,0.008475,マイタウンライナー千葉ニュータウン線〔深夜急行〕,平和交通,新鎌ケ谷駅/印旛日本医大駅方面,-,バス停
中央区,日本橋兜町,-,東京都中央区日本橋兜町8兜町,35.68103,139.7776,兜町,118,0.008475,マイタウンライナー勝田台・ユーカリが丘線〔深夜急行〕,平和交通,ユーカリが丘駅北入口方面,-,バス停
中央区,日本橋兜町,-,東京都中央区日本橋兜町8兜町,35.68103,139.7776,兜町,118,0.008475,マイタウンライナー内房五井線〔深夜急行〕,平和交通,おゆみ野駅/五井駅東口方面,-,バス停
中央区,日本橋兜町,-,東京都中央区日本橋兜町8兜町,35.68103,139.7776,兜町,118,0.008475,マイタウンライナー蘇我線〔深夜急行〕,平和交通,蘇我駅西口方面,-,バス停
中央区,日本橋兜町,-,東京都中央区日本橋兜町8兜町,35.68103,139.7776,兜町,118,0.008475,マイタウンライナー幕張ベイエリア・稲毛線〔深夜急行〕,平和交通,西小中台団地方面,-,バス停
中央区,八丁堀二丁目,-,東京都中央区八丁堀2丁目23亀島橋,35.67672,139.777698,亀島橋(東京都),118,0.008475,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
中央区,八丁堀二丁目,-,東京都中央区八丁堀2丁目23亀島橋,35.67672,139.777698,亀島橋(東京都),118,0.008475,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京ビッグサイト〔バス〕方面,東京駅八重洲口方面,バス停
中央区,八丁堀二丁目,-,東京都中央区八丁堀2丁目23亀島橋,35.67672,139.777698,亀島橋(東京都),118,0.008475,直行０２,都営バス,東京駅八重洲口方面,-,バス停
中央区,日本橋茅場町一丁目,-,東京都中央区日本橋茅場町1丁目9茅場町,35.680091,139.779491,茅場町,118,0.008475,東２２,都営バス,錦糸町駅前方面,東京駅丸の内北口方面,バス停
中央区,日本橋茅場町一丁目,-,東京都中央区日本橋茅場町1丁目9茅場町,35.680091,139.779491,茅場町,118,0.008475,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
中央区,日本橋浜町三丁目,-,東京都中央区日本橋浜町3丁目19?4,35.68431,139.7894,清洲橋,118,0.008475,秋２６,都営バス,秋葉原駅前方面,葛西駅前方面,バス停
中央区,銀座六丁目,-,東京都中央区銀座6丁目4銀座西六丁目,35.671017,139.761472,銀座西六丁目,118,0.008475,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
中央区,銀座四丁目,-,東京都中央区銀座4丁目10?6,35.670172,139.767444,銀座四丁目(東京都),32,0.03125,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
中央区,銀座四丁目,-,東京都中央区銀座4丁目10?6,35.670172,139.767444,銀座四丁目(東京都),32,0.03125,都０３,都営バス,東京駅丸の内北口/ホテルマリナーズコート東京前方面,四谷駅方面,バス停
中央区,銀座四丁目,-,東京都中央区銀座4丁目10?6,35.670172,139.767444,銀座四丁目(東京都),32,0.03125,都０４,都営バス,豊海水産埠頭方面,東京駅丸の内南口方面,バス停
中央区,銀座四丁目,-,東京都中央区銀座4丁目10?6,35.670172,139.767444,銀座四丁目(東京都),32,0.03125,都０５-１,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,東京駅丸の内南口方面,バス停
中央区,銀座四丁目,-,東京都中央区銀座4丁目10?6,35.670172,139.767444,銀座四丁目(東京都),32,0.03125,都０５-２,都営バス,東京ビッグサイト〔バス〕方面,東京駅丸の内南口方面,バス停
中央区,銀座四丁目,-,東京都中央区銀座4丁目10?6,35.670172,139.767444,銀座四丁目(東京都),32,0.03125,業１０〔夜間〕,都営バス,新橋（東京都）方面,-,バス停
中央区,銀座四丁目,-,東京都中央区銀座4丁目10?6,35.670172,139.767444,銀座四丁目(東京都),32,0.03125,深夜１３,都営バス,有明一丁目方面,東京駅丸の内南口方面,バス停
中央区,銀座六丁目,-,東京都中央区銀座6丁目9銀座六丁目,35.66999,139.76361,銀座六丁目,32,0.03125,業１０〔夜間〕,都営バス,銀座四丁目（東京都）/とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町4小伝馬町,35.690421,139.777756,小伝馬町,32,0.03125,東４２-１,都営バス,東京駅八重洲口方面,南千住駅西口方面,バス停
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町4小伝馬町,35.690421,139.777756,小伝馬町,32,0.03125,秋２６,都営バス,秋葉原駅前方面,-,バス停
中央区,八重洲一丁目,日八京,東京都中央区八重洲1丁目2呉服橋,35.683411,139.771806,呉服橋,32,0.03125,東２２,都営バス,錦糸町駅前方面,東京駅丸の内北口方面,バス停
中央区,八重洲一丁目,日八京,東京都中央区八重洲1丁目2呉服橋,35.683411,139.771806,呉服橋,32,0.03125,メトロリンク日本橋,日の丸自動車,ＪＲ新日本橋駅［中外製薬前］/東京駅八重洲口方面,-,バス停
中央区,八重洲一丁目,日八京,東京都中央区八重洲1丁目2呉服橋,35.683411,139.771806,呉服橋,32,0.03125,晴海ライナー〔トリトンスクエア-高島屋〕,日立自動車交通,日本橋高島屋/晴海トリトンスクエア〔晴海ライナー〕方面,-,バス停
中央区,八重洲一丁目,日八京,東京都中央区八重洲1丁目2呉服橋,35.683411,139.771806,呉服橋,32,0.03125,北循環〔中央区役所→浜町駅〕,江戸バス(中央区),浜町駅［明治座前］/水天宮前（中央区）方面,-,バス停
中央区,八丁堀三丁目,-,東京都中央区八丁堀3丁目11桜橋,35.675048,139.774718,桜橋(中央区),32,0.03125,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
中央区,八丁堀三丁目,-,東京都中央区八丁堀3丁目11桜橋,35.675048,139.774718,桜橋(中央区),32,0.03125,北循環〔浜町駅→中央区役所〕,江戸バス(中央区),中央区役所（東京都）方面,-,バス停
中央区,新川一丁目,-,東京都中央区新川1丁目8新川一丁目,35.67823,139.782075,新川一丁目,32,0.03125,東２２,都営バス,錦糸町駅前方面,東京駅丸の内北口方面,バス停
中央区,新川一丁目,-,東京都中央区新川1丁目8新川一丁目,35.67823,139.782075,新川一丁目,32,0.03125,北循環〔浜町駅→中央区役所〕,江戸バス(中央区),中央区役所（東京都）方面,-,バス停
中央区,新川二丁目,-,東京都中央区新川2丁目21?9第二田村ﾋﾞﾙ4階,35.673606,139.782462,新川二丁目(中央区)〔都営バス〕,32,0.03125,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
中央区,新川二丁目,-,東京都中央区新川2丁目21?9第二田村ﾋﾞﾙ4階,35.673606,139.782462,新川二丁目(中央区)〔都営バス〕,32,0.03125,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京駅八重洲口方面,-,バス停
中央区,佃三丁目,-,東京都中央区佃3丁目4月島駅前,35.66512,139.7858,月島駅前,32,0.03125,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京ビッグサイト〔バス〕方面,東京駅八重洲口方面,バス停
中央区,佃三丁目,-,東京都中央区佃3丁目4月島駅前,35.66512,139.7858,月島駅前,32,0.03125,門３３,都営バス,亀戸駅前方面,豊海水産埠頭方面,バス停
中央区,築地二丁目,-,東京都中央区築地2丁目1新富町駅,35.670585,139.773512,新富町(東京都),32,0.03125,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
中央区,日本橋人形町一丁目,-,東京都中央区日本橋人形町1丁目15水天宮前,35.68444,139.783851,水天宮前(中央区),32,0.03125,秋２６,都営バス,秋葉原駅前方面,-,バス停
中央区,日本橋人形町一丁目,-,東京都中央区日本橋人形町1丁目15水天宮前,35.68444,139.783851,水天宮前(中央区),32,0.03125,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
中央区,日本橋人形町一丁目,-,東京都中央区日本橋人形町1丁目15水天宮前,35.68444,139.783851,水天宮前(中央区),32,0.03125,北循環〔浜町駅→中央区役所〕,江戸バス(中央区),中央区役所（東京都）方面,-,バス停
中央区,明石町,-,東京都中央区明石町9聖路加国際病院,35.667182,139.777908,聖路加病院前,32,0.03125,東１５,都営バス,東京駅八重洲口方面,深川車庫前方面,バス停
中央区,勝どき五丁目,-,東京都中央区勝どき5丁目12豊海区民館入口,35.655003,139.771137,豊海区民館入口,32,0.03125,都０４,都営バス,豊海水産埠頭方面,東京駅丸の内南口方面,バス停
中央区,勝どき五丁目,-,東京都中央区勝どき5丁目12豊海区民館入口,35.655003,139.771137,豊海区民館入口,32,0.03125,門３３,都営バス,亀戸駅前方面,豊海水産埠頭方面,バス停
中央区,勝どき五丁目,-,東京都中央区勝どき5丁目12豊海区民館入口,35.655003,139.771137,豊海区民館入口,32,0.03125,直行０２,都営バス,東京駅八重洲口方面,-,バス停
中央区,月島三丁目,-,東京都中央区月島3丁目11月島三丁目,35.662397,139.781818,月島三丁目,32,0.03125,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京駅八重洲口方面,-,バス停
中央区,月島三丁目,-,東京都中央区月島3丁目11月島三丁目,35.662397,139.781818,月島三丁目,32,0.03125,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,-,バス停
中央区,月島三丁目,-,東京都中央区月島3丁目11月島三丁目,35.662397,139.781818,月島三丁目,2,0.5,門３３,都営バス,亀戸駅前方面,豊海水産埠頭方面,バス停
中央区,月島三丁目,-,東京都中央区月島3丁目11月島三丁目,35.662397,139.781818,月島三丁目,2,0.5,直行０２,都営バス,東京駅八重洲口方面,-,バス停
中央区,月島四丁目,-,東京都中央区月島4丁目16?3,35.660464,139.781184,月島四丁目,2,0.5,東１６(東京駅八重洲口-東京ビッグサイト),都営バス,東京ビッグサイト〔バス〕方面,東京駅八重洲口方面,バス停
中央区,月島四丁目,-,東京都中央区月島4丁目16?3,35.660464,139.781184,月島四丁目,2,0.5,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目23?4川島食品,35.664087,139.771598,築地(東京都),1,1,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目23?4川島食品,35.664087,139.771598,築地(東京都),1,1,都０３,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,四谷駅方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目23?4川島食品,35.664087,139.771598,築地(東京都),7,0.142857,都０４,都営バス,豊海水産埠頭方面,東京駅丸の内南口方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目23?4川島食品,35.664087,139.771598,築地(東京都),7,0.142857,都０５-１,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,東京駅丸の内南口方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目23?4川島食品,35.664087,139.771598,築地(東京都),7,0.142857,都０５-２,都営バス,東京ビッグサイト〔バス〕方面,東京駅丸の内南口方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目23?4川島食品,35.664087,139.771598,築地(東京都),7,0.142857,深夜１３,都営バス,有明一丁目方面,東京駅丸の内南口方面,バス停
中央区,築地二丁目,-,東京都中央区築地3丁目9築地駅,35.6675,139.7717,築地駅前,7,0.142857,錦１１,都営バス,亀戸駅前方面,-,バス停
中央区,築地二丁目,-,東京都中央区築地2丁目7築地二丁目,35.669741,139.772479,築地二丁目,7,0.142857,錦１１,都営バス,築地駅前方面,亀戸駅前方面,バス停
中央区,築地二丁目,-,東京都中央区築地2丁目15築地三丁目,35.666984,139.770309,築地三丁目,7,0.142857,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
中央区,築地二丁目,-,東京都中央区築地2丁目15築地三丁目,35.666984,139.770309,築地三丁目,11,0.090909,都０３,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,四谷駅方面,バス停
中央区,築地二丁目,-,東京都中央区築地2丁目15築地三丁目,35.666984,139.770309,築地三丁目,11,0.090909,都０４,都営バス,豊海水産埠頭方面,東京駅丸の内南口方面,バス停
中央区,築地二丁目,-,東京都中央区築地2丁目15築地三丁目,35.666984,139.770309,築地三丁目,11,0.090909,都０５-１,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,東京駅丸の内南口方面,バス停
中央区,築地二丁目,-,東京都中央区築地2丁目15築地三丁目,35.666984,139.770309,築地三丁目,11,0.090909,都０５-２,都営バス,東京ビッグサイト〔バス〕方面,東京駅丸の内南口方面,バス停
中央区,築地二丁目,-,東京都中央区築地2丁目15築地三丁目,35.666984,139.770309,築地三丁目,11,0.090909,深夜１３,都営バス,有明一丁目方面,東京駅丸の内南口方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目10築地六丁目,35.66424,139.77315,築地六丁目,11,0.090909,市０１,都営バス,豊洲市場方面,新橋駅前方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目10築地六丁目,35.66424,139.77315,築地六丁目,11,0.090909,業１０(新橋-とうきょうスカイツリー駅前),都営バス,とうきょうスカイツリー駅前方面,新橋（東京都）方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目10築地六丁目,35.66424,139.77315,築地六丁目,11,0.090909,都０３,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,四谷駅方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目10築地六丁目,35.66424,139.77315,築地六丁目,11,0.090909,都０４,都営バス,豊海水産埠頭方面,東京駅丸の内南口方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目10築地六丁目,35.66424,139.77315,築地六丁目,11,0.090909,都０５-１,都営バス,ホテルマリナーズコート東京前/晴海埠頭方面,東京駅丸の内南口方面,バス停
中央区,築地六丁目,-,東京都中央区築地6丁目10築地六丁目,35.66424,139.77315,築地六丁目,11,0.090909,都０５-２,都営バス,東京ビッグサイト〔バス〕方面,東京駅丸の内南口方面,バス停
