指標名,スーパー,,,,,,
出典,NAVITIME,,,,,,
年次,2023/1/20 取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,（2020年度：458件、2021年度：532件、2022年度：523件）,,,,,,
,,,,,,,
区,町丁目,エリア,住所,施設名,種類,緯度,経度
品川区,北品川一丁目,-,東京都品川区北品川1-2-9,まいばすけっと 北品川駅東店,その他スーパー,35.622371,139.739496
品川区,南大井三丁目,-,東京都品川区南大井5-9-6 寺澤南大井ビル,まいばすけっと 立会川駅西店,その他スーパー,35.58915,139.733489
品川区,南大井一丁目,-,東京都品川区南大井1-8-23スカイハイツ,まいばすけっと しながわ区民公園北店,その他スーパー,35.596361,139.739478
品川区,西大井四丁目,-,東京都品川区西大井4-25-2 平井ビル,まいばすけっと 山王銀座店,その他スーパー,35.592338,139.719242
品川区,西五反田三丁目,-,東京都品川区西五反田3-6-20 いちご西五反田ビル,まいばすけっと 西五反田3丁目店,その他スーパー,35.627883,139.719202
品川区,南大井六丁目,-,東京都品川区南大井6-17-15 第2タジマビル1階,まいばすけっと 大森駅北口店,その他スーパー,35.589825,139.729539
品川区,二葉四丁目,-,東京都品川区二葉4-16-2\リマールコート西大井,まいばすけっと 二葉4丁目店,その他スーパー,35.602123,139.718404
品川区,西五反田二丁目,-,東京都品川区西五反田2-18-2 五反田KYビル,まいばすけっと 西五反田2丁目店,その他スーパー,35.62666,139.720934
品川区,大井四丁目,-,東京都品川区大井4-1-3 TOKOビル,まいばすけっと 大井町駅南店,その他スーパー,35.603918,139.73317
品川区,南品川五丁目,-,東京都品川区南品川5-3-13 コスモグランス南品川,まいばすけっと 青物横丁店,その他スーパー,35.611379,139.741801
品川区,東五反田二丁目,-,東京都品川区東五反田2-10-1,foodium東五反田,ダイエー,35.62429,139.727283
品川区,平塚三丁目,-,東京都品川区平塚3-13-10 福井マンション,まいばすけっと 品川平塚3丁目店,その他スーパー,35.61345,139.71216
品川区,南大井三丁目,-,東京都品川区南大井3-8-18 コスモリード大森,まいばすけっと 南大井店,その他スーパー,35.591416,139.733771
品川区,旗の台四丁目,-,東京都品川区旗の台4-4-1 カーサ旗の台1階,まいばすけっと 旗の台店,その他スーパー,35.603667,139.705796
品川区,東大井二丁目,-,東京都品川区東大井2-22-13,まいばすけっと 立会川駅北店,その他スーパー,35.599524,139.738818
品川区,戸越五丁目,-,東京都品川区戸越5-18-14 ノアール1F,まいばすけっと 戸越公園店,その他スーパー,35.608885,139.717616
品川区,上大崎二丁目,-,東京都品川区上大崎2-21-13 東高目黒ペアシティ,まいばすけっと 上大崎2丁目店,その他スーパー,35.637401,139.714084
品川区,北品川一丁目,-,東京都品川区北品川1-24-14 越前屋ビル,まいばすけっと 北品川1丁目店,その他スーパー,35.620875,139.740913
品川区,東品川一丁目,-,東京都品川区東品川1-5-10 Kiinu Blanc,まいばすけっと 東品川1丁目店,その他スーパー,35.622446,139.743907
品川区,西大井一丁目,-,東京都品川区西大井1-16-19ザ・パークハビオ西大井,まいばすけっと 西大井1丁目店,その他スーパー,35.600657,139.725982
品川区,南大井六丁目,-,東京都品川区南大井6-6-4 メゾンクレマツ,まいばすけっと 南大井6丁目店,その他スーパー,35.592271,139.732412
品川区,東品川二丁目,-,東京都品川区東品川2-2-20 天王洲オーシャンスクエア,まいばすけっと 天王洲アイル店,その他スーパー,35.622123,139.75014
品川区,東五反田五丁目,-,東京都品川区東五反田5-22-33TK池田山ビル,まいばすけっと 東五反田5丁目店,その他スーパー,35.628105,139.722215
品川区,南大井三丁目,-,東京都品川区南大井3-15-2 誠ビル,まいばすけっと 南大井3丁目店,その他スーパー,35.589801,139.734837
品川区,大崎四丁目,-,東京都品川区大崎4-2-3大崎広小路サニーマンション,まいばすけっと 大崎広小路駅前店,その他スーパー,35.622271,139.723412
品川区,戸越四丁目,-,東京都品川区戸越4-9-18,オオゼキ戸越公園店,その他スーパー,35.610854,139.719102
品川区,大井六丁目,-,東京都品川区大井6-9-34,トップパルケ 鹿島店,その他スーパー,35.597207,139.732122
品川区,東大井五丁目,-,東京都品川区東大井5-18-1,西友 大井町店,西友,35.606216,139.735904
品川区,東五反田二丁目,-,東京都品川区東五反田2-19-6,ライフ 東五反田店,その他スーパー,35.624944,139.729723
品川区,北品川五丁目,-,東京都品川区北品川5-4-1,ライフ ドラッグプラス品川御殿山店,その他スーパー,35.621774,139.731753
品川区,小山二丁目,-,東京都品川区小山2-7-14,ライフ 武蔵小山店,その他スーパー,35.620846,139.707971
品川区,豊町六丁目,-,東京都品川区豊町6-11-9,Big-A 品川豊町店,その他スーパー,35.605302,139.718145
品川区,大井一丁目,-,東京都品川区大井1-2-1 アトレ大井町1F,成城石井 アトレ大井町店,その他スーパー,35.606266,139.734867
品川区,東五反田一丁目,-,東京都品川区東五反田1-26-14 アトレ五反田1 1F,成城石井 アトレ五反田1店,その他スーパー,35.626104,139.72342
品川区,上大崎三丁目,-,東京都品川区上大崎3-1-1 アトレ目黒2 1F,成城石井 アトレ目黒2店,その他スーパー,35.633149,139.715792
品川区,西五反田五丁目,-,東京都品川区西五反田5-9-2,マルエツ プチ 不動前店,その他スーパー,35.625565,139.714634
品川区,西大井一丁目,-,東京都品川区西大井1-4-25 コアスターレ西大井第一ビル,マルエツ プチ 西大井駅前店,その他スーパー,35.602079,139.722454
品川区,東五反田一丁目,-,東京都品川区東五反田1-24-2 東五反田1丁目ビル,マルエツ プチ 五反田店,その他スーパー,35.625953,139.727403
品川区,北品川一丁目,-,東京都品川区北品川1-3-16,マルエツ プチ 北品川一丁目店,その他スーパー,35.622718,139.740095
品川区,荏原三丁目,-,東京都品川区荏原3-5-4 かなめのもりのビル 102,成城石井 武蔵小山店,その他スーパー,35.616984,139.70809
品川区,上大崎三丁目,-,東京都品川区上大崎3-1-1,プレッセ 目黒店,その他スーパー,35.63341,139.716748
品川区,西五反田四丁目,-,東京都品川区西五反田4-8-8,オオゼキ 目黒不動前店,その他スーパー,35.626391,139.712399
品川区,上大崎二丁目,-,東京都品川区上大崎2-24-13,東急ストア 目黒店,その他スーパー,35.635219,139.714554
品川区,上大崎二丁目,-,東京都品川区上大崎2-16-9 アトレ目黒1 2F,ザ・ガーデン自由が丘 アトレ目黒店,その他スーパー,35.634024,139.715916
品川区,東五反田一丁目,-,東京都品川区東五反田1-13-12 COI五反田ビル6F-601,キョウダイ マーケット,その他スーパー,35.626698,139.724609
品川区,西五反田五丁目,-,東京都品川区西五反田5-1-28,東急ストア 不動前店,その他スーパー,35.626681,139.714794
品川区,小山三丁目,-,東京都品川区小山3-4-8 武蔵小山駅ビル 2F,東急ストア 武蔵小山駅ビル,その他スーパー,35.620585,139.70446
品川区,平塚二丁目,-,東京都品川区平塚2-18-9,スーパーオオゼキ戸越銀座店,その他スーパー,35.615718,139.713879
品川区,戸越一丁目,-,東京都品川区戸越1-17-8,文化堂 戸越銀座店,その他スーパー,35.614951,139.719522
品川区,東中延一丁目,-,東京都品川区中延2-8-1,荏原中延 東急ストア,その他スーパー,35.609944,139.711958
品川区,旗の台五丁目,-,東京都品川区旗の台5-5-6,東急ストア フードステーション 旗の台,その他スーパー,35.604719,139.702027
品川区,小山三丁目,-,東京都品川区小山3-14-1 シティタワー武蔵小山 1F,ビオセボン 武蔵小山店,その他スーパー,35.620739,139.705141
品川区,中延四丁目,-,東京都品川区中延4-5-7,東急ストアフードステーション中延店,その他スーパー,35.605687,139.712843
品川区,小山六丁目,-,東京都品川区小山6-3-11 西小山第2駅ビル2F,東急ストアフードステーション西小山店,その他スーパー,35.61574,139.698915
品川区,東品川二丁目,-,東京都品川区東品川2-2-20 天王洲オーシャンスクエア 1F,わくわく広場 天王洲アイル店,その他スーパー,35.622123,139.75014
品川区,西大井二丁目,-,東京都品川区西大井2-3-4,文化堂 西大井店,その他スーパー,35.600028,139.721816
品川区,八潮五丁目,-,東京都品川区八潮5丁目2-2,シティマーケット品川八潮店,その他スーパー,35.604446,139.753429
品川区,南品川五丁目,-,東京都品川区南品川5丁目3-29,miniピアゴ南品川5丁目店,その他スーパー,35.611773,139.74032
品川区,中延三丁目,-,東京都品川区中延3-11-10,プロマート 文化堂 荏原店,その他スーパー,35.606662,139.710085
品川区,南品川二丁目,-,東京都品川区南品川2丁目7-12,株式会社平野屋堀江商店,その他スーパー,35.610728,139.743847
渋谷区,幡ケ谷一丁目,-,東京都渋谷区幡ヶ谷1-3-1,ダイエー幡ケ谷店,ダイエー,35.676784,139.676103
渋谷区,広尾四丁目,-,東京都渋谷区広尾4-1-11,ナショナル麻布 広尾ガ-デンヒルズ,その他スーパー,35.654799,139.720619
渋谷区,広尾五丁目,-,東京都渋谷区広尾5-17-10 East Westビル1階,Picard(ピカール) 広尾店,その他スーパー,35.649628,139.72027
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-35-20,肉のハナマサ 富ヶ谷店,その他スーパー,35.667332,139.688346
渋谷区,初台二丁目,-,東京都渋谷区初台2-5-7,OK(オーケー) 初台店,その他スーパー,35.674325,139.686387
渋谷区,恵比寿南二丁目,-,東京都渋谷区恵比寿南2-3-3-101,ピーコックストア 恵比寿南店,その他スーパー,35.64537,139.707851
渋谷区,千駄ケ谷三丁目,-,東京都渋谷区千駄ヶ谷3-33-2,OK(オーケー) 千駄ヶ谷店,その他スーパー,35.677173,139.706708
渋谷区,渋谷一丁目,-,東京都渋谷区渋谷1-23-21渋谷キャスト内1F,東急ストア フードステーション渋谷キャスト店,その他スーパー,35.662526,139.702881
渋谷区,東一丁目,-,東京都渋谷区東1-26-22,ライフ 渋谷東店,その他スーパー,35.654865,139.707652
渋谷区,本町四丁目,-,東京都渋谷区本町4-22-10,サミットストア 渋谷本町店,その他スーパー,35.687635,139.678934
渋谷区,渋谷二丁目,-,東京都渋谷区渋谷2-24-12 渋谷スクランブルスクエア B1,Gourmand Market KINOKUNIYA(ゲルマンマーケットキノクニヤ) 渋谷スクランブルスクエア店,その他スーパー,35.658447,139.702164
渋谷区,恵比寿四丁目,-,東京都渋谷区恵比寿4-20-7 恵比寿ガーデンプレイス センタープラザB2,ライフ セントラルスクエア恵比寿ガーデンプレイス店,その他スーパー,35.642814,139.714064
渋谷区,笹塚二丁目,-,東京都渋谷区笹塚2-26-2,業務スーパー 笹塚店,その他スーパー,35.673315,139.662308
渋谷区,上原一丁目,-,東京都渋谷区上原1-18-12,マルエツ 代々木上原店,その他スーパー,35.668732,139.682643
渋谷区,神宮前三丁目,-,東京都渋谷区神宮前3-42-2,ビオセボン 外苑西通り店,その他スーパー,35.670542,139.713989
渋谷区,広尾五丁目,-,東京都渋谷区広尾5-21-5ライツェント広尾,まいばすけっと 広尾5丁目店,その他スーパー,35.648716,139.718644
渋谷区,元代々木町,-,東京都渋谷区元代々木町5-5 宇佐見ビル,まいばすけっと 代々木八幡駅西店,その他スーパー,35.669832,139.68685
渋谷区,円山町,-,東京都渋谷区円山町16-4 Loop138渋谷,まいばすけっと 神泉駅前店,その他スーパー,35.657621,139.69389
渋谷区,神山町,-,東京都渋谷区神山町10-7 渋谷ダイカンプラザシティ,まいばすけっと 渋谷神山町店,その他スーパー,35.663304,139.695006
渋谷区,本町六丁目,-,東京都渋谷区本町6-18-6 レジデンス初台,まいばすけっと 渋谷本町6丁目店,その他スーパー,35.681999,139.678665
渋谷区,本町二丁目,-,東京都渋谷区本町2-4-12 アルファサイト,まいばすけっと 渋谷本町2丁目店,その他スーパー,35.684159,139.684058
渋谷区,代々木二丁目,-,東京都渋谷区代々木2-23-1 ニューステイトメナー,まいばすけっと 新宿駅南店,その他スーパー,35.686135,139.698123
渋谷区,本町一丁目,-,東京都渋谷区本町1-7-16\初台ハイツ,まいばすけっと 初台駅西店,その他スーパー,35.680485,139.684238
渋谷区,代々木二丁目,-,東京都渋谷区代々木2-27-16 ハイシティ代々木,まいばすけっと 代々木2丁目店,その他スーパー,35.685035,139.699474
渋谷区,千駄ケ谷三丁目,-,東京都渋谷区千駄ヶ谷3-23-5 第8FMGビル,まいばすけっと 千駄ヶ谷3丁目店,その他スーパー,35.676685,139.707909
渋谷区,代々木四丁目,-,東京都渋谷区代々木4-5-7 参宮橋ビル,まいばすけっと 参宮橋駅前店,その他スーパー,35.67857,139.693072
渋谷区,幡ケ谷二丁目,-,東京都渋谷区幡ヶ谷2-21-1 シャトレー幡ヶ谷第一 101・102号室,まいばすけっと 幡ヶ谷2丁目店,その他スーパー,35.676458,139.673153
渋谷区,神宮前二丁目,-,東京都渋谷区神宮前2-19-13 VORT原宿,まいばすけっと 神宮前2丁目商店街店,その他スーパー,35.673623,139.710419
渋谷区,初台一丁目,-,東京都渋谷区初台1-10-2パークホームズ初台,まいばすけっと 初台駅南店,その他スーパー,35.678851,139.68695
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1-20-5 ドルチェ京王1,まいばすけっと 笹塚駅南店,その他スーパー,35.672821,139.668787
渋谷区,代々木四丁目,-,東京都渋谷区代々木4-50-8,マルマンストア 参宮橋店,その他スーパー,35.678136,139.691636
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-3-8,マルマンストア 代々木八幡店,その他スーパー,35.669168,139.689123
渋谷区,道玄坂一丁目,-,東京都渋谷区道玄坂1-12-1 渋谷マークシティB1F,成城石井 SELECT 渋谷 東急フードショー店,その他スーパー,35.658108,139.698626
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1-57-10,ライフ 笹塚店,その他スーパー,35.673937,139.666973
渋谷区,幡ケ谷二丁目,-,東京都渋谷区幡ヶ谷2-17-1,ライフ 幡ケ谷店,その他スーパー,35.677193,139.675425
渋谷区,幡ケ谷二丁目,-,東京都渋谷区幡ヶ谷2-35-1,サンディ 幡ケ谷店,その他スーパー,35.677216,139.67076
渋谷区,恵比寿四丁目,-,東京都渋谷区恵比寿南1-5-5 アトレ恵比寿3F,成城石井 アトレ恵比寿店,その他スーパー,35.647019,139.709775
渋谷区,千駄ケ谷二丁目,-,東京都渋谷区千駄ヶ谷2-1-8 Barbizon8 1F,成城石井 千駄ケ谷店,その他スーパー,35.675564,139.706883
渋谷区,恵比寿南一丁目,-,東京都渋谷区恵比寿南1-6-1 アトレ恵比寿西館4F,成城石井 アトレ恵比寿西館店,その他スーパー,35.646568,139.709646
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1-47-1 メルクマール京王笹塚1F,成城石井 フレンテ笹塚店,その他スーパー,35.673539,139.667765
渋谷区,幡ケ谷二丁目,-,東京都渋谷区幡ヶ谷2-16-1 三和ビル1F,成城石井 幡ケ谷店,その他スーパー,35.677236,139.675844
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-9-16 代々木コーポ1F,成城石井 富ケ谷店,その他スーパー,35.668026,139.690699
渋谷区,円山町,-,東京都渋谷区円山町26-7TKフラッツ渋谷,マルエツ プチ 渋谷神泉店,その他スーパー,35.655788,139.693969
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-18-8,マルエツ プチ 富ケ谷一丁目店,その他スーパー,35.666008,139.692234
渋谷区,鴬谷町,-,東京都渋谷区鶯谷町7-9,マルエツ プチ 渋谷鶯谷町店,その他スーパー,35.654002,139.701697
渋谷区,代々木一丁目,-,東京都渋谷区代々木1-39-11 1F,マルマンストア 南新宿店,その他スーパー,35.682562,139.700262
渋谷区,千駄ケ谷一丁目,-,東京都渋谷区千駄ヶ谷1-5-1,mini(ミニ)ピアゴ 千駄ヶ谷1丁目店,その他スーパー,35.678643,139.709227
渋谷区,恵比寿南一丁目,-,東京都渋谷区恵比寿南1-6-1 アトレ恵比寿・西館B1F,ザ・ガーデン自由が丘 アトレ恵比寿店,その他スーパー,35.646568,139.709646
渋谷区,西原三丁目,-,東京都渋谷区西原3-8-5,Odakyu OX(オダキュウ オーエックス) 代々木上原店,その他スーパー,35.6696,139.680826
渋谷区,代々木一丁目,-,東京都渋谷区代々木1-9-6,mini(ミニ)ピアゴ 代々木1丁目店,その他スーパー,35.681944,139.69732
渋谷区,広尾五丁目,-,東京都渋谷区広尾5-1-32,miniピアゴ 広尾5丁目店,その他スーパー,35.649147,139.718998
渋谷区,本町二丁目,-,東京都渋谷区本町2-33-2,FRESCO VengaVenga(フレスコベンガベンガ) ダイヤ店,その他スーパー,35.683828,139.682703
渋谷区,富ケ谷一丁目,-,東京都渋谷区富ヶ谷1-49-21,Bio c'Bon(ビオセボン) 富ヶ谷店,その他スーパー,35.66837,139.688172
渋谷区,幡ケ谷二丁目,-,東京都渋谷区幡ヶ谷2-3-10,Santoku(サントク) 幡ヶ谷店,その他スーパー,35.679366,139.677399
渋谷区,笹塚二丁目,-,東京都渋谷区笹塚2-12-11,サミットストア 笹塚店,その他スーパー,35.675098,139.66781
渋谷区,道玄坂一丁目,-,東京都渋谷区道玄坂1-12-1 渋谷マークシティ B1F,北野エース 渋谷 東急フードショー店,その他スーパー,35.658108,139.698626
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1-47-1 フレンテ笹塚 1F,九州屋 京王フレンテ笹塚店,その他スーパー,35.673603,139.667906
渋谷区,恵比寿四丁目,-,東京都渋谷区恵比寿4-3-1 クイズ 2F,Bio c' Bon(ビオ セ ボン) 恵比寿店,その他スーパー,35.646071,139.711207
渋谷区,渋谷三丁目,-,東京都渋谷区渋谷3-21-3 渋谷ストリーム内 2F,プレッセ渋谷ストリーム,その他スーパー,35.657269,139.703129
渋谷区,恵比寿南一丁目,-,東京都渋谷区恵比寿南1-5-5 恵比寿駅西口改札外コンコース,KINOKUNIYA entree(キノクニヤ アントレ) 恵比寿駅店,その他スーパー,35.647142,139.709558
渋谷区,恵比寿一丁目,-,東京都渋谷区恵比寿1丁目8-14,杉の木屋恵比寿店,その他スーパー,35.647701,139.709931
渋谷区,笹塚三丁目,-,東京都渋谷区笹塚3丁目9-3,地産マルシェ笹塚店,その他スーパー,35.677326,139.669385
渋谷区,恵比寿西一丁目,-,東京都渋谷区恵比寿西1-6-1,ピーコックストア 恵比寿店,その他スーパー,35.648216,139.70833
渋谷区,西原三丁目,-,東京都渋谷区西原3丁目8-5,OdakyuOX代々木上原店,その他スーパー,35.6696,139.680826
渋谷区,広尾五丁目,-,東京都渋谷区広尾5-6-6,MEIDI-YA STORE広尾ストアー,その他スーパー,35.650053,139.72194
渋谷区,広尾三丁目,-,東京都渋谷区広尾3丁目12-33,若羽食品,その他スーパー,35.652997,139.713606
渋谷区,千駄ケ谷五丁目,-,東京都渋谷区千駄ヶ谷5-24-2 新宿高島屋 B1F食料品フロア,KINOKUNIYA(キノクニヤ) 新宿高島屋店,その他スーパー,35.687633,139.70224
渋谷区,本町五丁目,-,東京都渋谷区本町5-39-2,mini(ミニ)ピアゴ 渋谷本町5丁目店,その他スーパー,35.68181,139.675365
渋谷区,本町三丁目,-,東京都渋谷区本町3-52-6,mini(ミニ)ピアゴ 渋谷本町3丁目店,その他スーパー,35.686739,139.684058
渋谷区,幡ケ谷二丁目,-,東京都渋谷区幡ヶ谷2-17-1,株式会社ライフコーポレーション 幡ヶ谷店,その他スーパー,35.677193,139.675425
渋谷区,本町二丁目,-,東京都渋谷区本町2-33-2,株式会社ファミリーセンターダイヤ,社会関連,35.683828,139.682703
渋谷区,代官山町,-,東京都渋谷区代官山町17-6 代官山アドレス・ディセ 1F,ピーコックストア 代官山店,その他スーパー,35.649274,139.703187
渋谷区,神宮前一丁目,-,東京都渋谷区神宮前1丁目18-22,ビオセボン明治神宮前メトロピア店,その他スーパー,35.671237,139.702705
渋谷区,笹塚一丁目,-,東京都渋谷区笹塚1丁目56-18,おなかすいた笹塚店,その他スーパー,35.673798,139.667356
渋谷区,西原三丁目,-,東京都渋谷区西原3-20-7,丸正食品株式会社 店舗 代々木上原駅前店,その他スーパー,35.670283,139.681208
