0,1,2,3,4,5,6,7,8,9,10
,,,,,,,,,,
,指標名,幼稚園～高校,,,公立,https://www.kyoiku.metro.tokyo.lg.jp/about/statistics_and_research,,,,
,出典,公立：東京都教育委員会、私立：東京都生活文化局,,,私立,https://www.seikatubunka.metro.tokyo.lg.jp/shigaku/,,,,
,年次,2026年2月取得,,,国立（高等学校のみ）,https://www.minkou.jp/hischool/search/pref=tokyo/c=2/,,,,
,URL,右記参照,,,,,,,,
,備考,（2023年度：716件、2024年度：723件、2025年度:717件）,,,,,,,,
,,,,,,,,,,
,区,町丁,エリア,住所,緯度,経度,施設名,国公私,カテゴリ,データ年次
,江東区,青海２丁目,-,東京都江東区青海2-5-1,35.6163317,139.7804285,臨海青海特別支援学校,公立,特別支援学校,2026年2月取得
,江東区,猿江２丁目,-,東京都江東区猿江2-16-18,35.68614,139.8176043,墨東特別支援学校,公立,特別支援学校,2026年2月取得
,港区,白金４丁目,-,東京都港区白金4-11-1,35.6423956,139.7253595,聖心女子学院初等科,私立,小学校,2026年2月取得
,港区,六本木５丁目,六本木,東京都港区六本木5-6-14,35.6607955,139.7345752,東洋英和女学院小学部,私立,小学校,2026年2月取得
,港区,元麻布２丁目,-,東京都港区元麻布2-3-29,35.6543099,139.7279466,麻布中学校,私立,中学校,2026年2月取得
,港区,三田２丁目,-,東京都港区三田2-17-10,35.6489563,139.7401559,慶應義塾中等部,私立,中学校,2026年2月取得
,港区,芝４丁目,-,東京都港区芝4-1-30,35.6498518,139.7498393,芝国際中学校,私立,中学校,2026年2月取得
,港区,芝公園３丁目,虎ノ門,東京都港区芝公園3-5-37,35.6603469,139.746417,芝中学校,私立,中学校,2026年2月取得
,港区,白金台２丁目,-,東京都港区白金台2-26-5,35.6322637,139.7299143,頌栄女子学院中学校,私立,中学校,2026年2月取得
,港区,白金４丁目,-,東京都港区白金4-11-1,35.6423956,139.7253595,聖心女子学院中等科,私立,中学校,2026年2月取得
,港区,高輪２丁目,-,東京都港区高輪2-1-32,35.6379707,139.7371712,高輪中学校,私立,中学校,2026年2月取得
,港区,高輪２丁目,-,東京都港区高輪2-2-16,35.6380794,139.7351547,東海大学付属高輪台高等学校中等部,私立,中学校,2026年2月取得
,港区,六本木５丁目,六本木,東京都港区六本木5-14-40,35.6593245,139.7347389,東洋英和女学院中学部,私立,中学校,2026年2月取得
,港区,南麻布５丁目,-,東京都港区南麻布5-1-14,35.6543755,139.7223283,広尾学園中学校,私立,中学校,2026年2月取得
,港区,三田４丁目,-,東京都港区三田4-14-16,35.645854,139.7415944,普連土学園中学校,私立,中学校,2026年2月取得
,港区,赤坂４丁目,赤坂,東京都港区赤坂4-10-36,35.6741284,139.7337102,山脇学園中学校,私立,中学校,2026年2月取得
,港区,元麻布２丁目,-,東京都港区元麻布2-3-29,35.6543099,139.7279466,麻布高等学校,私立,高校,2026年2月取得
,港区,三田２丁目,-,東京都港区三田2-17-23,35.6481824,139.7398332,慶應義塾女子高等学校,私立,高校,2026年2月取得
,港区,芝公園３丁目,虎ノ門,東京都港区芝公園3-5-37,35.6603469,139.746417,芝高等学校,私立,高校,2026年2月取得
,港区,芝４丁目,-,東京都港区芝4-1-30,35.6498518,139.7498393,芝国際高等学校,私立,高校,2026年2月取得
,港区,白金台２丁目,-,東京都港区白金台2-26-5,35.6322637,139.7299143,頌栄女子学院高等学校,私立,高校,2026年2月取得
,港区,白金４丁目,-,東京都港区白金4-11-1,35.6423956,139.7253595,聖心女子学院高等科,私立,高校,2026年2月取得
,港区,芝公園３丁目,虎ノ門,東京都港区芝公園3-1-36,35.6610135,139.7480133,正則高等学校,私立,高校,2026年2月取得
,港区,高輪２丁目,-,東京都港区高輪2-1-32,35.6379707,139.7371712,高輪高等学校,私立,高校,2026年2月取得
,港区,高輪２丁目,-,東京都港区高輪2-2-16,35.6380794,139.7351547,東海大学付属高輪台高等学校,私立,高校,2026年2月取得
,港区,六本木５丁目,六本木,東京都港区六本木5-14-40,35.6593245,139.7347389,東洋英和女学院高等部,私立,高校,2026年2月取得
,港区,南麻布５丁目,-,東京都港区南麻布5-1-14,35.6543755,139.7223283,広尾学園高等学校,私立,高校,2026年2月取得
,港区,三田４丁目,-,東京都港区三田4-14-16,35.645854,139.7415944,普連土学園高等学校,私立,高校,2026年2月取得
,港区,白金台１丁目,-,東京都港区白金台1-2-37,35.6370962,139.7306903,明治学院高等学校,私立,高校,2026年2月取得
,港区,赤坂４丁目,赤坂,東京都港区赤坂4-10-36,35.6741284,139.7337102,山脇学園高等学校,私立,高校,2026年2月取得
,港区,南麻布５丁目,-,東京都港区南麻布5-6-8,35.65346,139.7271181,愛育学園,私立,特別支援学校,2026年2月取得
,港区,南麻布５丁目,-,東京都港区南麻布5-6-8,35.65346,139.7271181,愛育幼稚園,私立,幼稚園,2026年2月取得
,港区,元麻布１丁目,-,東京都港区元麻布1-6-21,35.6536144,139.7335205,麻布山幼稚園,私立,幼稚園,2026年2月取得
,港区,西麻布３丁目,-,東京都港区西麻布3-21-6,35.6593038,139.7252647,麻布みこころ幼稚園,私立,幼稚園,2026年2月取得
,港区,元麻布２丁目,-,東京都港区元麻布2-14-16,35.6523976,139.7305267,安藤記念教会附属幼稚園,私立,幼稚園,2026年2月取得
,港区,白金４丁目,-,東京都港区白金4-7-23,35.6423289,139.7276269,サンタ・セシリア幼稚園,私立,幼稚園,2026年2月取得
,港区,三田４丁目,-,東京都港区三田4-19-36,35.6409971,139.7393932,枝光会附属幼稚園,私立,幼稚園,2026年2月取得
,港区,白金台５丁目,-,東京都港区白金台5-23-11,35.6355945,139.7176392,白金幼稚園,私立,幼稚園,2026年2月取得
,港区,三田３丁目,-,東京都港区三田3-4-28,35.6456876,139.7436877,聖徳大学三田幼稚園,私立,幼稚園,2026年2月取得
,港区,六本木５丁目,六本木,東京都港区六本木5-6-14,35.6607955,139.7345752,東洋英和幼稚園,私立,幼稚園,2026年2月取得
,港区,南麻布４丁目,-,東京都港区南麻布4-5-6,35.651081,139.7245595,南部坂幼稚園,私立,幼稚園,2026年2月取得
,港区,芝２丁目,-,東京都港区芝2-25-6,35.650566,139.7514016,みなと幼稚園,私立,幼稚園,2026年2月取得
,港区,芝公園４丁目,-,東京都港区芝公園4-7-4,35.656987,139.746658,明徳幼稚園,私立,幼稚園,2026年2月取得
,港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-14-3,35.6670757,139.7421352,霊南坂幼稚園,私立,幼稚園,2026年2月取得
,港区,西麻布４丁目,-,東京都港区西麻布4-13-25,35.6578321,139.7221835,若葉会幼稚園,私立,幼稚園,2026年2月取得
,港区,西新橋３丁目,虎ノ門広域,東京都港区西新橋3-24-10,35.66145,139.7509524,音響芸術専門学校,私立,専修学校,2026年2月取得
,港区,西新橋３丁目,虎ノ門広域,東京都港区西新橋3-25-8,35.662429,139.7508334,慈恵看護専門学校,私立,専修学校,2026年2月取得
,港区,赤坂７丁目,赤坂,東京都港区赤坂7-2-29,35.6738697,139.730154,タカラ美容専門学校,私立,専修学校,2026年2月取得
,港区,六本木６丁目,六本木,東京都港区六本木6-4-1ハリウッドプラザ,35.6614072,139.7300377,ハリウッド美容専門学校,私立,専修学校,2026年2月取得
,港区,三田３丁目,-,東京都港区三田3-4-28,35.6456876,139.7436877,聖徳大学幼児教育専門学校,私立,専修学校,2026年2月取得
,港区,北青山３丁目,-,東京都港区北青山3-5-17,35.6666549,139.712499,専門学校青山ファッションカレッジ,私立,専修学校,2026年2月取得
,港区,赤坂２丁目,赤坂,東京都港区赤坂2-17-47,35.6694872,139.7383188,東亜学院,私立,各種学校,2026年2月取得
,港区,元麻布２丁目,-,東京都港区元麻布2-14-7,35.6535879,139.7302918,西町インターナショナルスクール,私立,各種学校,2026年2月取得
,港区,六本木６丁目,六本木,東京都港区六本木6-16-5,35.658113,139.7297658,アメリカン．スクール・イン・ジャパン・アーリーラーニングセンター,私立,各種学校,2026年2月取得
,港区,南麻布２丁目,-,東京都港区南麻布2-13-6,35.6472393,139.7353725,東京インターナショナルスクール,私立,各種学校,2026年2月取得
,港区,三田２丁目,-,東京都港区三田2-6-2,35.6518499,139.7424718,赤羽,公立,幼稚園,2026年2月取得
,港区,芝浦４丁目,-,東京都港区芝浦4-8-18,35.638759,139.7463623,芝浦,公立,幼稚園,2026年2月取得
,港区,白金３丁目,-,東京都港区白金3-13-8,35.6449945,139.7289,三光,公立,幼稚園,2026年2月取得
,港区,港南４丁目,-,東京都港区港南4-3-27,35.6293452,139.7488374,港南,公立,幼稚園,2026年2月取得
,港区,麻布台１丁目,虎ノ門,東京都港区麻布台1-5-15,35.661815,139.7384796,麻布,公立,幼稚園,2026年2月取得
,港区,元麻布３丁目,-,東京都港区元麻布3-8-15,35.6571555,139.7304459,南山,公立,幼稚園,2026年2月取得
,港区,南麻布３丁目,-,東京都港区南麻布3-9-33,35.6497547,139.7300369,本村,公立,幼稚園,2026年2月取得
,港区,赤坂９丁目,六本木,東京都港区赤坂9-2-26,35.668031,139.731721,中之町,公立,幼稚園,2026年2月取得
,港区,南青山４丁目,-,東京都港区南青山4-18-17,35.6635278,139.7170089,青南,公立,幼稚園,2026年2月取得
,港区,白金台３丁目,-,東京都港区白金台3-7-1,35.6355917,139.7265621,白金台,公立,幼稚園,2026年2月取得
,港区,高輪２丁目,-,東京都港区高輪2-12-31,35.6354068,139.7353078,高輪,公立,幼稚園,2026年2月取得
,港区,台場１丁目,-,東京都港区台場1-1-5,35.6338676,139.7771721,にじのはし,公立,幼稚園,2026年2月取得
,港区,三田１丁目,-,東京都港区三田1-4-46,35.6524754,139.7435161,三田,公立,高校,2026年2月取得
,港区,六本木６丁目,六本木,東京都港区六本木6-16-36,35.6579632,139.7308051,六本木,公立,高校,2026年2月取得
,港区,海岸,-,東京都港区海岸1-8-25,35.6564486,139.7605873,芝商業,公立,高校,2026年2月取得
