0,1,2,3,4,5,6,7,8,9,10
,,,,,,,,,,
,指標名,保育園,,,認可保育所,https://www.fukushi.metro.tokyo.lg.jp/kiban/fukushi_shisetsu/shs_list/index.html,,,,
,出典,東京都福祉保健局,,,認証保育所,https://www.fukushihoken.metro.tokyo.lg.jp/kodomo/hoiku/ninsyo/ichiran.html,,,,
,年次,2026/2/26取得,,,こども園,https://www.fukushihoken.metro.tokyo.lg.jp/kodomo/hoiku/n_kodomoen/shisetsuichiran.html,,,,
,URL,右記参照,,,認可外保育施設,https://www.fukushihoken.metro.tokyo.lg.jp/kodomo/hoiku/ninkagai/index.html,,,,
,備考,（2023年度：792件、2024年度：1044件、2025年度：1041件）,,,,,,,,
,,,,,,,,,,
,区,町丁,エリア,住所,緯度,経度,施設名,種別,定員,データ時点
,新宿区,市谷台町,-,東京都新宿区市谷台町1-3モデラート1f,35.6931114,139.7205588,ニチイキッズ曙橋保育園,認可保育所,65,45931
,新宿区,富久町,-,東京都新宿区富久町22-21,35.6940222,139.7156994,富久町保育園,認可保育所,164,45931
,新宿区,矢来町,-,東京都新宿区矢来町98-1スキップビル1f,35.7022911,139.7344791,アスク神楽坂保育園,認可保育所,79,45931
,新宿区,榎町,-,東京都新宿区榎町43-1プライム神楽坂ビル2・3f,35.7045315,139.7286565,ほっぺるランド神楽坂,認可保育所,121,45931
,新宿区,東五軒町,-,東京都新宿区東五軒町5-24,35.7067825,139.740129,東五軒町保育園,認可保育所,174,45931
,新宿区,新小川町,-,東京都新宿区新小川町1-8こだまビル2f,35.7045009,139.7432927,太陽の子新小川町保育園,認可保育所,64,45931
,新宿区,新小川町,-,東京都新宿区新小川町4-11,35.7054974,139.7427825,小学館アカデミー飯田橋ガーデン保育園,認可保育所,60,45931
,新宿区,神楽坂４丁目,-,東京都新宿区神楽坂4-8神楽坂プラザビル1f,35.7026739,139.7396758,グローバルキッズ神楽坂園,認可保育所,60,45931
,新宿区,市谷船河原町,-,東京都新宿区市谷船河原町1市ヶ谷エスワンビル2・3f,35.6972525,139.7398065,ぽけっとランド市ヶ谷保育園,認可保育所,122,45931
,新宿区,南町,-,東京都新宿区南町20-3,35.6983266,139.7350387,アスク新宿南町保育園,認可保育所,89,45931
,新宿区,払方町,-,東京都新宿区払方町19-1エムジー市ヶ谷ビル2・3f,35.6966155,139.7348139,ポピンズナーサリースクール市ヶ谷,認可保育所,80,45931
,新宿区,市谷本村町,-,東京都新宿区市谷本村町2-10ストリーム市ヶ谷3f,35.6901395999999,139.7315525,ポピンズナーサリースクール四ッ谷,認可保育所,61,45931
,新宿区,市谷長延寺町,-,東京都新宿区市谷長延寺町8,35.6940893,139.7343473,長延保育園,認可保育所,74,45931
,新宿区,弁天町,-,東京都新宿区弁天町50,35.7037037,139.7271221,弁天町保育園,認可保育所,148,45931
,新宿区,北山伏町,-,東京都新宿区北山伏町1-2,35.6997258,139.7319775,ほっぺるランド牛込,認可保育所,115,45931
,新宿区,西早稲田１丁目,-,東京都新宿区西早稲田1-2-2,35.7078875,139.7178146,にじいろ保育園西早稲田,認可保育所,67,45931
,新宿区,西早稲田１丁目,-,東京都新宿区西早稲田1-9-30,35.7103949,139.7212604,西早稲田保育園,認可保育所,79,45931
,新宿区,西早稲田３丁目,-,東京都新宿区西早稲田3-9-14,35.7116054,139.7143318,ぴっころきっず西早稲田,認可保育所,63,45931
,新宿区,大久保１丁目,-,東京都新宿区大久保1-16-20,35.7006112,139.7030095,ほっぺるランド新大久保,認可保育所,57,45931
,新宿区,大久保２丁目,-,東京都新宿区大久保2-11-5,35.7024605999999,139.7068889,エイビイシイ保育園,認可保育所,90,45931
,新宿区,大久保３丁目,-,東京都新宿区大久保3-11-1,35.7083704,139.7065046,大久保第一保育園,認可保育所,116,45931
,新宿区,大久保３丁目,-,東京都新宿区大久保3-8-4住友不動産新宿ガーデンタワーアネックス2f,35.7076482,139.7032933,にじいろ保育園高田馬場南,認可保育所,20,45931
,新宿区,百人町２丁目,-,東京都新宿区百人町2-18-21,35.703305,139.6981646,百人町保育園,認可保育所,85,45931
,新宿区,百人町２丁目,-,東京都新宿区百人町2-22-6,35.7033809,139.6972255,クオリスキッズおおくぼ保育園,認可保育所,60,45931
,新宿区,百人町３丁目,-,東京都新宿区百人町3-21-14,35.7049843,139.6998517,新栄保育園,認可保育所,148,45931
,新宿区,北新宿２丁目,-,東京都新宿区北新宿2-4-11,35.6991114,139.6897902,アスクバイリンガル保育園北新宿,認可保育所,81,45931
,新宿区,北新宿３丁目,-,東京都新宿区北新宿3-9-20,35.7021796999999,139.692665,ほっぺるランド北新宿,認可保育所,72,45931
,新宿区,北新宿４丁目,-,東京都新宿区北新宿4-21-14,35.7073667,139.6920907,東京母子愛育会保育園,認可保育所,100,45931
,新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-16-26,35.7110548,139.7073908,にじいろ保育園高田馬場東,認可保育所,72,45931
,新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-24-16内田ビル1f,35.7117787,139.7052555,にじいろ保育園高田馬場西,認可保育所,24,45931
,新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-4-17,35.7114397,139.7095358,高田馬場第ニ保育園,認可保育所,105,45931
,新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3ー1ー5花川第2ビル1・2f,35.7145655,139.7035188,インターナショナル保育所まぁむ高田馬場駅前園,認可保育所,75,45931
,新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3-40-3,35.7125958,139.6960618,オルト保育園,認可保育所,122,45931
,新宿区,市谷仲之町,-,東京都新宿区市谷仲之町3-34,35.6951582,139.7229387,"株式会社ウェルステート  Home
Meducare",認可外保育施設(居宅訪問型),,45962
,新宿区,左門町,-,東京都新宿区左門町3-1左門イレブンビル3f,35.6872064,139.7200602,ＮＣＭＡ株式会社,認可外保育施設(居宅訪問型),,45962
,新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-11-12,35.708937,139.7083692,あいね,認可外保育施設(居宅訪問型),,45962
,新宿区,下宮比町,-,"東京都新宿区下宮比町2-28飯田橋ハイタウン
830",35.7034706,139.7436078,特定非営利活動法人バディチーム,認可外保育施設(居宅訪問型),,45962
,新宿区,新宿７丁目,-,東京都新宿区新宿7-3-29,35.7010456,139.7126825,公益社団法人  新宿区シルバー人材センター  子育て支援サービス事業,認可外保育施設(居宅訪問型),,45962
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-26-2新宿野村ビル32階,35.6929509,139.6953653,ケーバイエヌ株式会社,認可外保育施設(居宅訪問型),,45962
,新宿区,新宿２丁目,-,東京都新宿区新宿2-12-13新宿アントレサロンビル2f,35.6906222,139.7079907,合同会社  optiMam,認可外保育施設(居宅訪問型),,45962
,新宿区,新宿３丁目,-,東京都新宿区新宿3-9-5ゴールドビル5f,35.691338,139.706773,キッズパラダイス新宿Global,認可外保育施設(居宅訪問型),,45962
,新宿区,新宿１丁目,-,東京都新宿区新宿1-28-3tsg御苑ビル8f,35.690849,139.713265,eキッズ訪問保育,認可外保育施設(居宅訪問型),,45962
,新宿区,新宿５丁目,-,東京都新宿区新宿5-18-20-803,35.6939191,139.7063556,メビウスの輪（家庭的保育サービ                             ス/家事代行サービス）,認可外保育施設(居宅訪問型),,45962
,新宿区,西新宿３丁目,-,東京都新宿区西新宿3-3-13西新宿水間ビル6階,35.6917938,139.6989882,株式会社  まみぃずはうす,認可外保育施設(居宅訪問型),,45962
,新宿区,上落合２丁目,-,東京都新宿区上落合2-16-9,35.7140356,139.687959,株式会社NursingDoula・SS,認可外保育施設(居宅訪問型),,45962
,新宿区,西新宿１丁目,-,東京都新宿区西新宿1-20-3西新宿髙木ビル3階,35.6880732,139.6963009,ベビーベル,認可外保育施設(居宅訪問型),,45962
,新宿区,船町１丁目,-,東京都新宿区船町1-12mkビル3階,35.6889735,139.7206887,ＳＡＴＯＹＯsitter,認可外保育施設(居宅訪問型),,45962
,新宿区,西新宿７丁目,-,東京都新宿区西新宿7-5-9ファーストリアルタワー2206号室,35.6969545,139.6982857,住まいるＣｏｏｋ株式会社,認可外保育施設(居宅訪問型),,45962
,新宿区,四谷三栄町,-,東京都新宿区四谷三栄町3-133階,35.6877346,139.7266446,株式会社シェヴ,認可外保育施設(居宅訪問型),,45962
,新宿区,新宿２丁目,-,東京都新宿区新宿2-12-13,35.6906305,139.7079912,セレストシッター,認可外保育施設(居宅訪問型),,45962
,新宿区,西新宿７丁目,-,東京都新宿区西新宿7-1-12クロスオフィス,35.6947323,139.6989951,株式会社Matchfy,認可外保育施設(居宅訪問型),,45962
,新宿区,新宿２丁目,-,東京都新宿区新宿2-12-13新宿アントレサロンビル2階,35.6906222,139.7079907,株式会社リコポ,認可外保育施設(居宅訪問型),,45962
,新宿区,新宿３丁目,-,東京都新宿区新宿3-9-5ゴ-ルドビル5階,35.691338,139.706773,キッズパラダイス新宿Global,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),26,46023
,新宿区,新宿５丁目,-,東京都新宿区新宿5-18-9酒井ビル2階,35.694705,139.7059672,たいよう保育園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),20,46023
,新宿区,新宿７丁目,-,東京都新宿区新宿7-26-9フィオ-レ東京3階,35.6982688,139.7091617,ふぃおーれ保育室,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),18,46023
,新宿区,神楽坂１丁目,-,東京都新宿区神楽坂1-2研究社英語センタービル1階,35.6990753,139.7410627,伸芽'Sクラブ飯田橋,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),143,46023
,新宿区,歌舞伎町１丁目,-,東京都新宿区歌舞伎町1-15-1吉本ビル2階,35.6939678,139.7024559,わんぱくランド新宿園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),15,46023
,新宿区,高田馬場３丁目,-,東京都新宿区高田馬場3-12-5セブンビル2階,35.7132069,139.7009917,どみそ保育園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),45,46023
,新宿区,新宿１丁目,-,東京都新宿区新宿1-19-8サンモール第7ビル2階,35.6897635,139.7125613,Brighton Nursery School Shinjuku-Gyoen,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),60,46023
,新宿区,市谷田町２丁目,-,東京都新宿区市谷田町2-38-3シティ市ヶ谷103,35.6945491,139.7370232,テゾーロインターナショナルスクール,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),20,46023
,新宿区,西新宿８丁目,-,東京都新宿区西新宿8-3-23-101,35.6973421,139.6951745,Kid'sroom Puananala,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),10,46023
,新宿区,若葉３丁目,-,東京都新宿区若葉3-10-10,35.6823672,139.725157,インターナショナル・モンテッソーリ・ミライ・キンダーガーテン,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),62,46023
,新宿区,西新宿６丁目,-,東京都新宿区西新宿6-7-1,35.6939831,139.6922478,東京医科大学病院　つくしんぼ保育園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),9,46023
,新宿区,河田町,-,東京都新宿区河田町8-1,35.6975924,139.7203688,東京女子医科大学附属保育所,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),25,46023
,新宿区,大京町,-,東京都新宿区大京町11-22レジデンス大京町地下1階,35.6846047,139.7184934,慶應義塾保育所,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),15,46023
,新宿区,西新宿４丁目,-,東京都新宿区西新宿4-2-15シティタワー新宿新都心711号,35.690235,139.6861123,医療法人社団　慶潤会　西新宿保育所,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),3,46023
,新宿区,戸塚町１丁目,-,東京都新宿区戸塚町1-1-103早稲田大学99号館1階,35.7087334,139.7196485,早稲田大学学生・教職員用託児室,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),30,46023
,新宿区,大久保３丁目,-,東京都新宿区大久保3-4-1早稲田大学60号館2階,35.7060372,139.7063931,早稲田大学　学生教職員用託児室,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),10,46023
,新宿区,若松町,-,東京都新宿区若松町15-8モアリッシェル東新宿1階,35.6981172,139.7147087,ZERO Nursery,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),12,46023
,新宿区,市谷仲之町,-,東京都新宿区市谷仲之町3-16高木ハウス102.103号室,35.6951117,139.7222542,Frontierkids Ichigaya,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),12,46023
,新宿区,市谷薬王寺町,-,東京都新宿区市谷薬王寺町75ル・ロゾー102,35.6964794,139.7263465,牛込保育園ラパン,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),12,46023
,新宿区,天神町,-,東京都新宿区天神町22-3ルート神楽坂2階,35.705174,139.7312068,繭の糸神楽坂保育園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),30,46023
,新宿区,市谷田町２丁目,-,東京都新宿区市谷田町2-2-ニッセイ市谷田町ビル2階,35.6942247,139.7370052,ニチイキッズニッセイみらい市ヶ谷保育園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),30,46023
,新宿区,大久保１丁目,-,東京都新宿区大久保1-8-83階,35.6986231,139.7049606,あんしんつぼみ保育園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),19,46023
,新宿区,市谷加賀町２丁目,-,東京都新宿区市谷加賀町2-4-27,35.6968436,139.7283811,Frontierkids Kagacho,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),30,46023
,新宿区,大京町,-,東京都新宿区大京町31マンションヴィップ新宿御苑102,35.6815854,139.7146336,ブルジョンキッズスペース,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),19,46023
,新宿区,水道町,-,東京都新宿区水道町1-28江戸川小学校内,35.7071016,139.7365759,保育ルームえどがわ園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),18,46023
,新宿区,下落合４丁目,-,東京都新宿区下落合4-3-7,35.7171125,139.6963192,モンテッソーリ下落合　こどもの家,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),18,46023
,新宿区,高田馬場１丁目,-,東京都新宿区高田馬場1-14-8千代田ビル2号館,35.7094321999999,139.7059558,アオバジャパン・バイリンガルプリスクール　早稲田キャンパス,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),130,46023
,新宿区,市谷加賀町２丁目,-,東京都新宿区市谷加賀町2-4-27-a棟,35.6968436,139.7283811,Frontierkids Global School,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),40,46023
,新宿区,住吉町,-,東京都新宿区住吉町3-16グランハイツ曙橋1階,35.6920615,139.719518,カメリアキッズ曙橋園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),20,46023
,新宿区,早稲田鶴巻町,-,東京都新宿区早稲田鶴巻町558,35.7079605,139.7257931,早稲田モンテッソーリ学園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),15,46023
,新宿区,西新宿７丁目,-,東京都新宿区西新宿7-5-14井上ビル12号館1階,35.697404,139.6981307,新宿西口ファミリー保育園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),21,46023
,新宿区,左門町,-,東京都新宿区左門町6-7鯉江ビル2階,35.6862263,139.72047,i Kids Star 四谷,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),90,46023
,新宿区,百人町２丁目,-,東京都新宿区百人町2-17-10,35.7025231,139.6981796,エベレストキッズ,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),84,46023
,新宿区,上落合２丁目,-,東京都新宿区上落合2-27-16,35.7125572,139.686379,NOBIRUKAI NURSERY,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),16,46023
,新宿区,高田馬場２丁目,-,東京都新宿区高田馬場2-14-2新陽ビル1f,35.7124818,139.707133,MAXインターナショナルスクール,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),105,46023
,新宿区,新宿４丁目,-,東京都新宿区新宿4-1-6jr新宿ミライナタワー17階,35.688582,139.7017438,わ～ママ Style Kids ルーム,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),6,46023
,新宿区,西早稲田１丁目,-,東京都新宿区西早稲田1-1-7早稲田step232階,35.7073678,139.7192608,ポピンズナーサリースクール早稲田,認可保育所A,56,46023
,新宿区,北新宿３丁目,-,東京都新宿区北新宿3-2-1レグノ・セレーノ1f,35.7028533,139.6945467,北新宿雲母保育園,認可保育所A,40,46023
,新宿区,榎町,-,東京都新宿区榎町72-フォートリス早稲田1階,35.7048937,139.7286201,メリーポピンズ神楽坂ルーム,認可保育所A,24,46023
,新宿区,下落合１丁目,-,東京都新宿区下落合1-16-7,35.7160174,139.6950498,ぽっぽのいえほいくえん,認可保育所A,38,46023
,新宿区,信濃町,-,東京都新宿区信濃町8外苑北srcビル2階,35.6826934,139.7194018,ぽけっとランド信濃町,認可保育所A,40,46023
,新宿区,北新宿２丁目,-,東京都新宿区北新宿2‐3‐7,35.6985457,139.6902468,新宿区立柏木子ども園,認定こども園(幼・保・地方裁量型),121,45748
,新宿区,中井１丁目,-,東京都新宿区中井1-8-12,35.7146937,139.6839717,新宿区立おちごなかい子ども園,認定こども園(幼・保・地方裁量型),128,45748
,新宿区,四谷４丁目,-,東京都新宿区四谷4-17,35.689118,139.716016,新宿区立大木戸子ども園,認定こども園(幼・保・地方裁量型),219,45748
,新宿区,信濃町,-,東京都新宿区信濃町20,35.6833869,139.7202118,新宿区立しなのまち子ども園,認定こども園(幼・保・地方裁量型),116,45748
,新宿区,西落合１丁目,-,東京都新宿区西落合1-31-24,35.7197585,139.6795708,新宿区立西落合子ども園,認定こども園(幼・保・地方裁量型),115,45748
,新宿区,北新宿３丁目,-,東京都新宿区北新宿3-20-2,35.7029192,139.6894784,新宿区立北新宿子ども園,認定こども園(幼・保・地方裁量型),116,45748
,新宿区,戸山２丁目,-,東京都新宿区戸山2-26-101,35.7043338,139.7118419,新宿区立戸山第一子ども園,認定こども園(幼・保・地方裁量型),110,45748
,新宿区,高田馬場４丁目,-,東京都新宿区高田馬場4-36-12,35.7098426,139.696301,しんえい子ども園もくもく,認定こども園(幼・保・地方裁量型),161,45748
,新宿区,戸山２丁目,-,東京都新宿区戸山2-34-101,35.7021666,139.7107308,ChaCha Children Higashitoyama,認定こども園(幼・保・地方裁量型),170,45748
,新宿区,大久保１丁目,-,東京都新宿区大久保1-4-1,35.6998721,139.7069438,大久保わかくさ子ども園,認定こども園(幼・保・地方裁量型),119,45748
,新宿区,富久町,-,東京都新宿区富久町14-1,35.6923435,139.7141947,富久ソラのこども園ちいさなうちゅう,認定こども園(幼・保・地方裁量型),244,45748
,新宿区,下落合２丁目,-,東京都新宿区下落合2-10-20,35.7173545,139.7010426,新宿せいが子ども園,認定こども園(幼・保・地方裁量型),177,45748
,新宿区,戸山１丁目,-,東京都新宿区戸山1-21-1,35.7016305,139.7152796,しんじゅくいるまこども園,認定こども園(幼・保・地方裁量型),143,45748
,新宿区,西新宿５丁目,-,東京都新宿区西新宿5-25-11,35.6897828,139.684348,認定こども園(幼・保・地方裁量型)こども園新宿ベアーズ,認定こども園(幼・保・地方裁量型),92,45748
,千代田区,外神田４丁目,-,東京都千代田区外神田4-8-6,35.7026924,139.7727765,ほっぺるランド外神田,認可保育所,87,45931
,千代田区,外神田３丁目,-,東京都千代田区外神田3-6-13,35.7024601,139.7698606,外神田かなりや保育園,認可保育所,50,45931
,千代田区,神田和泉町,-,東京都千代田区神田和泉町1,35.6992439,139.7759687,いずみこども園,認可保育所,36,45931
,千代田区,東神田２丁目,-,東京都千代田区東神田2-6-5東神田ビル2・3階,35.6958439,139.7803007,アイグラン保育園東神田,認可保育所,63,45931
,千代田区,岩本町２丁目,-,東京都千代田区岩本町2-10-12,35.6933353,139.7772552,岩本町ちとせ保育園,認可保育所,90,45931
,千代田区,神田岩本町,-,東京都千代田区神田岩本町15-7,35.6967247,139.7750724,千代田せいが保育園,認可保育所,130,45931
,千代田区,神田美倉町,-,東京都千代田区神田美倉町10-2,35.6909168,139.7746989,保育園神田ベアーズ,認可保育所,72,45931
,千代田区,内神田２丁目,-,東京都千代田区内神田2-1-13,35.6890114,139.7683949,ベネッセ内神田保育園,認可保育所,60,45931
,千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-20-31,35.6971139,139.756543,まなびの森保育園神保町,認可保育所,100,45931
,千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町2-109,35.6968179,139.767016,神田保育園,認可保育所,120,45931
,千代田区,神田淡路町２丁目,-,東京都千代田区神田淡路町2-12,35.6975367,139.7688229,神田淡路町保育園大きなおうち,認可保育所,99,45931
,千代田区,西神田２丁目,-,東京都千代田区西神田2-6-2西神田コスモス館,35.6988798,139.7548797,西神田保育園,認可保育所,99,45931
,千代田区,西神田３丁目,-,東京都千代田区西神田3-5-2千代田ファーストビル西館1階,35.6984038,139.7530774,ほっぺるランド西神田,認可保育所,70,45931
,千代田区,富士見１丁目,-,東京都千代田区富士見1-10-3,35.6970025,139.746917,ふじみこども園,認可保育所,55,45931
,千代田区,富士見２丁目,-,東京都千代田区富士見2-14-36富士見ウエスト2・3階,35.6974304,139.7436643,グローバルキッズ飯田橋園,認可保育所,138,45931
,千代田区,九段北４丁目,-,東京都千代田区九段北4-2-29セブンアネックス1~3階,35.6925268,139.7384447,クレアナーサリー市ヶ谷,認可保育所,78,45931
,千代田区,三番町,-,東京都千代田区三番町14-6,35.6907086,139.7420198,ＡＩＡＩ　ＮＵＲＳＥＲＹ　三番町,認可保育所,50,45931
,千代田区,四番町,-,東京都千代田区四番町5-8,35.6883009,139.7366047,四番町保育園,認可保育所,97,45931
,千代田区,一番町,-,東京都千代田区一番町10-81-町ウエストビル3・4階,35.686839,139.740021,ポピンズナーサリースクール一番町,認可保育所,80,45931
,千代田区,一番町,-,東京都千代田区一番町4,35.6880005,139.7426298,千代田区立麹町保育園,認可保育所,100,45931
,千代田区,二番町,-,東京都千代田区二番町2-12-町tsビル1~3階,35.6869403,139.7376309,アスクバイリンガル保育園二番町,認可保育所,100,45931
,千代田区,二番町,-,東京都千代田区二番町7-5,35.6853388,139.7353612,二番町ちとせ保育園,認可保育所,100,45931
,千代田区,六番町,-,東京都千代田区六番町5-16,35.686924,139.7346982,グローバルキッズ六番町園,認可保育所,60,45931
,千代田区,平河町２丁目,-,東京都千代田区平河町2-10-3,35.6810747,139.7410609,平河町ちとせ保育園,認可保育所,75,45931
,千代田区,神田猿楽町２丁目,-,東京都千代田区神田猿楽町2-2-3nsビル4階,35.6989485,139.7584795,株式会社日本デイケアセンター,認可外保育施設(居宅訪問型),,45962
,千代田区,神田神保町１丁目,-,"東京都千代田区神田神保町1-14-1kdx神保町ビル
4f",35.6988364,139.7582,特定非営利活動法人フローレンス,認可外保育施設(居宅訪問型),,45962
,千代田区,丸の内３丁目,大丸有,東京都千代田区丸の内3-3-1新東京ビル7f,35.677514,139.7624926,ラビットクラブ  東京本部,認可外保育施設(居宅訪問型),,45962
,千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-20sp神保町第2ビル4階,35.6959319,139.7576272,ベビーシッターのHAS,認可外保育施設(居宅訪問型),,45962
,千代田区,九段南１丁目,-,東京都千代田区九段南1-5-6りそな九段ビル5fksフロア,35.6951205,139.7517519,イーリスプラス株式会社,認可外保育施設(居宅訪問型),,45962
,千代田区,神田淡路町１丁目,-,東京都千代田区神田淡路町1-9-5天翔ビル103,35.6960744,139.7667253,株式会社Cham,認可外保育施設(居宅訪問型),,45962
,千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-23-2-706,35.6950929,139.7561746,Soi Nurse（ソイナース）,認可外保育施設(居宅訪問型),,45962
,千代田区,九段南１丁目,-,東京都千代田区九段南1-5-6りそな九段ビル5階ksフロア,35.6951205,139.7517519,Humanity Sitter,認可外保育施設(居宅訪問型),,45962
,千代田区,五番町,-,東京都千代田区五番町10-7-2f,35.6892407,139.7346046,幼児向け家庭教師＆ベビーシッターサービス  パザパ,認可外保育施設(居宅訪問型),,45962
,千代田区,神田神保町２丁目,-,東京都千代田区神田神保町2-11-15住友商事神保町ビル2f,35.695417,139.7567826,株式会社パリオ,認可外保育施設(居宅訪問型),,45962
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-11-1パシフィックセンチュリープレイス丸の内13階,35.6779865,139.7669297,株式会社Tokio Feliz,認可外保育施設(居宅訪問型),,45962
,千代田区,内幸町１丁目,-,東京都千代田区内幸町1-1-1帝国ホテル本館4階,35.6724056,139.7583398,帝国ホテルベビールーム,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),24,46023
,千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町4-1ホテルニューオータニザ・メイン3階,35.6809158,139.7340561,ホテルニューオータニ　ベビールーム,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),5,46023
,千代田区,富士見２丁目,-,東京都千代田区富士見2-14-23,35.6975763,139.7432623,NPO法人ひまわり育児室,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),26,46023
,千代田区,外神田３丁目,-,東京都千代田区外神田3-4-7,35.7012225,139.7699232,小学館アカデミー昌平保育園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),25,46023
,千代田区,神田司町２丁目,-,東京都千代田区神田司町2-16神田さくら館1階,35.6933775,139.7685677,マミーズエンジェル千代田保育園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),20,46023
,千代田区,神田佐久間町４丁目,-,東京都千代田区神田佐久間町4-11-4グレーシア千代田秋葉原1階・2階,35.6976561,139.7797022,anton nursery school,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),26,46023
,千代田区,富士見町１丁目,-,東京都千代田区富士見町1-6-1富士見ビルb1,35.6993355,139.746688,ハイブリッドマムプリスクールナーサリー千代田富士見,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),40,46023
,千代田区,九段南４丁目,-,東京都千代田区九段南4-7-22ラ・メゾンドシャルー602,35.6911672,139.7392169,レインボールーム,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),設定なし,46023
,千代田区,九段北４丁目,-,東京都千代田区九段北4-2-29セブンアネックスビル4階,35.6925268,139.7384447,ウィズダムアカデミーPRIME市ヶ谷飯田橋校,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),50,46023
,千代田区,丸の内２丁目,大丸有,東京都千代田区丸の内2-1-1明治安田生命ビル1階,35.6791077,139.7621731,Startup Hub Tokyo キッズルーム,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),4,46023
,千代田区,丸の内１丁目,大丸有,東京都千代田区丸の内1-6-5丸の内北口ビルディング2f-202,35.683938,139.7668852,ポピンズナーサリースクール丸ノ内,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),65,46023
,千代田区,紀尾井町,赤坂,東京都千代田区紀尾井町7-1,35.6841522,139.7327545,上智大学託児室,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),5,46023
,千代田区,大手町１丁目,大丸有,東京都千代田区大手町1-7-1読売新聞東京本社,35.6871605,139.7641658,よみかきの森保育園,認可外保育施設(ベビーホテル、事業所内保育施設、院内保育施設、その他施設),15,46023
