0,1,2,3,4,5,6,7,8,9
,,,,,,,,,
,指標名,レストラン,,,,,,,
,出典,hotpepper,,,,,,,
,年次,2026/01/16取得,,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,,
,備考,(2022年度：35814件、2023年度：15927.0件、2024年度：16865件、2025年度：16629件),,,,,,,
,,,,,,,,,
,区,町丁目,エリア,住所,緯度,軽度,施設名,種類,url
,江東区,亀戸２丁目,-,東京都江東区亀戸2-22-12萬富亀戸駅前ビル2f,35.69835536,139.8253725,板前がいる町の酒場 庄や 亀戸店,居酒屋,https://www.hotpepper.jp/strJ003582353/?vos=nhppalsa000016
,江東区,潮見２丁目,-,東京都江東区潮見2-8-6,35.65768198,139.8188736,創作ダイニング ラ ベランダ アパホテル&リゾート東京ベイ潮見,居酒屋,https://www.hotpepper.jp/strJ003498685/?vos=nhppalsa000016
,江東区,亀戸６丁目,-,東京都江東区亀戸6-31-6カメイドクロック1fカメクロ横丁,35.69594018,139.8291034,ITADAKIMASU イタダキマス,焼肉・ホルモン,https://www.hotpepper.jp/strJ003828779/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-25-4ニックハイム八幡103,35.67029448,139.7991519,マグロスタンダード 門前仲町店,居酒屋,https://www.hotpepper.jp/strJ000115151/?vos=nhppalsa000016
,江東区,門前仲町１丁目,-,東京都江東区門前仲町1-10-2,35.6740303,139.7936034,TRATTORIA LIBRO トラットリアリブロ,イタリアン・フレンチ,https://www.hotpepper.jp/strJ001226789/?vos=nhppalsa000016
,江東区,新木場２丁目,-,東京都江東区新木場2-6-3(乗り場:新木場桟橋),35.63943383,139.8322537,屋形船 江戸前汽船,居酒屋,https://www.hotpepper.jp/strJ003851028/?vos=nhppalsa000016
,江東区,亀戸１丁目,-,東京都江東区亀戸1-38-14,35.69607392,139.8242635,ジンギスカンゆきだるま中野部屋一門　亀戸部屋,焼肉・ホルモン,https://www.hotpepper.jp/strJ002648384/?vos=nhppalsa000016
,江東区,森下２丁目,-,東京都江東区森下2-18-1,35.68821411,139.7984479,50えんやきとり きんちゃん家 森下店,居酒屋,https://www.hotpepper.jp/strJ003517296/?vos=nhppalsa000016
,江東区,豊洲３丁目,-,東京都江東区豊洲3-2-20豊洲フロント1f,35.65680978,139.7955603,ミンミン 豊洲店,中華,https://www.hotpepper.jp/strJ004090557/?vos=nhppalsa000016
,江東区,東陽３丁目,-,東京都江東区東陽3-5-5,35.66911935,139.8101977,ASIAN BISTRO 鈴 木場 東陽町本店,居酒屋,https://www.hotpepper.jp/strJ001051955/?vos=nhppalsa000016
,江東区,東陽４丁目,-,東京都江東区東陽4-10-8杉船ビル東陽町4f,35.67198864,139.8165596,大衆バル ジカビヤ 東陽町店,居酒屋,https://www.hotpepper.jp/strJ001192506/?vos=nhppalsa000016
,江東区,豊洲４丁目,-,東京都江東区豊洲4-2-7,35.65495977,139.7978205,深川壱番亭,焼肉・ホルモン,https://www.hotpepper.jp/strJ004469146/?vos=nhppalsa000016
,江東区,福住１丁目,-,東京都江東区福住1-2-5,35.67527709,139.7930317,イタリア食堂 ふみきってじゃんぷ,イタリアン・フレンチ,https://www.hotpepper.jp/strJ004469927/?vos=nhppalsa000016
,江東区,扇橋１丁目,-,東京都江東区扇橋1-4-1肉の田じま2f,35.68241567,139.8115018,肉の田じま 扇橋本店,焼肉・ホルモン,https://www.hotpepper.jp/strJ004470524/?vos=nhppalsa000016
,江東区,豊洲２丁目,-,東京都江東区豊洲2-2-1豊洲ベイサイドクロス1f,35.65468194,139.7945438,火鍋 小肥羊 しゃおふぇいやん 豊洲店,中華,https://www.hotpepper.jp/strJ004470808/?vos=nhppalsa000016
,江東区,木場５丁目,-,東京都江東区木場5-1-4小林nicハイム木場公園第2,35.66902952,139.8059956,深川焼肉ホルモン蔵 木場店,焼肉・ホルモン,https://www.hotpepper.jp/strJ003984804/?vos=nhppalsa000016
,江東区,豊洲２丁目,-,東京都江東区豊洲2-豊洲2-1アーバンドックららぽーと豊洲31f,35.65573677,139.7926481,WE ARE THE FARM ウィーアーザファーム 豊洲,イタリアン・フレンチ,https://www.hotpepper.jp/strJ003917037/?vos=nhppalsa000016
,江東区,有明３丁目,-,東京都江東区有明3-7-26有明フロンティアビル2f-203,35.63158362,139.791428,ビアチムニー 有明 東京ビッグサイト前店,居酒屋,https://www.hotpepper.jp/strJ004090770/?vos=nhppalsa000016
,江東区,深川１丁目,-,東京都江東区深川1-1-8,35.67451336,139.7957454,なごみ庵 武者武者,居酒屋,https://www.hotpepper.jp/strJ003941714/?vos=nhppalsa000016
,江東区,豊洲４丁目,-,東京都江東区豊洲4-4-27,35.65358743,139.7979386,本格中華料理 永利 豊洲3号店,中華,https://www.hotpepper.jp/strJ003411733/?vos=nhppalsa000016
,江東区,亀戸６丁目,-,東京都江東区亀戸6-31-6カメイドクロック1fカメクロ横丁,35.69594018,139.8291034,天ぷら 天寅 カメイドクロック店,居酒屋,https://www.hotpepper.jp/strJ003851784/?vos=nhppalsa000016
,江東区,豊洲３丁目,-,東京都江東区豊洲3-2-3豊洲キュービックガーデン1f,35.65832791,139.7941129,DDSK サイゴン キッチン,アジア・エスニック料理,https://www.hotpepper.jp/strJ003389598/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-10-2,35.67121768,139.7980189,そば酒場 山城,和食,https://www.hotpepper.jp/strJ004469498/?vos=nhppalsa000016
,江東区,木場５丁目,-,東京都江東区木場5-10-11宍倉ビル1f,35.66971116,139.8075785,鮨 酒 肴 杉玉 木場,居酒屋,https://www.hotpepper.jp/strJ001235583/?vos=nhppalsa000016
,江東区,東陽４丁目,-,東京都江東区東陽4-10-8杉船ビル2f,35.67193976,139.8165107,居酒屋 日なた 東陽町店,居酒屋,https://www.hotpepper.jp/strJ001177791/?vos=nhppalsa000016
,江東区,東陽４丁目,-,東京都江東区東陽4‐4‐3相鉄フレッサイン東京東陽町ビル1f,35.67016693,139.8175954,くいもの屋 わん 東陽町駅前店,居酒屋,https://www.hotpepper.jp/strJ004004263/?vos=nhppalsa000016
,江東区,豊洲５丁目,-,東京都江東区豊洲5-5-1-209,35.65376209,139.7964473,209 ichimura ニマルキューイチムラ,イタリアン・フレンチ,https://www.hotpepper.jp/strJ003560511/?vos=nhppalsa000016
,江東区,豊洲２丁目,-,東京都江東区豊洲2-4-9ららぽーと豊洲1f,35.65573677,139.7926481,ブッチャー リパブリック 豊洲,イタリアン・フレンチ,https://www.hotpepper.jp/strJ003942993/?vos=nhppalsa000016
,江東区,亀戸５丁目,-,東京都江東区亀戸5-4-3三京ビル,35.69857259,139.8266407,焼肉 三千里 亀戸店,焼肉・ホルモン,https://www.hotpepper.jp/strJ000635930/?vos=nhppalsa000016
,江東区,青海１丁目,-,東京都江東区青海1-1ダイバーシティ東京プラザ6f,35.62344353,139.7749403,串家物語 ダイバーシティー東京プラザ店,居酒屋,https://www.hotpepper.jp/strJ004090783/?vos=nhppalsa000016
,江東区,門前仲町２丁目,-,東京都江東区門前仲町2-6-5,35.67275272,139.7957905,黒毛和牛焼肉 にくじろう 門前仲町店,焼肉・ホルモン,https://www.hotpepper.jp/strJ004025053/?vos=nhppalsa000016
,江東区,南砂６丁目,-,東京都江東区南砂6-3-8,35.6730948,139.8331884,木曽路 南砂店,和食,https://www.hotpepper.jp/strJ003599695/?vos=nhppalsa000016
,江東区,豊洲６丁目,-,東京都江東区豊洲6-5-1温浴棟2f,35.64625786,139.7831068,SAKEペアリング酒場 米三角（千客万来｜豊洲）,居酒屋,https://www.hotpepper.jp/strJ001028312/?vos=nhppalsa000016
,江東区,東陽４丁目,-,東京都江東区東陽4-5-9鈴正第2ビル1・2f,35.6705336,139.8191091,屋台屋 博多劇場 東陽町店,居酒屋,https://www.hotpepper.jp/strJ001296248/?vos=nhppalsa000016
,江東区,新木場１丁目,-,東京都江東区新木場1-3-8,35.6446836,139.8250205,ひもの屋 新木場総本店,居酒屋,https://www.hotpepper.jp/strJ001054253/?vos=nhppalsa000016
,江東区,豊洲３丁目,-,東京都江東区豊洲3-1-1豊洲ihiビル1f,35.65907391,139.7930257,三代目鳥メロ 豊洲IHIビル店,居酒屋,https://www.hotpepper.jp/strJ004403253/?vos=nhppalsa000016
,江東区,豊洲３丁目,-,東京都江東区豊洲3-1-1豊洲ihiビル1階,35.65946832,139.793587,てけてけ 豊洲IHIビル店,居酒屋,https://www.hotpepper.jp/strJ003533168/?vos=nhppalsa000016
,江東区,亀戸６丁目,-,東京都江東区亀戸6-59-7プライマル亀戸,35.69686862,139.8265791,鮨 酒 肴 杉玉 亀戸,居酒屋,https://www.hotpepper.jp/strJ000705380/?vos=nhppalsa000016
,江東区,門前仲町２丁目,-,東京都江東区門前仲町2-3-8常陸屋ビル2階,35.67184143,139.7956672,温野菜 門前仲町店,居酒屋,https://www.hotpepper.jp/strJ001258435/?vos=nhppalsa000016
,江東区,牡丹２丁目,-,東京都江東区牡丹2-10-1ジミネルバ,35.67088958,139.795297,神輿バル,居酒屋,https://www.hotpepper.jp/strJ003497127/?vos=nhppalsa000016
,江東区,豊洲３丁目,-,東京都江東区豊洲3-2-20豊洲フロント1階,35.65683728,139.7956311,なんで、や 豊洲店,居酒屋,https://www.hotpepper.jp/strJ001169628/?vos=nhppalsa000016
,江東区,亀戸２丁目,-,東京都江東区亀戸2-36‐11,35.70008572,139.8253052,釣船茶屋 ざうお 亀戸駅前店,居酒屋,https://www.hotpepper.jp/strJ001212214/?vos=nhppalsa000016
,江東区,高橋,-,東京都江東区高橋4-4,35.68478229,139.7990425,深川ビーフダイニングたかばし路,焼肉・ホルモン,https://www.hotpepper.jp/strJ003942901/?vos=nhppalsa000016
,江東区,豊洲２丁目,-,東京都江東区豊洲2-2-1ららぽーと豊洲31f,35.6547697,139.7941788,シュマッツ ららぽーと豊洲,ダイニングバー・バル,https://www.hotpepper.jp/strJ001281860/?vos=nhppalsa000016
,江東区,豊洲３丁目,-,東京都江東区豊洲3-2-24豊洲フォレシア1階,35.65738359,139.7948442,アジアンダイニングダリマ　豊洲フォレシア店,アジア・エスニック料理,https://www.hotpepper.jp/strJ003917177/?vos=nhppalsa000016
,江東区,東陽６丁目,-,東京都江東区東陽6-3-2東京イースト211f,35.67437752,139.8155871,フォルクス 東京イースト21,洋食,https://www.hotpepper.jp/strJ004403971/?vos=nhppalsa000016
,江東区,豊洲２丁目,-,東京都江東区豊洲2-1-9豊洲セイルパークビル2f,35.65655143,139.7938866,牛たん酒場 たん之助 豊洲店,焼肉・ホルモン,https://www.hotpepper.jp/strJ004444774/?vos=nhppalsa000016
,江東区,森下２丁目,-,東京都江東区森下2-17-8フォルム森下101,35.687875,139.7990574,大衆居酒屋 いけ屋 森下店,居酒屋,https://www.hotpepper.jp/strJ004090561/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-5-1クレール門前仲町2f,35.67112656,139.7974301,居酒屋ずもな,居酒屋,https://www.hotpepper.jp/strJ004493050/?vos=nhppalsa000016
,江東区,亀戸２丁目,-,東京都江東区亀戸2-31-8,35.69899497,139.8238354,サカナビストロToMo 亀戸店,居酒屋,https://www.hotpepper.jp/strJ004005299/?vos=nhppalsa000016
,江東区,東陽４丁目,-,東京都江東区東陽4-8-13西本103,35.67180675,139.8175423,success Karaoke Amuse Area サクセスカラオケアミューズエリア,カラオケ・パーティ,https://www.hotpepper.jp/strJ001154784/?vos=nhppalsa000016
,江東区,住吉２丁目,-,東京都江東区住吉2‐7‐11第5浅井ビル1f,35.68856203,139.8154976,焼肉 牛星 住吉店,焼肉・ホルモン,https://www.hotpepper.jp/strJ003694115/?vos=nhppalsa000016
,江東区,富岡１丁目,-,東京都江東区富岡1-24-4ハイツ深川,35.67057721,139.7986128,さかなと地酒 すぎ田,居酒屋,https://www.hotpepper.jp/strJ003498606/?vos=nhppalsa000016
