0,1,2,3,4,5,6,7,8
,,,,,,,,
,指標名,神社・寺院・教会,,,,,,
,出典,navitime,,,,,,
,年次,2026/01/16取得,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,
,備考,2023年度：859件、2024年度：885件、2025年度：837件。数が減少した原因として去年の一部施設のダブルカウントや、navitimeの更新がある。宗教法人の関連施設（職業紹介場など）削除済み,,,,,,
,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,施設名,種類
,江東区,亀戸３丁目,-,江東区亀戸3-57-22,35.7042914,139.8252123,香取神社,神社
,品川区,北品川３丁目,-,品川区北品川3-7-15,35.61832649999999,139.7398236,品川神社,神社
,品川区,戸越２丁目,-,品川区戸越2-6-23,35.6132955,139.7202727,戸越八幡神社,神社
,品川区,大崎３丁目,-,品川区大崎3-8-20,35.620121,139.7253346,大崎鎮守 居木神社,神社
,品川区,二葉１丁目,-,品川区二葉1-3-24,35.6065452,139.7264436,下神明天祖神社,神社
,品川区,西五反田５丁目,-,品川区西五反田5-6-3,35.624529,139.7154026,氷川神社,神社
,品川区,大井６丁目,-,品川区大井6-18-36,35.5956283,139.730194,鹿島神社,神社
,品川区,二葉４丁目,-,品川区二葉4-4-12,35.6025925,139.715687,蛇窪神社,神社
,品川区,上大崎２丁目,-,品川区上大崎2-13-36,35.634636,139.7171673,誕生八幡神社,神社
,品川区,東大井１丁目,-,品川区東大井1-20-10,35.604711,139.7426697,鮫洲八幡神社,神社
,品川区,大井１丁目,-,品川区大井1-14-3,35.6075018,139.7318482,大井蔵王権現神社,神社
,品川区,小山５丁目,-,品川区小山5-8-7,35.6171848,139.7027148,三谷八幡神社,神社
,品川区,西品川３丁目,-,品川区西品川3-16-31,35.6151221,139.7264551,貴船神社,神社
,品川区,北品川２丁目,-,品川区北品川2-30-28,35.6171019,139.7438487,荏原神社,神社
,品川区,旗の台３丁目,-,品川区旗の台3-6-12,35.6048218,139.7080972,旗岡八幡神社,神社
,品川区,南大井１丁目,-,品川区南大井1-4-1,35.5971092,139.7391969,天祖・諏訪神社,神社
,品川区,東品川２丁目,-,品川区東品川2-12-11,35.6214449,139.751153,三岳神社,神社
,品川区,大井５丁目,-,品川区大井5-12-8,35.5986744,139.7281162,稲荷神社,神社
,品川区,東五反田３丁目,-,品川区東五反田3-6-20,35.6303319,139.7290719,袖ヶ崎神社,神社
,品川区,荏原６丁目,-,品川区荏原6-2-13,35.6127317,139.7028717,葛原神社,神社
,品川区,東品川１丁目,-,品川区東品川1-35-8,35.6181864,139.7458512,洌崎会館,神社
,品川区,東品川１丁目,-,品川区東品川1-35-8,35.6181864,139.7458512,寄木神社,神社
,品川区,南品川５丁目,-,品川区南品川5-3-22,35.6114364,139.7409233,松下稲荷神社,神社
,品川区,東五反田１丁目,-,品川区東五反田1-2-33,35.6288404,139.7267757,雉子神社,神社
,品川区,東大井２丁目,-,品川区東大井2-9-15,35.6013862,139.7408784,稲荷神社,神社
,品川区,南品川２丁目,-,品川区南品川2-7-7,35.61124909999999,139.744027,諏訪神社,神社
,品川区,南品川４丁目,-,品川区南品川4-17-8,35.6127277,139.7401948,稲荷神社,神社
,品川区,大井２丁目,-,品川区大井2-16-14,35.6043659,139.7284745,稲荷神社,神社
,品川区,東品川１丁目,-,品川区東品川1-7-17,35.6209687,139.7425039,利田神社,神社
,品川区,南大井２丁目,-,品川区南大井2-4-8,35.5928201,139.7370714,浜川神社,神社
,品川区,旗の台５丁目,-,品川区旗の台5-15-2,35.60468400000001,139.699401,旗の台伏見稲荷神社,神社
,品川区,大井６丁目,-,品川区大井6-,35.5957059,139.7313539,鹿嶋神社,神社
,品川区,西五反田２丁目,-,品川区西五反田2-24-9,35.6257832,139.719171,五反田人和会,神社
