0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,,,,,,,,,,,,,,
,指標名,バス停,,,,,,,,,,,,
,出典,navitime,,,,,,,,,,,,
,年次,2026/01/26取得,,,,,,,,,,,,
,URL,https://www.navitime.co.jp/,,,,,,,,,,,,
,備考,(2023年度：3645件、2024年度：3652件、2025年度：3571件),,,,,,,,,,,,
,,,,,,,,,,,,,,
,区,町丁目,エリア,住所,緯度,経度,バス停名,路線数,1÷路線数,バス路線名,事業者名・系統等,方面1,方面2,種類
,渋谷区,神山町,-,渋谷区神山町31−2,35.664254,139.690499,神山(東京都),3,0.3333333333333333,渋６６,都営バス,渋谷駅方面,,バス停
,渋谷区,神山町,-,渋谷区神山町31−2,35.664254,139.690499,神山(東京都),3,0.3333333333333333,丘を越えてルート〔渋谷方面〕,ハチ公バス,渋谷駅西口〔ハチ公バス〕方面,,バス停
,渋谷区,神山町,-,渋谷区神山町31−2,35.664254,139.690499,神山(東京都),3,0.3333333333333333,渋66,京王バス,渋谷駅方面,,バス停
,渋谷区,神山町,-,渋谷区神山町6放送ｾﾝﾀｰ西口,35.664994,139.69441,放送センター西口,6,0.1666666666666667,渋６６,都営バス,阿佐ヶ谷駅前方面,,バス停
,渋谷区,神山町,-,渋谷区神山町6放送ｾﾝﾀｰ西口,35.664994,139.69441,放送センター西口,6,0.1666666666666667,渋63,京王バス,中野駅（東京都）方面,渋谷駅方面,バス停
,渋谷区,神山町,-,渋谷区神山町6放送ｾﾝﾀｰ西口,35.664994,139.69441,放送センター西口,6,0.1666666666666667,渋64,京王バス,中野駅（東京都）方面,,バス停
,渋谷区,神山町,-,渋谷区神山町6放送ｾﾝﾀｰ西口,35.664994,139.69441,放送センター西口,6,0.1666666666666667,宿51,京王バス,渋谷駅方面,新宿駅西口方面,バス停
,渋谷区,神山町,-,渋谷区神山町6放送ｾﾝﾀｰ西口,35.664994,139.69441,放送センター西口,6,0.1666666666666667,渋69,京王バス,笹塚駅/大原１丁目（東京都）方面,渋谷駅方面,バス停
,渋谷区,神山町,-,渋谷区神山町6放送ｾﾝﾀｰ西口,35.664994,139.69441,放送センター西口,6,0.1666666666666667,渋66,京王バス,方南八幡通り/阿佐ヶ谷駅前方面,,バス停
,渋谷区,神泉町,-,渋谷区神泉町1松濤美術館入口,35.658708,139.693023,松濤美術館入口,1,1,丘を越えてルート〔上原方面〕,ハチ公バス,代々木上原駅〔京王バス〕方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目12,35.663767,139.70071,神南１丁目〔都営バス〕,2,0.5,早８１(早大正門-渋谷駅東口),都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目12,35.663767,139.70071,神南１丁目〔都営バス〕,2,0.5,池８６〔渋谷方面〕,都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目12,35.663767,139.70071,神南１丁目〔京王バス〕,4,0.25,渋63,京王バス,中野駅（東京都）方面,渋谷駅方面,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目12,35.663767,139.70071,神南１丁目〔京王バス〕,4,0.25,渋64,京王バス,中野駅（東京都）方面,渋谷駅方面,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目12,35.663767,139.70071,神南１丁目〔京王バス〕,4,0.25,宿51,京王バス,渋谷駅方面,新宿駅西口方面,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目12,35.663767,139.70071,神南１丁目〔京王バス〕,4,0.25,渋69,京王バス,笹塚駅/大原１丁目（東京都）方面,渋谷駅方面,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目12消防署入口,35.663718,139.701235,消防署入口,2,0.5,夕やけこやけルート(恵比寿-区役所),ハチ公バス,渋谷区役所方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目12消防署入口,35.663718,139.701235,消防署入口,2,0.5,神宮の杜ルート,ハチ公バス,代々木駅方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目1国立代々木競技場前,35.666219,139.700571,国立代々木競技場前,6,0.1666666666666667,早８１(早大正門-渋谷駅東口),都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目1国立代々木競技場前,35.666219,139.700571,国立代々木競技場前,6,0.1666666666666667,夕やけこやけルート(区役所-恵比寿),ハチ公バス,恵比寿ガーデンプレイス方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目1国立代々木競技場前,35.666219,139.700571,国立代々木競技場前,6,0.1666666666666667,夕やけこやけルート(恵比寿-区役所),ハチ公バス,渋谷区役所方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目1国立代々木競技場前,35.666219,139.700571,国立代々木競技場前,6,0.1666666666666667,神宮の杜ルート,ハチ公バス,代々木駅方面,渋谷区役所/渋谷駅ハチ公口方面,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目1国立代々木競技場前,35.666219,139.700571,国立代々木競技場前,6,0.1666666666666667,神宮の杜ルート〔渋谷駅行〕,ハチ公バス,渋谷駅ハチ公口方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目1国立代々木競技場前,35.666219,139.700571,国立代々木競技場前,6,0.1666666666666667,春の小川ルート,ハチ公バス,笹塚駅方面,渋谷区役所方面,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目21−1,35.662016,139.700585,神南郵便局,2,0.5,夕やけこやけルート(恵比寿-区役所),ハチ公バス,渋谷区役所方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目21−1,35.662016,139.700585,神南郵便局,2,0.5,神宮の杜ルート,ハチ公バス,代々木駅方面,,バス停
,渋谷区,渋谷２丁目,-,渋谷区神南1丁目23渋谷駅西口,35.660017,139.700837,渋谷駅西口〔都営バス〕,2,0.5,早８１(早大正門-渋谷駅東口),都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,渋谷２丁目,-,渋谷区神南1丁目23渋谷駅西口,35.660017,139.700837,渋谷駅西口〔都営バス〕,2,0.5,池８６〔渋谷方面〕,都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目7渋谷区役所前,35.664109,139.699109,渋谷区役所前,1,1,早８１(早大正門-渋谷駅東口),都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,宇田川町,-,渋谷区神南1丁目7渋谷区役所前,35.664109,139.699109,渋谷区役所,8,0.125,夕やけこやけルート(区役所-恵比寿),ハチ公バス,恵比寿ガーデンプレイス方面,,バス停
,渋谷区,宇田川町,-,渋谷区神南1丁目7渋谷区役所前,35.664109,139.699109,渋谷区役所,8,0.125,神宮の杜ルート,ハチ公バス,代々木駅方面,,バス停
,渋谷区,宇田川町,-,渋谷区神南1丁目7渋谷区役所前,35.664109,139.699109,渋谷区役所,8,0.125,神宮の杜ルート〔渋谷駅行〕,ハチ公バス,渋谷駅ハチ公口方面,,バス停
,渋谷区,宇田川町,-,渋谷区神南1丁目7渋谷区役所前,35.664109,139.699109,渋谷区役所,8,0.125,春の小川ルート,ハチ公バス,笹塚駅方面,,バス停
,渋谷区,宇田川町,-,渋谷区神南1丁目7渋谷区役所前,35.664109,139.699109,渋谷区役所,8,0.125,渋63,京王バス,中野駅（東京都）方面,渋谷駅方面,バス停
,渋谷区,宇田川町,-,渋谷区神南1丁目7渋谷区役所前,35.664109,139.699109,渋谷区役所,8,0.125,渋64,京王バス,中野駅（東京都）方面,,バス停
,渋谷区,宇田川町,-,渋谷区神南1丁目7渋谷区役所前,35.664109,139.699109,渋谷区役所,8,0.125,宿51,京王バス,渋谷駅方面,新宿駅西口方面,バス停
,渋谷区,宇田川町,-,渋谷区神南1丁目7渋谷区役所前,35.664109,139.699109,渋谷区役所,8,0.125,渋69,京王バス,笹塚駅/大原１丁目（東京都）方面,渋谷駅方面,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目8−6,35.664371,139.700801,かんなみの杜・渋谷,3,0.3333333333333333,夕やけこやけルート(区役所-恵比寿),ハチ公バス,恵比寿ガーデンプレイス方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目8−6,35.664371,139.700801,かんなみの杜・渋谷,3,0.3333333333333333,夕やけこやけルート(恵比寿-区役所),ハチ公バス,渋谷区役所方面,,バス停
,渋谷区,神南１丁目,-,渋谷区神南1丁目8−6,35.664371,139.700801,かんなみの杜・渋谷,3,0.3333333333333333,神宮の杜ルート〔渋谷駅行〕,ハチ公バス,渋谷駅ハチ公口方面,,バス停
,渋谷区,神南２丁目,-,渋谷区神南2丁目1原宿駅入口,35.668185,139.701824,原宿駅入口,2,0.5,神宮の杜ルート,ハチ公バス,代々木駅方面,渋谷区役所/渋谷駅ハチ公口方面,バス停
,渋谷区,神南２丁目,-,渋谷区神南2丁目1原宿駅入口,35.668185,139.701824,原宿駅入口,2,0.5,春の小川ルート,ハチ公バス,笹塚駅方面,渋谷区役所方面,バス停
,渋谷区,西原１丁目,-,渋谷区西原1丁目40ｹｱｺﾐｭﾆﾃｨ･せせらぎ,35.675631,139.681868,ケアコミュニティ・せせらぎ,1,1,春の小川ルート,ハチ公バス,笹塚駅方面,渋谷区役所方面,バス停
,渋谷区,西原１丁目,-,渋谷区西原1丁目42−2,35.676949,139.6823,代々木郵便局,1,1,春の小川ルート,ハチ公バス,笹塚駅方面,渋谷区役所方面,バス停
,渋谷区,初台２丁目,-,渋谷区西原1丁目50代々木中学入口,35.674804,139.684736,代々木中学入口,1,1,春の小川ルート,ハチ公バス,笹塚駅方面,渋谷区役所方面,バス停
,渋谷区,千駄ケ谷１丁目,-,渋谷区千駄ｹ谷1丁目17千駄ヶ谷駅(東京体育館),35.680247,139.711356,千駄ヶ谷駅〔東京体育館〕,1,1,神宮の杜ルート,ハチ公バス,代々木駅方面,渋谷区役所/渋谷駅ハチ公口方面,バス停
,渋谷区,千駄ケ谷１丁目,-,渋谷区千駄ｹ谷1丁目17千駄ヶ谷八幡前,35.678717,139.711007,千駄ヶ谷八幡前,3,0.3333333333333333,早８１(早大正門-渋谷駅東口),都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,千駄ケ谷１丁目,-,渋谷区千駄ｹ谷1丁目17千駄ヶ谷八幡前,35.678717,139.711007,千駄ヶ谷八幡前,3,0.3333333333333333,黒７７,都営バス,千駄ヶ谷駅前方面,目黒駅前方面,バス停
,渋谷区,千駄ケ谷１丁目,-,渋谷区千駄ｹ谷1丁目17千駄ヶ谷八幡前,35.678717,139.711007,千駄ヶ谷八幡前,3,0.3333333333333333,早８１(渋谷駅東口-早大正門),都営バス,早大正門方面,,バス停
,渋谷区,千駄ケ谷１丁目,-,渋谷区千駄ｹ谷1丁目34国立競技場駅,35.680667,139.711983,千駄ヶ谷駅前,3,0.3333333333333333,早８１(早大正門-渋谷駅東口),都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,千駄ケ谷１丁目,-,渋谷区千駄ｹ谷1丁目34国立競技場駅,35.680667,139.711983,千駄ヶ谷駅前,3,0.3333333333333333,黒７７,都営バス,目黒駅前方面,,バス停
,渋谷区,千駄ケ谷１丁目,-,渋谷区千駄ｹ谷1丁目34国立競技場駅,35.680667,139.711983,千駄ヶ谷駅前,3,0.3333333333333333,早８１(渋谷駅東口-早大正門),都営バス,早大正門方面,,バス停
,渋谷区,千駄ケ谷１丁目,-,渋谷区千駄ｹ谷1丁目6千駄ヶ谷社会教育館,35.678042,139.709855,千駄ヶ谷社会教育館,1,1,神宮の杜ルート,ハチ公バス,代々木駅方面,渋谷区役所/渋谷駅ハチ公口方面,バス停
,渋谷区,千駄ケ谷２丁目,-,渋谷区千駄ｹ谷2丁目11千駄ヶ谷２丁目,35.675188,139.709904,千駄ヶ谷２丁目,3,0.3333333333333333,早８１(早大正門-渋谷駅東口),都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,千駄ケ谷２丁目,-,渋谷区千駄ｹ谷2丁目11千駄ヶ谷２丁目,35.675188,139.709904,千駄ヶ谷２丁目,3,0.3333333333333333,早８１(渋谷駅東口-早大正門),都営バス,早大正門方面,,バス停
,渋谷区,千駄ケ谷２丁目,-,渋谷区千駄ｹ谷2丁目11千駄ヶ谷２丁目,35.675188,139.709904,千駄ヶ谷２丁目,3,0.3333333333333333,神宮の杜ルート,ハチ公バス,渋谷区役所/渋谷駅ハチ公口方面,,バス停
,渋谷区,千駄ケ谷２丁目,-,渋谷区千駄ｹ谷2丁目33明治公園前,35.676558,139.71253,明治公園前,4,0.25,早８１(早大正門-渋谷駅東口),都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,千駄ケ谷２丁目,-,渋谷区千駄ｹ谷2丁目33明治公園前,35.676558,139.71253,明治公園前,4,0.25,黒７７,都営バス,千駄ヶ谷駅前方面,目黒駅前方面,バス停
,渋谷区,千駄ケ谷２丁目,-,渋谷区千駄ｹ谷2丁目33明治公園前,35.676558,139.71253,明治公園前,4,0.25,早８１(渋谷駅東口-早大正門),都営バス,早大正門方面,,バス停
,渋谷区,千駄ケ谷２丁目,-,渋谷区千駄ｹ谷2丁目33明治公園前,35.676558,139.71253,明治公園前,4,0.25,神宮の杜ルート,ハチ公バス,代々木駅方面,,バス停
,渋谷区,千駄ケ谷２丁目,-,渋谷区千駄ｹ谷3丁目51千駄ヶ谷小学校前,35.675099,139.706703,千駄ヶ谷小学校前,2,0.5,池８６〔渋谷方面〕,都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,千駄ケ谷２丁目,-,渋谷区千駄ｹ谷3丁目51千駄ヶ谷小学校前,35.675099,139.706703,千駄ヶ谷小学校前,2,0.5,池８６〔池袋方面〕,都営バス,池袋駅東口方面,,バス停
,渋谷区,千駄ケ谷４丁目,-,渋谷区千駄ｹ谷4丁目24北参道交差点,35.680799,139.705692,北参道交差点,1,1,神宮の杜ルート,ハチ公バス,代々木駅方面,渋谷区役所/渋谷駅ハチ公口方面,バス停
,渋谷区,千駄ケ谷４丁目,-,渋谷区千駄ｹ谷4丁目25国立能楽堂,35.68118,139.7075,国立能楽堂,1,1,神宮の杜ルート,ハチ公バス,代々木駅方面,渋谷区役所/渋谷駅ハチ公口方面,バス停
,渋谷区,千駄ケ谷３丁目,-,渋谷区千駄ｹ谷4丁目5−151F,35.67989,139.7046,北参道,2,0.5,池８６〔渋谷方面〕,都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,千駄ケ谷３丁目,-,渋谷区千駄ｹ谷4丁目5−151F,35.67989,139.7046,北参道,2,0.5,池８６〔池袋方面〕,都営バス,池袋駅東口方面,,バス停
,渋谷区,千駄ケ谷５丁目,-,渋谷区千駄ｹ谷5丁目24−9,35.684296,139.703263,千駄ヶ谷五丁目,2,0.5,池８６〔渋谷方面〕,都営バス,渋谷駅東口〔都営バス〕方面,,バス停
,渋谷区,千駄ケ谷５丁目,-,渋谷区千駄ｹ谷5丁目24−9,35.684296,139.703263,千駄ヶ谷五丁目,2,0.5,池８６〔池袋方面〕,都営バス,池袋駅東口方面,,バス停
,渋谷区,代官山町,-,渋谷区代官山町13代官山保育園･ﾛｸﾞﾛｰﾄﾞ代官山,35.65067,139.705196,代官山保育園・ログロード代官山,1,1,夕やけこやけルート(恵比寿-区役所),ハチ公バス,渋谷区役所/渋谷駅西口〔ハチ公バス〕方面,,バス停
,渋谷区,代官山町,-,渋谷区代官山町19−4代官山駅,35.648092,139.703148,代官山駅,1,1,夕やけこやけルート(恵比寿-区役所),ハチ公バス,渋谷区役所/渋谷駅西口〔ハチ公バス〕方面,,バス停
,渋谷区,代官山町,-,渋谷区代官山町20代官山駅入口(ﾊﾞｽ),35.648879,139.702064,代官山駅入口,2,0.5,代官山循環(青葉台２-渋谷),東急トランセ,渋谷駅方面,,バス停
,渋谷区,代官山町,-,渋谷区代官山町20代官山駅入口(ﾊﾞｽ),35.648879,139.702064,代官山駅入口,2,0.5,渋71,東急バス,洗足駅方面,渋谷駅東口〔東急〕方面,バス停
,渋谷区,代官山町,-,渋谷区代官山町8鉢山中学校東(ﾊﾞｽ),35.65211,139.7045,鉢山中学校東,1,1,渋71,東急バス,洗足駅方面,渋谷駅東口〔東急〕方面,バス停
,渋谷区,代々木１丁目,-,渋谷区代々木1丁目27−16Jec本社ﾋﾞﾙ,35.682123,139.70071,代々木１丁目,1,1,神宮の杜ルート,ハチ公バス,代々木駅/渋谷駅ハチ公口方面,,バス停
,渋谷区,代々木１丁目,-,渋谷区代々木1丁目34代々木駅,35.683033,139.702056,代々木駅,1,1,神宮の杜ルート,ハチ公バス,渋谷区役所方面,,バス停
,渋谷区,代々木２丁目,-,渋谷区代々木2丁目2−1,35.686385,139.700434,小田急ホテルセンチュリーサザンタワー,2,0.5,２３区内エリア-成田空港(新宿),空港連絡バス,京王プラザホテル（東京都）/新宿駅西口〔京王百貨店前〕方面,,バス停
,渋谷区,代々木２丁目,-,渋谷区代々木2丁目2−1,35.686385,139.700434,小田急ホテルセンチュリーサザンタワー,2,0.5,２３区内エリア-羽田空港(新宿),空港連絡バス,ホテルサンルートプラザ新宿/羽田空港第３ターミナル（バス）方面,,バス停
,渋谷区,代々木２丁目,-,渋谷区代々木2丁目3−1,35.687028,139.698843,ホテルサンルートプラザ新宿,2,0.5,２３区内エリア-成田空港(新宿),空港連絡バス,京王プラザホテル（東京都）/新宿駅西口〔京王百貨店前〕方面,,バス停
,渋谷区,代々木２丁目,-,渋谷区代々木2丁目3−1,35.687028,139.698843,ホテルサンルートプラザ新宿,2,0.5,２３区内エリア-羽田空港(新宿),空港連絡バス,羽田空港第３ターミナル（バス）方面,,バス停
,渋谷区,代々木３丁目,-,渋谷区代々木3丁目33ﾌｫﾚｽﾄﾀｳﾝ(ﾊﾞｽ),35.6827,139.692,フォレストタウン,1,1,宿51,京王バス,渋谷駅方面,,バス停
,渋谷区,代々木３丁目,-,渋谷区代々木3丁目3代々木区民会館,35.682042,139.694983,代々木区民会館,1,1,神宮の杜ルート,ハチ公バス,代々木駅/渋谷駅ハチ公口方面,,バス停
,渋谷区,代々木３丁目,-,渋谷区代々木3丁目4−12,35.683,139.694328,代々木３丁目,1,1,宿51,京王バス,渋谷駅方面,新宿駅西口方面,バス停
,渋谷区,代々木５丁目,-,渋谷区代々木5丁目58代々木五丁目(ﾊﾞｽ),35.675439,139.692247,代々木五丁目,1,1,宿51,京王バス,渋谷駅方面,新宿駅西口方面,バス停
,渋谷区,元代々木町,-,渋谷区代々木5丁目6首都高速中央環状線八幡橋,35.6695,139.688009,代々木八幡駅入口,6,0.1666666666666667,渋６６,都営バス,渋谷駅方面,阿佐ヶ谷駅前方面,バス停
,渋谷区,元代々木町,-,渋谷区代々木5丁目6首都高速中央環状線八幡橋,35.6695,139.688009,代々木八幡駅入口,6,0.1666666666666667,春の小川ルート,ハチ公バス,笹塚駅方面,渋谷区役所方面,バス停
,渋谷区,元代々木町,-,渋谷区代々木5丁目6首都高速中央環状線八幡橋,35.6695,139.688009,代々木八幡駅入口,6,0.1666666666666667,渋61,京王バス,渋谷駅方面,,バス停
,渋谷区,元代々木町,-,渋谷区代々木5丁目6首都高速中央環状線八幡橋,35.6695,139.688009,代々木八幡駅入口,6,0.1666666666666667,渋63,京王バス,中野駅（東京都）方面,渋谷駅方面,バス停
,渋谷区,元代々木町,-,渋谷区代々木5丁目6首都高速中央環状線八幡橋,35.6695,139.688009,代々木八幡駅入口,6,0.1666666666666667,渋64,京王バス,中野駅（東京都）方面,,バス停
,渋谷区,元代々木町,-,渋谷区代々木5丁目6首都高速中央環状線八幡橋,35.6695,139.688009,代々木八幡駅入口,6,0.1666666666666667,渋66,京王バス,渋谷駅方面,方南八幡通り/阿佐ヶ谷駅前方面,バス停
,渋谷区,代々木神園町,-,渋谷区代々木神園町1,35.675044,139.698796,代々木神園町,1,1,宿51,京王バス,渋谷駅方面,新宿駅西口方面,バス停
,渋谷区,神宮前６丁目,-,渋谷区代々木神園町1明治神宮(原宿駅),35.669461,139.702078,明治神宮〔原宿駅〕,1,1,神宮の杜ルート,ハチ公バス,代々木駅方面,渋谷区役所/渋谷駅ハチ公口方面,バス停
,渋谷区,代々木神園町,-,渋谷区代々木神園町2代々木公園,35.66825,139.6971,代々木公園,1,1,春の小川ルート,ハチ公バス,笹塚駅方面,渋谷区役所方面,バス停
,渋谷区,大山町,-,渋谷区大山町18−24,35.66874,139.674548,大山町〔京王バス〕,1,1,渋69,京王バス,笹塚駅/大原１丁目（東京都）方面,渋谷駅方面,バス停
,渋谷区,大山町,-,渋谷区大山町46代々木上原駅(ﾊﾞｽ),35.668396,139.677758,代々木上原駅〔京王バス〕,2,0.5,丘を越えてルート〔渋谷方面〕,ハチ公バス,渋谷駅西口〔ハチ公バス〕方面,,バス停
,渋谷区,大山町,-,渋谷区大山町46代々木上原駅(ﾊﾞｽ),35.668396,139.677758,代々木上原駅〔京王バス〕,2,0.5,渋69,京王バス,笹塚駅/大原１丁目（東京都）方面,渋谷駅方面,バス停
,渋谷区,東１丁目,-,渋谷区東1丁目1実践女子学園前,35.65665,139.710771,実践女子学園前,1,1,学０３,都営バス,渋谷駅前方面,,バス停
,渋谷区,東１丁目,-,渋谷区東1丁目1青山学院初等部前,35.65781,139.7106,青山学院初等部前,1,1,学０３,都営バス,渋谷駅前方面,日赤医療センター前（東京都）方面,バス停
,渋谷区,東２丁目,-,渋谷区東2丁目22渋谷車庫前,35.65395,139.708214,渋谷車庫前,3,0.3333333333333333,田８７,都営バス,田町駅前方面,渋谷駅前方面,バス停
,渋谷区,東２丁目,-,渋谷区東2丁目22渋谷車庫前,35.65395,139.708214,渋谷車庫前,3,0.3333333333333333,都０６,都営バス,新橋駅前方面,渋谷駅前方面,バス停
,渋谷区,東２丁目,-,渋谷区東2丁目22渋谷車庫前,35.65395,139.708214,渋谷車庫前,3,0.3333333333333333,夕やけこやけルート(区役所-恵比寿),ハチ公バス,恵比寿ガーデンプレイス方面,,バス停
,渋谷区,東２丁目,-,渋谷区東2丁目24東２丁目(ﾊﾞｽ),35.651789,139.70887,東２丁目(東京都),5,0.2,田８７,都営バス,田町駅前方面,渋谷駅前方面,バス停
,渋谷区,東２丁目,-,渋谷区東2丁目24東２丁目(ﾊﾞｽ),35.651789,139.70887,東２丁目(東京都),5,0.2,都０６,都営バス,新橋駅前方面,渋谷駅前方面,バス停
,渋谷区,東２丁目,-,渋谷区東2丁目24東２丁目(ﾊﾞｽ),35.651789,139.70887,東２丁目(東京都),5,0.2,夕やけこやけルート(区役所-恵比寿),ハチ公バス,恵比寿ガーデンプレイス方面,,バス停
,渋谷区,東２丁目,-,渋谷区東2丁目24東２丁目(ﾊﾞｽ),35.651789,139.70887,東２丁目(東京都),5,0.2,渋72,東急バス,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,渋谷区,東２丁目,-,渋谷区東2丁目24東２丁目(ﾊﾞｽ),35.651789,139.70887,東２丁目(東京都),5,0.2,渋72,縁日,五反田駅方面,渋谷駅東口〔東急〕方面,バス停
,渋谷区,東３丁目,-,渋谷区東3丁目12東３丁目,35.650154,139.710125,東３丁目(東京都),2,0.5,田８７,都営バス,田町駅前方面,渋谷駅前方面,バス停
,渋谷区,東３丁目,-,渋谷区東3丁目12東３丁目,35.650154,139.710125,東３丁目(東京都),2,0.5,都０６,都営バス,新橋駅前方面,渋谷駅前方面,バス停
,渋谷区,東４丁目,-,渋谷区東4丁目13東４丁目,35.654395,139.713602,東４丁目(東京都),2,0.5,学０３,都営バス,渋谷駅前方面,日赤医療センター前（東京都）方面,バス停
,渋谷区,東４丁目,-,渋谷区東4丁目13東４丁目,35.654395,139.713602,東４丁目(東京都),2,0.5,学０６,都営バス,日赤医療センター前（東京都）方面,恵比寿駅前方面,バス停
,渋谷区,東４丁目,-,渋谷区東4丁目4国学院大学前,35.656082,139.710944,国学院大学前,1,1,学０３,都営バス,渋谷駅前方面,日赤医療センター前（東京都）方面,バス停
,渋谷区,東４丁目,-,渋谷区東4丁目9−1白根記念渋谷区郷土博物館･文学館,35.6565,139.712478,郷土博物館・文学館,1,1,夕やけこやけルート(区役所-恵比寿),ハチ公バス,恵比寿ガーデンプレイス方面,,バス停
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1丁目19道玄坂上[交番前](ﾊﾞｽ),35.656996,139.695934,道玄坂上［交番前］,7,0.1428571428571428,渋05,東急バス,弦巻営業所方面,,バス停
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1丁目19道玄坂上[交番前](ﾊﾞｽ),35.656996,139.695934,道玄坂上［交番前］,7,0.1428571428571428,渋21,東急バス,桜小学校（東京都）方面,,バス停
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1丁目19道玄坂上[交番前](ﾊﾞｽ),35.656996,139.695934,道玄坂上［交番前］,7,0.1428571428571428,渋23,東急バス,桜小学校（東京都）/祖師ヶ谷大蔵駅方面,,バス停
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1丁目19道玄坂上[交番前](ﾊﾞｽ),35.656996,139.695934,道玄坂上［交番前］,7,0.1428571428571428,渋24他,東急バス,成城学園前駅西口方面,,バス停
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1丁目19道玄坂上[交番前](ﾊﾞｽ),35.656996,139.695934,道玄坂上［交番前］,7,0.1428571428571428,渋31,東急バス,下馬１丁目方面,,バス停
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1丁目19道玄坂上[交番前](ﾊﾞｽ),35.656996,139.695934,道玄坂上［交番前］,7,0.1428571428571428,渋22,東急バス,用賀駅方面,,バス停
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1丁目19道玄坂上[交番前](ﾊﾞｽ),35.656996,139.695934,道玄坂上［交番前］,7,0.1428571428571428,渋26,小田急バス,調布駅南口方面,,バス停
,渋谷区,渋谷２丁目,-,渋谷区道玄坂1丁目1渋谷駅(ﾊﾞｽ),35.658713,139.700243,渋谷駅前,6,0.1666666666666667,学０３,都営バス,日赤医療センター前（東京都）方面,,バス停
,渋谷区,渋谷２丁目,-,渋谷区道玄坂1丁目1渋谷駅(ﾊﾞｽ),35.658713,139.700243,渋谷駅前,6,0.1666666666666667,渋８８,都営バス,新橋駅前方面,,バス停
,渋谷区,渋谷２丁目,-,渋谷区道玄坂1丁目1渋谷駅(ﾊﾞｽ),35.658713,139.700243,渋谷駅前,6,0.1666666666666667,田８７,都営バス,田町駅前方面,,バス停
,渋谷区,渋谷２丁目,-,渋谷区道玄坂1丁目1渋谷駅(ﾊﾞｽ),35.658713,139.700243,渋谷駅前,6,0.1666666666666667,都０１,都営バス,新橋駅前方面,,バス停
,渋谷区,渋谷２丁目,-,渋谷区道玄坂1丁目1渋谷駅(ﾊﾞｽ),35.658713,139.700243,渋谷駅前,6,0.1666666666666667,都０６,都営バス,新橋駅前方面,,バス停
,渋谷区,渋谷２丁目,-,渋谷区道玄坂1丁目1渋谷駅(ﾊﾞｽ),35.658713,139.700243,渋谷駅前,6,0.1666666666666667,ＲＨ０１,都営バス,六本木ヒルズ方面,,バス停
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1丁目1渋谷駅ﾊﾁ公口,35.658685,139.700495,渋谷駅ハチ公口,5,0.2,夕やけこやけルート(区役所-恵比寿),ハチ公バス,恵比寿ガーデンプレイス方面,,バス停
,渋谷区,道玄坂１丁目,-,渋谷区道玄坂1丁目1渋谷駅ﾊﾁ公口,35.658685,139.700495,渋谷駅ハチ公口,5,0.2,大和田シャトル：SS04系統,フジエクスプレス,文化総合センター大和田方面,,バス停
