指標名,ホテル,,,,,,,,,
出典,Rakuten API,,,,,,,,,
年次,2024/02/07取得,,,,,,,,,
URL,https://app.rakuten.co.jp/services/api/Travel/SimpleHotelSearch/20170426,,,,,,,,,
備考,(2021年度：1649件、2022年度：1721件、2023年度：1099件),,,,,,,,,
,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,星数,レビュー数,室数,ホテルURL
港区,赤坂６丁目,赤坂,東京都港区赤坂6-3-17,35.67116739,139.7355245,相鉄フレッサイン東京赤坂,4.29,661,139,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=135999
港区,赤坂７丁目,赤坂,東京都港区赤坂7-6-13,35.67138675,139.7331247,ｔｈｅ　ｂ　赤坂（ザビー　あかさか）,3.76,2434,162,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=240
港区,六本木３丁目,六本木,東京都港区六本木3-9-8,35.6635729,139.7337812,コンフォートイン東京六本木,4.24,235,114,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181523
港区,赤坂１丁目,虎ノ門,東京都港区赤坂1-12-33,35.66820676,139.7409881,ＡＮＡインターコンチネンタルホテル東京,4.89,1345,844,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=5021
港区,六本木７丁目,六本木,東京都港区六本木7丁目14-4,35.66387321,139.7313735,レム六本木,4.28,546,400,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=153693
港区,西麻布４丁目,-,東京都港区西麻布4-4-5,35.65698811,139.7236455,アパホテル〈西麻布〉,3.58,3157,193,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=8591
千代田区,永田町２丁目,赤坂,東京都千代田区永田町二丁目10-3,35.67383111,139.7403129,ザ・キャピトルホテル東急,4.83,504,251,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=108080
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目10-9,35.67561971,139.7370714,赤坂グランベルホテル,4.15,1289,61,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=56803
港区,赤坂６丁目,赤坂,東京都港区赤坂6-14-12,35.66946752,139.7331692,赤坂陽光ホテル,3.85,1288,235,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=7629
港区,六本木３丁目,六本木,東京都港区六本木3-10-1,35.66354778,139.7336076,相鉄フレッサイン　東京六本木,4.21,738,201,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163072
港区,赤坂３丁目,赤坂,東京都港区赤坂3-21-7,35.67657882,139.7361344,ｔｈｅ　ｂ　赤坂見附（ザビー　あかさかみつけ）,3.85,980,122,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=68491
千代田区,平河町２丁目,-,東京都千代田区平河町2-16-15,35.67939711,139.7410768,ザ・キタノホテル東京,4.58,44,70,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=176964
港区,赤坂３丁目,赤坂,東京都港区赤坂3-11-8,35.6743824,139.7374583,ザ・センチュリオン　クラシック赤坂,4.22,182,23,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=162902
港区,赤坂６丁目,赤坂,東京都港区赤坂6-4-7,35.6704151,139.7350644,ホテルリブマックス赤坂ＧＲＡＮＤＥ,3,116,87,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=181329
港区,赤坂２丁目,赤坂,東京都港区赤坂2-10-1,35.6709906,139.7415161,赤坂アーバンホテル　アネックス,4.25,107,44,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=177460
港区,西麻布１丁目,-,東京都港区西麻布1-11-6　ホテル＆レジデンス六本木,35.66036449,139.7246644,ＲＯＰＰＯＮＧＩ　ＨＯＴＥＬ　Ｓ（六本木　ホテル　Ｓ）,4.6,111,47,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=139857
港区,赤坂３丁目,赤坂,東京都港区赤坂3-12-3,35.6740088,139.7377242,センチュリオンホテル・レジデンシャル・赤坂,3.8,910,77,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=70987
港区,赤坂３丁目,赤坂,東京都港区赤坂3-13-7,35.6730464,139.7374139,ファーストキャビン赤坂,3.77,493,123,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=151352
港区,六本木１丁目,虎ノ門,東京都港区六本木1-6-2,35.66416551,139.7395439,住友不動産ホテル　ヴィラフォンテーヌグランド東京六本木,3.5,552,189,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=80767
港区,六本木７丁目,六本木,東京都港区六本木7-17-15,35.66243824,139.7295128,アクトホテル六本木,4.17,174,68,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166122
港区,赤坂８丁目,赤坂,東京都港区赤坂8-10-32,35.67069502,139.7279918,ホテルアジア会館,4.49,1506,174,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=9580
千代田区,紀尾井町４丁目,-,東京都千代田区紀尾井町4-1,35.68047,139.734872,ホテルニューオータニ　エグゼクティブハウス　禅,4.82,82,84,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=65197
港区,赤坂３丁目,赤坂,東京都港区赤坂3-6-20　赤坂ポールスタービル,35.6743261,139.7380159,ＣＯＣＯＳＨＵＫＵ　赤坂　Ｐｒｅｍｉｕｍ,4.5,34,12,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184084
港区,麻布十番１丁目,-,東京都港区麻布十番1-5-23,35.65671544,139.7332423,ザ・ライブリー東京麻布十番（ＴＨＥ　ＬＩＶＥＬＹ　東京麻布十番）,3.17,69,62,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=177494
千代田区,隼町２丁目,-,東京都千代田区隼町2-18,35.68321563,139.7419777,ネストホテル東京半蔵門,3.67,166,102,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=165237
千代田区,紀尾井町１丁目,-,東京都千代田区紀尾井町1-2,35.6802622,139.7377552,ザ・プリンスギャラリー　東京紀尾井町，ラグジュアリーコレクションホテル,5,19,250,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=153152
港区,赤坂２丁目,赤坂,東京都港区赤坂2-12-2,35.6718466,139.7393832,赤坂アーバンホテル,4.22,127,31,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=158329
千代田区,平河町２丁目,-,東京都千代田区平河町2-4-1,35.6811858,139.7386877,都市センターホテル（リーガロイヤルホテルグループ）,3.92,2517,327,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=2533
港区,東麻布３丁目,-,東京都港区東麻布3-10-5,35.6556898,139.739187,オークウッドホテル＆アパートメンツ麻布,4.1,10,171,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183079
港区,赤坂４丁目,赤坂,東京都港区赤坂4-3-14,35.6739061,139.7351501,ナインアワーズ赤坂・スリープラボ,3.26,168,168,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166450
港区,六本木７丁目,六本木,東京都港区六本木7-15-13　ミナミビル3Ｆ,35.66256915,139.7301852,サウナ＆カプセル　ミナミ六本木店,3.92,68,58,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=163088
港区,東麻布２丁目,-,東京都港区東麻布2-26-9,35.6561363,139.7407137,２２６９　ＡＺＡＶＵ,4.25,48,14,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=182080
港区,赤坂７丁目,赤坂,東京都港区赤坂7-9-4,35.67012234,139.7333513,ホテルリブマックス赤坂,3,126,54,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=172011
港区,赤坂２丁目,赤坂,東京都港区赤坂2-14-34,35.6727417,139.7378855,ＡＬＦＩＴ　ＨＯＴＥＬ　＆　ＢＡＲ　ＡＫＡＳＡＫＡ,,2,52,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=188313
港区,六本木６丁目,六本木,東京都港区六本木6-10-3,35.6594675,139.7285756,グランドハイアット東京,5,73,387,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180552
港区,西麻布１丁目,-,東京都港区西麻布1-13-17,35.6610121,139.723291,ＨＯＴＥＬ　みなと－ＭＩＮＡＴＯ－,,,11,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184904
港区,西麻布１丁目,-,東京都港区西麻布1-7-2　地下1階～3階,35.660889,139.726457,サウナ＆キャビン　テルマー湯　西麻布,,,33,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=188871
港区,西麻布１丁目,-,東京都港区西麻布1-3-2,35.6624363,139.726968,カスカータ（ＨＯＴＥＬ　ＧＬＡＮＺ　ＣＡＳＣＡＴＡ）,3.67,5,26,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=151252
港区,赤坂６丁目,赤坂,東京都港区赤坂６丁目１５番１７号,35.66903699,139.7323832,マロウドイン赤坂,3,7315,264,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=1815
港区,赤坂４丁目,赤坂,東京都港区赤坂4-3-13,35.6740379,139.7351835,安らぎの女子宿　赤坂の里,3.6,42,14,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=153390
港区,六本木７丁目,六本木,東京都港区六本木7-15-13　六本木ダイヤハイツ6Ｆ,35.6626311,139.7301312,六本木プラザホテル,3.78,17,12,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=179122
港区,赤坂３丁目,赤坂,東京都港区赤坂3丁目7番12号,35.6747298,139.7377882,ベストウェスタンホテルフィーノ東京赤坂,3.5,73,87,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178161
港区,赤坂３丁目,赤坂,東京都港区赤坂3-18-1,35.6756489,139.7365777,ホテルリズベリオ赤坂,4,226,71,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=149327
港区,麻布十番２丁目,-,東京都港区麻布十番2-21-3,35.65449708,139.7367168,HOTEL　THE　GLANZ（ホテル　ザ　グランツ）,4,119,21,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=69287
港区,赤坂２丁目,赤坂,東京都港区赤坂2-13-21 関根ビル 4 階,35.672944,139.738219,Ａｋａｓａｋａ　Ｔｈｅ　Ｈｏｓｔｅｌ,,2,15,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=188321
港区,赤坂４丁目,赤坂,東京都港区赤坂4-3-13　三泉社ビル1Ｆ,35.674103,139.7352753,赤坂の里Ｐｒｅｍｉｕｍ,2,16,9,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=167137
港区,東麻布１丁目,-,東京都港区東麻布1-13-7　ＬｉｖｅＧＲＡＣＥ　麻布芝公園　Ｈｏｔｅｌ,35.6567386,139.7439772,ＬｉｖｅＧＲＡＣＥ　麻布芝公園　Ｈｏｔｅｌ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186236
港区,赤坂２丁目,赤坂,東京都港区赤坂2-13-14,35.6720219,139.7385021,５４　Ｊｏｕｒｎｅｙ　東京赤坂,2.5,11,18,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183784
港区,東麻布１丁目,-,東京都港区東麻布1-17-9,35.65604355,139.7433208,ＧＵＥＳＴ　ＨＯＵＳＥ　ＴＯＫＹＯ　ＡＺＡＢＵ,2,17,42,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=164827
千代田区,永田町２丁目,赤坂,東京都千代田区永田町２－４－１４,35.67216746,139.7423406,東横ＩＮＮ溜池山王駅官邸南,4.5,237,88,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=108397
港区,六本木７丁目,六本木,東京都港区六本木7-10-19,35.6633447,139.7283983,Ｖｉｌｌａ　Ｒｏｐｐｏｎｇｉ,,,3,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=187216
港区,赤坂２丁目,赤坂,東京都港区赤坂2-19-12　ＬＡＰｉＳ　アカサカＩＩ　102号室　ＳＵ　Ｈｏｕｓｅ　Ａｋａｓａｋａ　102,35.6687131,139.7398782,ＳＵハウス赤坂１０２【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=184964
港区,赤坂７丁目,赤坂,東京都港区赤坂7-9-6,35.66986184,139.7328455,ＭＩＭＡＲＵ東京　赤坂,4.5,16,40,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=166096
港区,赤坂２丁目,赤坂,東京都港区赤坂2-20-15　Ｊビル2-4Ｆ　Ｏｎｌｙ　Ｃｏｏｌ　Ｓｔａｙ,35.6689805,139.738846,ＬｉｖｅＧＲＡＣＥ　赤坂　アパートメントホテル【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170375
港区,西麻布１丁目,-,東京都港区西麻布1-11-3,35.66062705,139.7246172,六本木駅徒歩７分／９０平米２ＬＤＫ／デザイナーズ戸建／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186307
港区,南麻布３丁目,-,東京都港区南麻布3-9-6　南麻布3-戸建て,35.65003257,139.7305759,ホストシェア　南麻布３丁目戸建て／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=189653
港区,南麻布３丁目,-,東京都港区南麻布3-2-4　ＭＯＮＯ,35.6516435,139.7303861,南麻布ＭＯＮＯ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170701
港区,三田２丁目,-,東京都港区三田2-10-12　Ｍｉｔａ　Ｇｕｅｓｔ　ｈｏｕｓｅ,35.6560619,139.7433131,三田ハウス／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170854
港区,東麻布１丁目,-,東京都港区東麻布1-27-7　ｉｎｔｈｅＨｏｏｄ　Ｈｉｇａｓｈｉ　Ａｚａｂｕ,35.6551384,139.7445225,ｉｎｔｈｅＨｏｏｄ　Ｈｉｇａｓｈｉ　Ａｚａｂｕ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,4,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169365
港区,六本木７丁目,六本木,東京都港区六本木7-1-17　Ｓｐａｃｅ　Ｒｏｐｐｏｎｇｉ,35.6663859,139.725896,スペース六本木／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,3,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169665
港区,東麻布１丁目,-,東京都港区東麻布1-24-4　Ｆｌｅｇ　Ｈｉｇａｓｈｉａｚａｂｕ,35.6556613,139.744516,Ｈｉｇａｓｈｉ　Ａｚａｂｕ　ＦＬＥＧ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,3,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=169746
港区,赤坂３丁目,赤坂,東京都港区赤坂3-15-6　ホーヨー東京レジデンス赤坂3,35.6742528,139.7369642,Ａｋａｓａｋａ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170619
港区,赤坂４丁目,赤坂,東京都港区赤坂4-7-1　乾航赤坂レジデンス,35.6756779,139.7340482,２０１９年新築・高機能を追求した新型高級マンション＃赤坂見附／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=170666
港区,南麻布２丁目,-,東京都港区南麻布2-7-25ストーク麻布201　Ｔｏｋｙｏ　Ｋａｋａｎ,35.6532032,139.7364463,東京華館／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=171113
港区,麻布十番１丁目,-,東京都港区麻布十番1-2-9 新一の橋ハイツ501号,35.656649,139.7364937,六本木森ハウス／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174442
港区,麻布十番１丁目,-,東京都港区麻布十番1-2-9 新一の橋ハイツ601,35.656649,139.7364937,六本木猫ハウス／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174443
港区,麻布十番１丁目,-,東京都港区麻布十番1-2-9 新一の橋ハイツ902,35.656649,139.7364937,六本木Ｃｌａｓｓｙハウス／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174444
港区,麻布十番１丁目,-,東京都港区麻布十番1-2-9 新一の橋ハイツ602,35.656649,139.7364937,六本木ジャパンハウス／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=174447
港区,東麻布２丁目,-,東京都港区東麻布2-15-9　Ａｚａｂｕ　Ｍｏｄｅｒｎ　Ｈｏｕｓｅ,35.6572572,139.7412726,建築家安藤忠雄より設計されたハウス、空を見上げると東京タワー／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=175949
港区,東麻布３丁目,-,東京都港区東麻布3-4-16,35.65721596,139.7371544,Ｂｉｎｅｍｕ,0,9,94,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178502
港区,赤坂３丁目,赤坂,東京都港区赤坂3-16-4　中村ビル3Ｆ,35.6746985,139.7368066,Ｔｈｅ　Ｗａｒｄｒｏｂｅ　Ｈｏｓｔｅｌ　ＬＩＢＲＥＲＩＡ,,,18,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178940
港区,赤坂３丁目,赤坂,東京都港区赤坂3-9-15　第2クワムラビル4階,35.6771666,139.7361138,マツリホテル第２クワムラビル４Ｆ,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=180808
港区,六本木,-,東京都港区六本木5‐11‐16,35.6585905,139.7334827,国際文化会館,,,25,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=182339
港区,東麻布２丁目,-,東京都港区東麻布2-9-5,35.6583419,139.7398855,ケンズプレイス麻布台,,,10,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183144
港区,赤坂４丁目,赤坂,東京都港区赤坂4-7-1,35.6756618,139.7340402,Ｌ＆Ｐ　ＨＯＴＥＬ,,,4,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=183563
港区,東麻布２丁目,-,東京都港区東麻布2-4-11　Ａｌｔ　Ｓｔａｙ麻布Ｅａｓｔ,35.65699314,139.7422426,Ａｌｔ　Ｓｔａｙ麻布Ｅａｓｔ／民泊【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=185125
港区,赤坂２丁目,赤坂,東京都港区赤坂2-13-14　福富ビル4階,35.6720061,139.7385183,Ａｌｉｃｅ　ｉｎ　ｔｈｅ　Ｍｉｒｒｏｒ　Ｈｏｓｔｅｌ,,,18,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=178696
港区,赤坂２丁目,赤坂,東京都港区赤坂2-13-21関根ビル4階　Ａｋａｓａｋａ　Ｔｈｅ　Ｈｏｓｔｅｌ,35.6728601,139.7380992,Ａｋａｓａｋａ　Ｔｈｅ　Ｈｏｓｔｅｌ【Ｖａｃａｔｉｏｎ　ＳＴＡＹ提供】,,,1,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=186134
渋谷区,神宮前６丁目,-,東京都渋谷区神宮前6-24-4,35.66577822,139.7022692,ドーミーインＰＲＥＭＩＵＭ渋谷神宮前（ドーミーイン・御宿野乃　ホテルズグループ）,4.03,1005,136,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=136846
渋谷区,円山町２０丁目,-,東京都渋谷区円山町20-1,35.65621968,139.6950147,アパホテル〈渋谷道玄坂上〉,3.67,562,173,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=138039
渋谷区,桜丘町２６丁目,-,東京都渋谷区桜丘町26-1,35.65624031,139.6990615,セルリアンタワー東急ホテル,4.53,1854,408,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=11275
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷2-14-15,35.6595429,139.7058053,サクラ・フルール　青山,4.04,5672,130,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=29764
渋谷区,渋谷３丁目,-,東京都渋谷区渋谷3-21-3,35.657139,139.7030203,ＳＨＩＢＵＹＡ　ＳＴＲＥＡＭ　ＨＯＴＥＬ,4.29,172,177,https://img.travel.rakuten.co.jp/image/tr/api/hs/dQ4dX/?f_no=167550
