,,,,,,,
指標名,神社・寺院・教会,,,,,,
出典,NAVITIME,,,,,,
年次,2024/01/12取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,(2021年度：668件、2022年度：899件、2023年度：859件),,,,,,
,,,,,,,
区,町丁目,エリア,住所,施設名,種類,緯度,経度
品川区,北品川3丁目,-,東京都品川区北品川3-7-15,品川神社,神社,35.618697,139.740647
品川区,戸越2丁目,-,東京都品川区戸越2-6-23,戸越八幡神社,神社,35.6132818,139.7202797
品川区,大崎3丁目,-,東京都品川区大崎3-8-20,大崎鎮守 居木神社,神社,35.6198504,139.7250883
品川区,二葉1丁目,-,東京都品川区二葉1-3-24,下神明天祖神社,神社,35.6065244,139.7264251
品川区,西五反田5丁目,-,東京都品川区西五反田5丁目6-3,氷川神社,神社,35.6238263,139.7151723
品川区,荏原7丁目,-,東京都品川区荏原7丁目5-14,小山八幡神社,神社,35.6116775,139.6996532
品川区,大井6丁目,-,東京都品川区大井6丁目18-36,鹿島神社,神社,35.5954643,139.7303262
品川区,小山5丁目,-,東京都品川区小山5-8-7,三谷八幡神社,神社,35.6172543,139.7025752
品川区,上大崎2丁目,-,東京都品川区上大崎2丁目13-36,誕生八幡神社,神社,35.6345864,139.7175913
品川区,西品川3丁目,-,東京都品川区西品川3丁目16-31,貴船神社,神社,35.6154807,139.7262755
品川区,二葉4丁目,-,東京都品川区二葉4-4-12,蛇窪神社,神社,35.6025775,139.715691
品川区,北品川2丁目,-,東京都品川区北品川2-30-28,荏原神社,神社,35.617107,139.7438673
品川区,南大井1丁目,-,東京都品川区南大井1丁目4-1,天祖・諏訪神社,神社,35.5971064,139.7388934
品川区,旗の台3丁目,-,東京都品川区旗の台3-6-12,旗岡八幡神社,神社,35.6048167,139.7081702
品川区,大井1丁目,-,東京都品川区大井1-14-3,大井蔵王権現神社,神社,35.6075018,139.7318482
品川区,東品川2丁目,-,東京都品川区東品川2-12-11,三岳神社,神社,35.6214449,139.751153
品川区,東五反田3丁目,-,東京都品川区東五反田3-6-20,袖ヶ崎神社,神社,35.6303308,139.7290591
品川区,東品川1丁目,-,東京都品川区東品川1丁目35-8,洌崎会館,神社,35.6181942,139.7458633
品川区,東大井1丁目,-,東京都品川区東大井1-20-10,鮫洲八幡神社,神社,35.604711,139.7426697
品川区,東五反田1丁目,-,東京都品川区東五反田1丁目2-33,雉子神社,神社,35.6288555,139.7267653
品川区,荏原6丁目,-,東京都品川区荏原6-2-13,葛原神社,神社,35.6127433,139.7028445
品川区,東品川1丁目,-,東京都品川区東品川1-35-8,寄木神社,神社,35.6181942,139.7458633
品川区,南品川5丁目,-,東京都品川区南品川5-3-22,松下稲荷神社,神社,35.6114364,139.7409233
品川区,東大井2丁目,-,東京都品川区東大井2-9-15,稲荷神社,神社,35.6013862,139.7408784
品川区,南品川2丁目,-,東京都品川区南品川2-7-7,諏訪神社,神社,35.6112491,139.744027
品川区,大井2丁目,-,東京都品川区大井2-16-14,稲荷神社,神社,35.604357,139.7284704
品川区,大井5丁目,-,東京都品川区大井5-12-8,稲荷神社,神社,35.5987665,139.7280215
品川区,東品川1丁目,-,東京都品川区東品川1-7-17,利田神社,神社,35.6209687,139.7425039
品川区,南品川4丁目,-,東京都品川区南品川4-17-8,稲荷神社,神社,35.6127277,139.7401948
品川区,旗の台5丁目,-,東京都品川区旗の台5-15-2,旗の台伏見稲荷神社,神社,35.6046928,139.6994139
品川区,西五反田2丁目,-,東京都品川区西五反田2-24-9,五反田人和会,神社,35.6257832,139.719171
品川区,大井6丁目,-,東京都品川区大井6丁目,鹿嶋神社,神社,35.5957059,139.7313539
品川区,南大井2丁目,-,東京都品川区南大井2丁目4-8,浜川神社,神社,35.592834,139.7369716
渋谷区,代々木神園町1丁目,-,東京都渋谷区代々木神園町1-1,明治神宮,神社,35.6760351,139.7032219
渋谷区,千駄ケ谷1丁目,-,東京都渋谷区千駄ケ谷1-1-24,鳩森八幡神社,神社,35.6777196,139.709427
渋谷区,神宮前1丁目,-,東京都渋谷区神宮前1-5-3,東郷神社,神社,35.6714237,139.7058145
渋谷区,代々木3丁目,-,東京都渋谷区代々木3-8-10,平田神社,神社,35.6828173,139.6962827
渋谷区,東2丁目,-,東京都渋谷区東2-5-6,渋谷氷川神社,神社,35.655044,139.7104643
渋谷区,神宮前5丁目,-,東京都渋谷区神宮前5丁目26-6,穏田神社,神社,35.6649916,139.7041637
渋谷区,猿楽11丁目,-,東京都渋谷区猿楽29-9,猿楽神社,神社,35.6481745,139.7000287
渋谷区,神南1丁目,-,東京都渋谷区神南1丁目4-1,北谷稲荷神社,神社,35.6654192,139.7002715
渋谷区,恵比寿西1丁目,-,東京都渋谷区恵比寿西1-11-1,恵比寿神社,神社,35.6472283,139.7077912
渋谷区,桜丘町三零丁目,-,東京都渋谷区桜丘町30-11,惟神会,神社,35.6554526,139.6981773
渋谷区,東3丁目,-,東京都渋谷区東3-14-20,稲荷神社,神社,35.6514753,139.7098159
渋谷区,渋谷3丁目,-,東京都渋谷区渋谷3-5-12,金王八幡宮,神社,35.6575657,139.7063103
渋谷区,渋谷1丁目,-,東京都渋谷区渋谷1-12-16,宮益御嶽神社,神社,35.6602562,139.7035525
渋谷区,代々木2丁目,-,東京都渋谷区代々木2-26-5 バロール代々木 510,金吾龍神社,神社,35.6851336,139.6988355
渋谷区,代々木5丁目,-,東京都渋谷区代々木5-1-1,代々木八幡宮,神社,35.6720685,139.6886248
渋谷区,代々木1丁目,-,東京都渋谷区代々木1丁目,神社本廳,神社,35.682123,139.7007103
渋谷区,神宮前2丁目,-,東京都渋谷区神宮前2丁目2-22,熊野神社,神社,35.6723578,139.7141548
渋谷区,代々木5丁目,-,東京都渋谷区代々木5丁目,代々木八幡,神社,35.6748955,139.6898612
渋谷区,道玄坂2丁目,-,東京都渋谷区道玄坂2丁目20-8,千代田稲荷神社,神社,35.6596191,139.6961422
渋谷区,神宮前1丁目,-,東京都渋谷区神宮前1-5-3,東郷会,神社,35.6714237,139.7058145
渋谷区,東2丁目,-,東京都渋谷区東2丁目5-6,渋谷氷川神社結婚式場,結婚式場,35.655044,139.7104643
千代田区,外神田5丁目,-,東京都千代田区外神田5丁目5-3,天理教 分教会 東神長,教会,35.7040909,139.7727359
千代田区,紀尾井町7丁目,-,東京都千代田区紀尾井町7-1,S.J.ハウス・イエズス会修道院,教会,35.6841965,139.7327535
千代田区,富士見1丁目,-,東京都千代田区富士見1丁目2-32,日本ルーテル教団,教会,35.6987436,139.7472018
千代田区,神田駿河台2丁目,-,東京都千代田区神田駿河台2-1 お茶の水クリスチャンセンタービル404号,東京プレヤーセンター,教会,35.6993465,139.7618075
千代田区,神田駿河台4丁目,-,東京都千代田区神田駿河台4-1-3,東京復活大聖堂 (ニコライ堂),教会,35.6979964,139.7655363
千代田区,外神田3丁目,-,東京都千代田区外神田3-4-10,真理舎,教会,35.7013628,139.7703625
千代田区,富士見1丁目,-,東京都千代田区富士見1丁目2-32,東京ルーテルセンター教会,教会,35.6987436,139.7472018
千代田区,神田駿河台2丁目,-,東京都千代田区神田駿河台2丁目1,お茶の水聖書学院,教会,35.6993465,139.7618075
千代田区,麹町6丁目,-,東京都千代田区麹町6丁目5-1,カトリック麹町聖イグナチオ教会,教会,35.6849121,139.7313931
千代田区,神田駿河台2丁目,-,東京都千代田区神田駿河台2丁目1,日本福音自由教会協議会,教会,35.6993465,139.7618075
千代田区,西神田1丁目,-,東京都千代田区西神田1丁目1-12,カトリック東京大司教区 神田教会,教会,35.699406,139.7574284
千代田区,外神田3丁目,-,東京都千代田区外神田3-5-11,神田キリスト教会,教会,35.7019103,139.770293
千代田区,九段北2丁目,-,東京都千代田区九段北2丁目4-1,シャルトル聖パウロ修道女会,教会,35.6955697,139.7460872
千代田区,神田三崎町1丁目,-,東京都千代田区神田三崎町1丁目3-9,日本基督教団 三崎町教会,教会,35.7006512,139.7560639
千代田区,九段北1丁目,-,東京都千代田区九段北1丁目15-1,九段教会,教会,35.6958732,139.7485807
中央区,日本橋浜町2丁目,-,東京都中央区日本橋浜町2-21-4,日本基督教団日本橋教会,教会,35.6861244,139.7875151
中央区,銀座2丁目,-,東京都中央区銀座2-8-7,金光教 銀座教会,教会,35.6728554,139.7679635
中央区,日本橋室町4丁目,日八京,東京都中央区日本橋室町4-1-17,金光教 日本橋教会,教会,35.6888146,139.7719372
中央区,入船1丁目,-,東京都中央区入船1丁目6-8,救世軍京橋小隊,教会,35.6730271,139.7775687
中央区,明石町5丁目,-,東京都中央区明石町5-26,カトリック築地教会,教会,35.6680235,139.7771693
中央区,銀座4丁目,-,東京都中央区銀座4丁目2-1,銀座教会,教会,35.6729215,139.7643694
中央区,東日本橋3丁目,-,東京都中央区東日本橋3-1-3,神道禊教,教会,35.6903025,139.7827215
中央区,月島4丁目,-,東京都中央区月島4丁目5-8,日本聖公会東京教区月島聖公会,教会,35.6604766,139.7833206
中央区,勝どき2丁目,-,東京都中央区勝どき2-6-5,ナザレのイエス(耶蘇)基督教団,教会,35.6584971,139.779476
中央区,銀座5丁目,-,東京都中央区銀座5丁目14-6,東京福音センター,教会,35.668615,139.7671847
新宿区,百人町1丁目,-,東京都新宿区百人町1-17-8,淀橋教会,教会,35.7015014,139.6979189
新宿区,歌舞伎町2丁目,-,東京都新宿区歌舞伎町2丁目2-19,純福音東京教会,教会,35.6958347,139.706734
新宿区,四谷1丁目,-,東京都新宿区四谷1-14,四谷新生教会,教会,35.6866933,139.7287398
新宿区,西早稲田2丁目,-,東京都新宿区西早稲田2丁目3-18,在日韓国人問題研究所,教会,35.7080093,139.7164291
新宿区,下落合2丁目,-,東京都新宿区下落合2丁目15-11,日本バプテストキリスト教目白ヶ丘教会,教会,35.719234,139.7037819
新宿区,払方町,-,東京都新宿区払方町24,牛込払方町教会,教会,35.6970422,139.7357642
新宿区,大久保1丁目,-,東京都新宿区大久保1-14-14,日本福音ルーテル東京教会,教会,35.7009814,139.7040213
新宿区,市谷砂土原町1丁目,-,東京都新宿区市谷砂土原町1-1 保健会館別館 1F,日本福音ルーテル市ヶ谷教会,教会,35.6937807,139.7359822
新宿区,北新宿3丁目,-,東京都新宿区北新宿3丁目5-19,大久保キリスト教会,教会,35.7037126,139.6938296
