指標名,観光地,,,,,,,,,
出典,google places API,,,,,,,,,
年次,2024/02/09取得,,,,,,,,,
URL,https://maps.googleapis.com/maps/api/place/nearbysearch,,,,,,,,,
備考,(2021年度：1925件、2022年度：1922件、2023年度：2497件),,,,,,,,,
,,,,,,,,,,
区,町丁目,エリア,住所,緯度,経度,施設名,ジャンル,星,口コミ数,place_id
千代田区,神楽坂３丁目,-,新宿区神楽坂３丁目６−２１,35.7010166,139.7405767,見番横丁,"tourist_attraction, point_of_interest, establishment",3.7,24,ChIJkQgG4lqMGGARvZiL031RQPI
千代田区,一番町,-,千代田区一番町,35.6863985,139.7416523,永井坂,"tourist_attraction, point_of_interest, establishment",3.6,7,ChIJr38YXWWMGGAR-m5mqTPXdMI
千代田区,三番町,-,千代田区三番町,35.6913674,139.7464123,鍋割坂,"tourist_attraction, point_of_interest, establishment",3.5,13,ChIJ3XfHsG6MGGARjlkcczb5W4Q
千代田区,九段南４丁目,-,千代田区九段南４丁目８−１,35.6901503,139.7369429,帯坂,"tourist_attraction, point_of_interest, establishment",3.4,10,ChIJ0aK9LGGMGGARnp_YkwKPZgI
千代田区,六番町,-,千代田区六番町,35.686587,139.734168,番町文人通り,"tourist_attraction, point_of_interest, establishment",3.8,5,ChIJa3-WLmKMGGARDyAWtjPykEg
千代田区,一番町,-,千代田区一番町２０−１ ホーマットカメリア,35.6890411,139.7413674,串田孫一旧居跡(千代田区まちの記憶),"tourist_attraction, point_of_interest, establishment",2.3,7,ChIJhw-N7mWMGGARMls0Ub9gTwU
千代田区,神楽坂３丁目,-,新宿区神楽坂３丁目２−２０,35.7014781,139.7410128,芸者新道,"tourist_attraction, point_of_interest, establishment",3.9,7,ChIJI6rg3VqMGGARfHGKhpgOhTk
千代田区,飯田橋１丁目,-,千代田区飯田橋１丁目７,35.6989525,139.7491692,徽章業発祥の地,"tourist_attraction, point_of_interest, establishment",3.8,4,ChIJy8k0ukGMGGARyoAQR58Ym9o
千代田区,飯田橋３丁目,-,千代田区飯田橋３丁目１０,35.7020878,139.7506124,枝垂桜,"tourist_attraction, point_of_interest, establishment",4.7,3,ChIJGbHrEpSNGGARmtmfqv3e0z0
千代田区,富士見２丁目,-,千代田区富士見２丁目１６,35.6978237,139.7423175,日本赤十字社発祥地,"tourist_attraction, point_of_interest, establishment",3.5,10,ChIJOXDiMkOMGGARHxDj5RdvEE8
千代田区,市谷田町１丁目,-,新宿区市谷田町１丁目,35.6927448,139.7361054,江戸歴史散歩コーナー(東京メトロ南北線コンコース内),"tourist_attraction, point_of_interest, establishment",3.9,114,ChIJU6ArGV6MGGARPqhvCRqwyPU
千代田区,九段北１丁目,-,千代田区九段北１丁目３−２,35.6952233,139.7510313,蕃書調所跡(東京都指定旧跡),"tourist_attraction, point_of_interest, establishment",3.7,12,ChIJ2cuRI2uMGGARaBTJnUCbn5I
千代田区,九段北４丁目,-,千代田区九段北４丁目３−１４,35.693638,139.738262,江戸城 外堀跡,"tourist_attraction, point_of_interest, establishment",4.1,9,ChIJg7nk8l2MGGAR4rASJbuRXjA
千代田区,飯田橋２丁目,-,千代田区飯田橋２丁目８,35.6994453,139.7489909,歴史のプロムナード,"tourist_attraction, point_of_interest, establishment",3.1,7,ChIJTd8VpEGMGGARInWwbg0RKbw
千代田区,九段北２丁目,-,千代田区九段北２丁目１,35.694795,139.7463596,大村益次郎像,"tourist_attraction, point_of_interest, establishment",4,240,ChIJ8Sc1l2mMGGARIA_VxjgBFQE
千代田区,九段南１丁目,-,千代田区九段南１丁目２,35.6943951,139.7534881,宝田橋,"tourist_attraction, point_of_interest, establishment",4,7,ChIJN4ojXBOMGGAR09rc4sbXPM4
千代田区,神田三崎町２丁目,-,千代田区神田三崎町２丁目１−３,35.6997929,139.7555356,法の女神,"tourist_attraction, point_of_interest, establishment",0,0,ChIJnbRZrLONGGAR6CYsdYidfXM
千代田区,神田神保町２丁目,-,千代田区神田神保町２丁目４ 太平電業ビル,35.6960849,139.756151,風と語る,"tourist_attraction, point_of_interest, establishment",0,0,ChIJxam0xhWNGGARWiSpLpyZjUk
千代田区,飯田橋,-,千代田区飯田橋４,35.6983203,139.7501118,台所町跡記念碑,"tourist_attraction, point_of_interest, establishment",3.5,16,ChIJlR0PLECMGGAR7feMfB3DdEY
千代田区,富士見２丁目,-,千代田区富士見２丁目４−１,35.6999858,139.746891,東京大神宮,"tourist_attraction, place_of_worship, point_of_interest, establishment",4.4,9935,ChIJq6q63UOMGGAR7zYBKd7iI3I
千代田区,市谷八幡町,-,新宿区市谷八幡町１５−１,35.6922828,139.7339912,市谷八幡男坂,"tourist_attraction, point_of_interest, establishment",4,7,ChIJC9-5LzuNGGARnRZBMqBhiek
千代田区,神楽坂４丁目,-,新宿区神楽坂４丁目２−周辺,35.7024596,139.7398362,兵庫横丁,"tourist_attraction, point_of_interest, establishment",4.1,72,ChIJXRSCiFqMGGARWo3VQL4Ge0k
千代田区,九段北３丁目,-,千代田区九段北３丁目１−２,35.6951798,139.7435034,特攻勇士の像,"tourist_attraction, point_of_interest, establishment",4.5,30,ChIJJ8aSHWiMGGARmjhDGoLDel0
千代田区,-,-,文京区１丁目 PQ24+V2,35.7022268,139.7550714,水道橋の碑,"tourist_attraction, point_of_interest, establishment",3.9,11,ChIJ95VVM5iNGGARBknVPtIIIVo
千代田区,九段北１丁目,-,千代田区九段北１丁目１１−５ グリーンオーク九段 2階,35.6970158,139.7511131,しょうけい館（戦傷病者史料館）,"tourist_attraction, museum, point_of_interest, establishment",4.3,170,ChIJ_w85TGuMGGARezMKgo73Qx0
千代田区,神楽坂１丁目,-,新宿区神楽坂１丁目１４,35.7009816,139.742621,みちくさ横丁,"tourist_attraction, point_of_interest, establishment",3.7,7,ChIJq3TJzkSMGGARVg_biypGPkw
千代田区,神田神保町２丁目,-,千代田区神田神保町２丁目２０−３,35.6969946,139.7564442,千代田区立神保町愛全公園,"park, tourist_attraction, point_of_interest, establishment",3.2,140,ChIJu36bFRSMGGARJ1K6y-kX1Zs
千代田区,神田三崎町１丁目,-,千代田区神田三崎町１丁目２−１０,35.7010351,139.756759,認定登記基準点,"tourist_attraction, point_of_interest, establishment",3.7,3,ChIJT-8BGz6MGGARV5-YbMPumG8
千代田区,飯田橋１丁目,-,千代田区飯田橋１丁目９−７,35.6999245,139.7482244,新徴組屯所跡,"tourist_attraction, point_of_interest, establishment",2.6,8,ChIJh22ccUGMGGARYwQuhaRjHnM
千代田区,神楽坂３丁目,-,新宿区神楽坂３丁目,35.7019056,139.7409677,かくれんぼ横丁,"tourist_attraction, point_of_interest, establishment",4,25,ChIJFfFAcNSNGGARJrymMof-YoY
千代田区,市谷船河原町,-,新宿区市谷船河原町,35.6980204,139.7401004,堀兼の井,"tourist_attraction, point_of_interest, establishment",2.8,4,ChIJPeCihVyMGGARb2QgaBUgl7o
千代田区,神楽坂,-,新宿区神楽坂,35.70153,139.7415122,神楽坂仲通り,"tourist_attraction, point_of_interest, establishment",3,2,ChIJM_3ZYaWNGGARn0Au5ULRHWY
千代田区,神楽坂,-,新宿区神楽坂,35.702274,139.7402968,見返り横丁,"tourist_attraction, point_of_interest, establishment",3,1,ChIJm7MF0i6NGGAR2KAEaTSd5u4
千代田区,神楽坂６丁目,-,新宿区神楽坂６丁目,35.7028395,139.7381643,駒坂,"tourist_attraction, point_of_interest, establishment",4,4,ChIJd0c8o1CMGGAR-gRYcezhtfQ
千代田区,後楽１丁目,-,文京区後楽１丁目６−６,35.7056913,139.7492718,小石川後楽園,"tourist_attraction, park, point_of_interest, establishment",4.4,5248,ChIJBVDeRkaMGGARXsIjrhYCIhs
千代田区,神楽坂,-,新宿区神楽坂,35.7019779,139.7401338,裏紅小路,"tourist_attraction, point_of_interest, establishment",0,0,ChIJA0T2TUyNGGARYrP9ul00B9s
千代田区,後楽１丁目,-,文京区後楽１丁目６−６,35.7059688,139.7482935,清水観音堂跡,"tourist_attraction, point_of_interest, establishment",3.6,15,ChIJhx9_GUaMGGARWvvXGFfUhtI
千代田区,神楽坂４丁目,-,新宿区神楽坂４丁目２,35.7019499,139.7398117,酔石横丁,"tourist_attraction, point_of_interest, establishment",4,2,ChIJl6jzFgSNGGARyXHwY1J85Nw
千代田区,神楽坂３丁目,-,新宿区神楽坂３丁目,35.7019604,139.7403097,本多横丁,"tourist_attraction, point_of_interest, establishment",3.3,4,ChIJFfJM2eyNGGAR22LRAVLfj1E
千代田区,神楽坂,-,新宿区神楽坂,35.7014389,139.740062,神楽坂通り,"tourist_attraction, point_of_interest, establishment",4.4,45,ChIJfzteWWqNGGARHtfZmm0t-_0
千代田区,後楽１丁目,-,文京区後楽１丁目６,35.705803,139.7486167,得仁堂（小石川後楽園）,"tourist_attraction, point_of_interest, establishment",3.8,20,ChIJQz-CPUaMGGARATcCVoVC9P4
千代田区,赤城元町,-,新宿区赤城元町１−１０,35.7049139,139.7361059,赤城神社,"tourist_attraction, place_of_worship, point_of_interest, establishment",4.1,2970,ChIJgeazv1aMGGARQh5cREuvLjI
千代田区,神楽坂６丁目,-,新宿区神楽坂６丁目,35.7029764,139.7368116,コボちゃん像,"tourist_attraction, point_of_interest, establishment",3.9,102,ChIJFVPkNVeMGGARu5df3orPWr4
千代田区,後楽１丁目,-,文京区後楽１丁目６−６,35.7061604,139.749128,円月橋,"tourist_attraction, point_of_interest, establishment",4.3,50,ChIJtwAzJUaMGGAR9hvYIlZmFdg
千代田区,春日２丁目,-,文京区春日２丁目８−９,35.7116632,139.7416064,徳川慶喜終焉の地,"tourist_attraction, point_of_interest, establishment",3.7,35,ChIJaWvxl1KMGGARxRr-nppZIiI
千代田区,後楽１丁目,-,文京区後楽１丁目３,35.7029362,139.7548417,泉の滝,"tourist_attraction, point_of_interest, establishment",0,0,ChIJdUhibRGNGGARPGIS9EeQqrI
千代田区,矢来町,-,新宿区矢来町,35.7042075,139.7336046,朧の坂,"tourist_attraction, point_of_interest, establishment",4,1,ChIJ16TfrZiNGGARMm3rSEWs_o0
千代田区,飯田橋３丁目,-,千代田区飯田橋３丁目５,35.7013205,139.7469101,皇典講究所跡,"tourist_attraction, point_of_interest, establishment",3.5,6,ChIJx31pB0SMGGARSeW_hPKNz7g
千代田区,神楽坂５丁目,-,新宿区神楽坂５丁目３６,35.7015127,139.7394549,善國寺［日蓮宗］,"tourist_attraction, place_of_worship, point_of_interest, establishment",4,1293,ChIJx6PKXlqMGGAR5gDIJambKD4
千代田区,後楽１丁目,-,文京区後楽１丁目６,35.7044145,139.7502935,小石川後楽園 延段,"tourist_attraction, point_of_interest, establishment",3.6,5,ChIJz0nYYaKNGGARjUPl7ipRGXU
千代田区,後楽１丁目,-,文京区後楽１丁目６−６,35.7063883,139.7495642,愛宕坂,"tourist_attraction, point_of_interest, establishment",3.6,11,ChIJga7hLUaMGGARiWbsuO-hdKI
千代田区,後楽１丁目,-,文京区後楽１丁目６,35.7055198,139.7486281,小廬山,"tourist_attraction, park, point_of_interest, establishment",3.6,21,ChIJ4dXSP0aMGGARI5axn71wkpw
千代田区,神楽坂２丁目,-,新宿区神楽坂２丁目２０−１４,35.6996999,139.7407156,新宿区立若宮公園,"park, tourist_attraction, point_of_interest, establishment",3.6,59,ChIJq9G4a1uMGGAR5to8Ss2I_gg
千代田区,富士見２丁目,-,千代田区富士見２丁目４−１,35.6999784,139.7465042,大神宮会館,"tourist_attraction, place_of_worship, point_of_interest, establishment",4,59,ChIJh7Ol3UOMGGARQ3oMdDHhP3M
千代田区,富士見１丁目,-,千代田区富士見１丁目１１−７,35.6961326,139.7450859,大東文化大学発祥地跡,"tourist_attraction, point_of_interest, establishment",2.9,17,ChIJNdVJeUKMGGARLNpCPSZYFqY
千代田区,後楽１丁目,-,文京区後楽１丁目６,35.7057618,139.7502136,九八屋,"tourist_attraction, point_of_interest, establishment",3.8,20,ChIJAUDgs0eMGGARf0xo6LTtmBc
千代田区,後楽１丁目,-,文京区後楽１丁目６−６,35.7065601,139.7494831,八卦堂跡（小石川後楽園）,"tourist_attraction, point_of_interest, establishment",3.5,24,ChIJHW-2LkaMGGARqIoaR_AZs3E
千代田区,後楽１丁目,-,文京区後楽１丁目６,35.7065759,139.7504312,梅林,"tourist_attraction, point_of_interest, establishment",4.3,3,ChIJTaIcYpWNGGARSijwIwKj_ns
千代田区,後楽１丁目,-,文京区後楽１丁目６,35.7052701,139.7490487,一つ松,"tourist_attraction, point_of_interest, establishment",3.6,7,ChIJG6-DRkaMGGARfNPsypukSoQ
千代田区,春日１丁目,-,文京区春日１丁目９−２,35.7079031,139.7469702,牛坂,"tourist_attraction, point_of_interest, establishment",3.8,15,ChIJZ39QKU-MGGARhetUcsai_cA
千代田区,後楽１丁目,-,文京区後楽１丁目６,35.7043679,139.7508128,小石川後楽園 内庭,"tourist_attraction, park, point_of_interest, establishment",4,41,ChIJR_R7EUeMGGARkM8KN9bIkM0
千代田区,後楽１丁目,-,文京区後楽１丁目６−６,35.7058982,139.7483964,通天橋,"tourist_attraction, point_of_interest, establishment",3.8,32,ChIJC13FGUaMGGARuyvmkjCr_nE
千代田区,後楽１丁目,-,文京区後楽１丁目６,35.7042574,139.7503511,寝覚の滝,"tourist_attraction, park, point_of_interest, establishment",3.6,9,ChIJt-MdG0eMGGAREq8emQweJZk
千代田区,神楽坂５丁目,-,新宿区神楽坂５丁目７,35.7022782,139.7392428,新宿区立寺内公園,"park, tourist_attraction, point_of_interest, establishment",3.5,28,ChIJ7RLhelqMGGAR0XnDj5cID3c
千代田区,赤城下町,-,新宿区赤城下町２２−５,35.7048348,139.7333362,象の滑り台,"tourist_attraction, point_of_interest, establishment",0,0,ChIJxZ79NMKNGGARqGdW1NW4GME
千代田区,飯田橋３丁目,-,千代田区飯田橋３丁目５,35.7012796,139.7469403,日本医科大学付属第一病院記念碑,"tourist_attraction, point_of_interest, establishment",3.4,9,ChIJD_tPB0SMGGARkbBIjASku1g
千代田区,神田猿楽町２丁目,-,千代田区神田猿楽町２丁目１−１４,35.6991766,139.7593587,東京音楽大学発祥の地,"tourist_attraction, point_of_interest, establishment",2.7,15,ChIJDbND9xaMGGARjeHlRxwfqqQ
千代田区,本郷７丁目,-,文京区本郷７丁目３−１,35.7122202,139.7621102,育徳園心字池 (三四郎池),"tourist_attraction, park, point_of_interest, establishment",4.2,284,ChIJ28c0BjCMGGARjPbSpm-ZFeE
千代田区,白銀町,-,新宿区白銀町３,35.7038484,139.7377672,新宿区立白銀公園,"park, tourist_attraction, point_of_interest, establishment",4.1,458,ChIJJyNywVCMGGARp22PvIIZ_4w
千代田区,後楽１丁目,-,文京区後楽１丁目３,35.7042371,139.7528045,東京ドームシティ・イルミネーション,"tourist_attraction, point_of_interest, establishment",5,2,ChIJMS8giISNGGAR4elPuxUV3eM
千代田区,筑土八幡町,-,新宿区筑土八幡町２−１,35.7040543,139.7406148,筑土八幡神社,"tourist_attraction, place_of_worship, point_of_interest, establishment",4,297,ChIJt3bsaFCMGGARmRx8EJr9uCs
千代田区,丸の内２丁目,大丸有,千代田区丸の内２丁目７−２ KITTE丸の内 6F,35.6795336,139.7654445,KITTEガーデン,"tourist_attraction, point_of_interest, establishment",4.3,696,ChIJtZRvRvqLGGARdS57rQP2NEk
千代田区,丸の内２丁目,大丸有,千代田区丸の内２丁目 ７KITTE1階,35.6796995,139.7632912,ぽすくま像,"tourist_attraction, point_of_interest, establishment",0,0,ChIJaXmI5SmLGGARIlwTFxezDoU
千代田区,丸の内１丁目,大丸有,千代田区丸の内１丁目９−１,35.6814247,139.7659944,東京駅丸の内駅舎,"tourist_attraction, point_of_interest, establishment",4.5,953,ChIJE9qjZ0-LGGARQiAs8hULJsg
千代田区,丸の内１丁目,大丸有,千代田区丸の内１丁目９,35.6815604,139.7654768,東京駅丸の内駅前広場,"tourist_attraction, point_of_interest, establishment",4.5,3112,ChIJAylxefmLGGARmouNFJGoD3E
千代田区,丸の内１丁目,大丸有,千代田区丸の内１丁目９−１ JR東日本 東京駅構内 B1～1F,35.6818316,139.7669526,丸の内坂,"tourist_attraction, point_of_interest, establishment",4,1,ChIJ97l9ZgaLGGARCBe93PZoMsU
千代田区,丸の内仲通り,-,千代田区丸の内仲通り,35.6818371,139.7634449,丸ノ内イルミネーション,"tourist_attraction, point_of_interest, establishment",4.5,22,ChIJcYAKdrqLGGARjweYR6KBMUQ
千代田区,丸の内１丁目,大丸有,千代田区丸の内１丁目９−１ 改札内 地下１階 東京駅,35.6811856,139.7673717,銀の鈴,"tourist_attraction, point_of_interest, establishment",3.7,2264,ChIJ9-LJdPyLGGARZeSwNOHJv3I
千代田区,丸の内１丁目,大丸有,千代田区丸の内１丁目８−３,35.682513,139.7696144,江戸城外堀の石垣,"tourist_attraction, point_of_interest, establishment",4.1,12,ChIJCRLsJPyLGGARhbfimu4UsAc
千代田区,丸の内１丁目,大丸有,千代田区丸の内１丁目９−１,35.6824361,139.7665257,東京ステーションギャラリー,"art_gallery, tourist_attraction, museum, point_of_interest, establishment",4.3,2141,ChIJtxODuv6LGGAR4xf7X3WayX0
千代田区,丸の内２丁目,大丸有,千代田区丸の内２丁目１−１ 1F,35.6791077,139.7621731,静嘉堂文庫美術館,"tourist_attraction, museum, point_of_interest, establishment",4.2,817,ChIJz-ZkAQb0GGARLd-j4HlLkaM
千代田区,丸の内１丁目,大丸有,千代田区丸の内１丁目８,35.6829005,139.7698501,北町奉行所跡【東京都指定旧跡】,"tourist_attraction, point_of_interest, establishment",3.2,48,ChIJ58I3of6LGGARupRoReOlgnU
千代田区,八重洲２丁目,日八京,中央区八重洲２丁目４ 都 道 405 号線 丁目,35.6771797,139.7666002,鍛冶橋門跡,"tourist_attraction, point_of_interest, establishment",3.7,43,ChIJw9oyS_uLGGARqT2tKjttAjs
千代田区,丸の内１丁目,大丸有,千代田区丸の内１丁目９−１ フフロント 東京駅グランル,35.6809599,139.7691178,江戸城外堀跡の石垣,"tourist_attraction, point_of_interest, establishment",5,1,ChIJqT4r1kuLGGARf11LrGVICPk
千代田区,丸の内２丁目,大丸有,千代田区丸の内２丁目７ KITTE丸の内 4階,35.6800509,139.7650732,旧東京中央郵便局長室,"tourist_attraction, point_of_interest, establishment",4.2,73,ChIJH5qNNPqLGGAReFR56HZUyfs
千代田区,大手町２丁目,大丸有,千代田区大手町２丁目７−２ 常盤橋公園,35.6857597,139.7702427,渋沢栄一像,"tourist_attraction, point_of_interest, establishment",3.8,130,ChIJEwVlB_-LGGARwDDh7a9MqVc
千代田区,丸の内３丁目,大丸有,千代田区丸の内３丁目５−１,35.6775109,139.764943,東京府庁舎跡,"tourist_attraction, point_of_interest, establishment",3.6,17,ChIJP0Kk4PqLGGARJ3adoHhSblc
千代田区,日本橋本石町４丁目,日八京,中央区日本橋本石町４丁目１,35.6878391,139.7689197,竜閑さくら橋,"tourist_attraction, point_of_interest, establishment",4.2,61,ChIJFcFclQCMGGARPH0DpAtwueY
千代田区,丸の内１丁目,大丸有,千代田区丸の内１丁目９−１ １F 新幹線南乗換口,35.6798702,139.7675145,カニの化石,"tourist_attraction, point_of_interest, establishment",3,1,ChIJU9OENgCLGGARbChrLx-UFYY
千代田区,丸の内２丁目,大丸有,千代田区丸の内２丁目６−２,35.6784572,139.7633791,三菱センターデジタルギャラリー,"museum, tourist_attraction, point_of_interest, establishment",4.8,4,ChIJ9yIfZfqLGGART3DQZ4CfzgU
千代田区,八重洲１丁目,日八京,中央区八重洲１丁目８,35.6811409,139.7717295,日本橋さくら通り,"tourist_attraction, point_of_interest, establishment",4.2,21,ChIJOVhShO2LGGAROWrNCzOlFNQ
千代田区,丸の内３丁目,大丸有,千代田区丸の内３丁目８−３,35.6757726,139.7651281,SusHi Tech Square,"tourist_attraction, point_of_interest, establishment",4.7,3,ChIJRwGiRQCLGGARs5XAoupJaZA
