,,,,,,,
指標名,スポーツ施設,,,,,,
出典,NAVITIME,,,,,,
年次,2024/01/12取得,,,,,,
URL,https://www.navitime.co.jp/,,,,,,
備考,(2021年度：912件、2022年度：959件、2023年度：1422件),,,,,,
,,,,,,,
区,町丁目,エリア,住所,施設名,種類,緯度,経度
新宿区,新宿4丁目,-,東京都新宿区新宿4-3-15 レイフラットB館 2F,BOX GOLF(ボックス ゴルフ),ゴルフ練習場,35.6886342,139.7036224
新宿区,西早稲田3丁目,-,東京都新宿区西早稲田3-5,甘泉園公園 庭球場,テニスコート,35.7121533,139.7165289
新宿区,津久戸町4丁目,-,東京都新宿区津久戸町4-6,ZENゴルフ練習場,ゴルフ練習場,35.7032082,139.740095
新宿区,西早稲田1丁目,-,東京都新宿区西早稲田1-13-4,ワセダオートテニスプラザ,スポーツ施設/運動公園,35.7119541,139.7219098
新宿区,大久保3丁目,-,東京都新宿区大久保3-7-42,大久保スポーツプラザ,スポーツ施設/運動公園,35.7066091,139.7022529
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-5-20,エスカラード・クライミングジム,スポーツ施設/運動公園,35.695691,139.6985653
新宿区,新宿6丁目,-,東京都新宿区新宿6-27-28 コンフォリア新宿イーストサイドタワー アネックス棟1F,エニタイムフィットネス 新宿6丁目店,スポーツクラブ/フィットネスクラブ,35.6961081,139.7077713
新宿区,高田馬場4丁目,-,東京都新宿区高田馬場4丁目17-15,合気道養神館道場,スポーツスクール/体験,35.7123781,139.7001887
新宿区,新宿7丁目,-,東京都新宿区新宿7-3-29,新宿ここ・から広場多目的運動広場,スポーツ施設/運動公園,35.7008348,139.7123993
新宿区,北新宿3丁目,-,東京都新宿区北新宿3-20,北新宿多目的運動広場,スポーツ施設/運動公園,35.7023237,139.688904
新宿区,西落合2丁目,-,東京都新宿区西落合2-19,西落合公園 少年野球場,スタジアム/球場,35.7200678,139.67712
新宿区,百人町4丁目,-,東京都新宿区百人町4-1,西戸山公園 野球場,スタジアム/球場,35.7077712,139.7010294
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-25-1,ゴルフパートナー 新宿センタービル店,ゴルフショップ,35.6914502,139.6956445
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-22-2,フェスティバルゴルフ新宿WING店,ゴルフショップ,35.688739,139.695561
新宿区,新宿4丁目,-,東京都新宿区新宿4-2-16,ゴルフパートナー 新宿南口店,ゴルフショップ,35.6894289,139.7036822
新宿区,新宿4丁目,-,東京都新宿区新宿4-1-23 SKYビル B1F,mic21新宿店,サーフショップ/ダイビングショップ,35.6882368,139.7028306
新宿区,高田馬場1丁目,-,東京都新宿区高田馬場1-22-5,ブルーサブ,サーフショップ/ダイビングショップ,35.7103166,139.7044202
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-2-10,パパラギダイビングスクール新宿,サーフショップ/ダイビングショップ,35.6956354,139.6989415
新宿区,新宿4丁目,-,東京都新宿区新宿4-3-30 ランザンAYビルディング101,ダイビングスクール マレア新宿,サーフショップ/ダイビングショップ,35.6890364,139.7044003
新宿区,西落合3丁目,-,東京都新宿区西落合3-8-19,エニタイムフィットネス 落合南長崎店,スポーツクラブ/フィットネスクラブ,35.7231142,139.682244
新宿区,大久保1丁目,-,東京都新宿区大久保1-3-15 アクロス東新宿 2F,エニタイムフィットネス 東新宿店,スポーツクラブ/フィットネスクラブ,35.7007616,139.7077114
新宿区,榎町7丁目,-,東京都新宿区榎町43-1 ユニゾ神楽坂ビル 1F,エニタイムフィットネス 神楽坂店,スポーツクラブ/フィットネスクラブ,35.7045055,139.7286799
新宿区,西早稲田2丁目,-,東京都新宿区西早稲田2-18-18 TCKビル 1F,エニタイムフィットネス 早稲田店,スポーツクラブ/フィットネスクラブ,35.7110424,139.7110428
新宿区,西新宿8丁目,-,東京都新宿区西新宿8-16-2 新宿グランドウイング 1F(新宿税務署通り沿いが入口です),エニタイムフィットネス 西新宿店,スポーツクラブ/フィットネスクラブ,35.6967754,139.6923964
新宿区,上落合3丁目,-,東京都新宿区上落合3-2-4 東京トラフィック開発中井ビル,エニタイムフィットネス 新宿中井店,スポーツクラブ/フィットネスクラブ,35.7137638,139.6858531
新宿区,住吉町8丁目,-,東京都新宿区住吉町8-14 メゾンドK 1F-B1,エニタイムフィットネス 曙橋店,スポーツクラブ/フィットネスクラブ,35.6931593,139.7212474
新宿区,新宿3丁目,-,東京都新宿区新宿3-37-1Flags5階,初心者専用ゴルフ5 新宿フラッグス店,スポーツ用品/スポーツウェア,35.6897562,139.7015081
新宿区,四谷4丁目,-,東京都新宿区四谷4-28-4 YKBエンサインビル 1F,エニタイムフィットネス 新宿御苑前店,スポーツクラブ/フィットネスクラブ,35.6886128,139.7153533
新宿区,市谷田町2丁目,-,東京都新宿区市谷田町2-17 八重洲市谷ビル B1,エニタイムフィットネス 市ケ谷店,スポーツクラブ/フィットネスクラブ,35.6954277,139.7381333
新宿区,下宮比町2丁目,-,東京都新宿区下宮比町2-1 第一勧銀稲垣ビル B1,エニタイムフィットネス 飯田橋店,スポーツクラブ/フィットネスクラブ,35.702961,139.7437675
新宿区,河田町3丁目,-,東京都新宿区河田町3-52 1F,エニタイムフィットネス 新宿河田町店,スポーツクラブ/フィットネスクラブ,35.694211,139.721289
新宿区,神楽坂5丁目,-,東京都新宿区神楽坂5-28 シュエット神楽坂 2F,エニタイムフィットネス 神楽坂駅前店,スポーツクラブ/フィットネスクラブ,35.7018348,139.7382456
新宿区,新宿1丁目,-,東京都新宿区新宿1-33-10 グランカーサ新宿御苑 2F,エニタイムフィットネス 新宿靖国通り店,スポーツクラブ/フィットネスクラブ,35.6911844,139.7116213
新宿区,上落合1丁目,-,東京都新宿区上落合1-5-2 羽場ビル 1F-B2F,エニタイムフィットネス 落合店,スポーツクラブ/フィットネスクラブ,35.7112853,139.6914964
新宿区,四谷2丁目,-,東京都新宿区四谷2丁目11-6 FORECAST四谷2階,JOYFIT24四谷,スポーツクラブ/フィットネスクラブ,35.6873966,139.7241504
新宿区,神楽坂5丁目,-,東京都新宿区神楽坂5丁目24番タイヨウビル3F,JOYFIT24神楽坂,スポーツクラブ/フィットネスクラブ,35.7021997,139.7379396
新宿区,信濃町,-,東京都新宿区信濃町8 外苑北SRCビルB1,JOYFIT24信濃町,スポーツクラブ/フィットネスクラブ,35.6826934,139.7194018
新宿区,馬場下町8丁目,-,東京都新宿区馬場下町62-13-14プリンセス早稲田ビル 2階,FASTGYM24 早稲田,スポーツクラブ/フィットネスクラブ,35.7063003,139.719726
新宿区,四谷4丁目,-,東京都新宿区四谷4-28-6-604-605,ディード(DEED),スポーツクラブ/フィットネスクラブ,35.6884674,139.7152779
新宿区,下落合2丁目,-,東京都新宿区下落合2丁目6-21 サンプロビル 2階,パーソナルランド(PERSONALLAND),スポーツクラブ/フィットネスクラブ,35.7167391,139.7006505
新宿区,高田馬場3丁目,-,東京都新宿区高田馬場3-3-2 MFビル 3F,ファイトフィット 高田馬場駅前,スポーツクラブ/フィットネスクラブ,35.713862,139.7027647
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,有賀園ゴルフ eStand+(イースタンド プラス) 小田急百貨店新宿店,スポーツスクール/体験,35.6925391,139.6986288
新宿区,西新宿3丁目,-,東京都新宿区西新宿3-2-26 立花新宿ビル 1F,つるやゴルフ 西新宿店,ゴルフショップ,35.6870964,139.6937299
新宿区,西新宿8丁目,-,東京都新宿区西新宿8-3-32 CARMEL 403,B-FIT(ビーフィット) 西新宿本店,スポーツクラブ/フィットネスクラブ,35.6963157,139.6945077
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-15-4 YS第1ビル,ファイトフィット新宿,スポーツスクール/体験,35.6953158,139.6974593
新宿区,歌舞伎町2丁目,-,東京都新宿区歌舞伎町2-23-1 風林会館屋上,ルーツゴルフスクール 新宿校,スポーツスクール/体験,35.6952174,139.704175
新宿区,新宿3丁目,-,東京都新宿区新宿3-35-18 新宿東南口ビル 2F・3F,ムラサキスポーツ 新宿南口店,スポーツ用品/スポーツウェア,35.689592,139.701431
新宿区,新宿3丁目,-,東京都新宿区新宿3-29-1 ビックロ新宿東口店 8F 石井スポーツ新宿東口ビックロ店内,アートスポーツ 新宿東口ビックロ店,スポーツ用品/スポーツウェア,35.6913164,139.7030803
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-16-11 FORECAST西新宿 3-4F,ライザップ 新宿店,スポーツクラブ/フィットネスクラブ,35.6962764,139.6978821
新宿区,住吉町1丁目,-,東京都新宿区住吉町1-14,BETA CLIMBING GYM(ベータクライミングジム),スポーツ施設/運動公園,35.6921846,139.722235
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-6-5 グローリア初穂生沼ビル606号室,BODY R GYM 西新宿店,スポーツクラブ/フィットネスクラブ,35.697718,139.6978183
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-5-20 新宿旭ビルA-102,BODY R GYM 西新宿旭ビル店,スポーツクラブ/フィットネスクラブ,35.697887,139.6983181
新宿区,-,-,東京都 東京都新宿区西新宿7-11-17 ブレステン西新宿7F・8F,エクササイズコーチ 新宿西口店,スポーツクラブ/フィットネスクラブ,35.69405,139.6976987
新宿区,百人町2丁目,-,東京都新宿区百人町2-23-25 GEN スポーツ パレス 3F,カポエイラ・テンポ大久保アカデミーア,スポーツスクール/体験,35.7044205,139.6966816
新宿区,市谷仲之町,-,東京都新宿区市谷仲之町 3-17 アークレジデンス市谷仲之町 202,WINME(ウィンミー),スポーツクラブ/フィットネスクラブ,35.6949283,139.7218359
新宿区,四谷3丁目,-,東京都新宿区四谷3-11-5 光徳ビル 1F,Dr.stretch(ドクター ストレッチ) 四谷三丁目店,スポーツスクール/体験,35.6881102,139.7189629
新宿区,西新宿8丁目,-,東京都新宿区西新宿8-16-2 新宿グランドウイング 1F,SPECIALIZED SHNIUKU(スペシャライズド シンジュク),自転車販売/修理,35.6967754,139.6923964
新宿区,新宿3丁目,-,東京都新宿区新宿3-15-11 アドホック新宿 5F,SPORTS SHOP GALLERY・2(スポーツ ショップ ギャラリー ツー) アドホック新宿店,スポーツ用品/スポーツウェア,35.6928042,139.703283
新宿区,高田馬場1丁目,-,東京都新宿区高田馬場1-35-3 BIGBOX高田馬場内,ダンロップゴルフスクール BIGBOX高田馬場校,スポーツスクール/体験,35.7126004,139.7042802
新宿区,新宿3丁目,-,東京都新宿区新宿3-37-1 Flags 6F,OSHMAN'S(オッシュマンズ) 新宿店,スポーツ用品/スポーツウェア,35.68986,139.7015879
新宿区,新宿3丁目,-,"東京都新宿区新宿3-27-5 ケースリビルB1,B2",jump one Shinjuku.East(ジャンプワン新宿),スポーツクラブ/フィットネスクラブ,35.6912206,139.7018073
新宿区,新宿3丁目,-,東京都新宿区新宿3-36-6 新宿大安ビル 5F,ホットヨガ&ナイトサーフィンLAVA(ラバ) 新宿東口店,スポーツスクール/体験,35.6903654,139.7018686
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-3-15 栃木ビル 3F,ベースボールときわ 新宿店,スポーツ用品/スポーツウェア,35.693351,139.6984566
新宿区,高田馬場1丁目,-,東京都新宿区高田馬場1-35-3 BIGBOX高田馬場内,西武フィットネスクラブ BIGBOX高田馬場店,スポーツクラブ/フィットネスクラブ,35.7126004,139.7042802
新宿区,新宿3丁目,-,東京都新宿区新宿3-29-1 M新宿ビル 屋上,GINZA de FUTSAL(ギンザ デ フットサル) 新宿ビックロスタジアム,スポーツ施設/運動公園,35.6913614,139.7031835
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,ゾーイ 小田急百貨店新宿店,スポーツ用品/スポーツウェア,35.6925391,139.6986288
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-3-14 新宿プラザ 9F,ヨガ教室ノア 新宿校,スポーツスクール/体験,35.6932968,139.6982771
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-10-11 第二伊藤ビル 2F,Reborn myself(リボーン マイセルフ)新宿店,スポーツクラブ/フィットネスクラブ,35.6941386,139.6981949
新宿区,新宿4丁目,-,東京都新宿区新宿4-2-23 新四curumuビル10F,FIRSTSHIP(ファーストシップ)新宿,スポーツクラブ/フィットネスクラブ,35.6887656,139.7030469
新宿区,歌舞伎町1丁目,-,東京都新宿区歌舞伎町1-1-17 エキニア新宿ビル5F,RIZAP WOMAN(ライザップ ウーマン) 新宿店,スポーツクラブ/フィットネスクラブ,35.6931601,139.7041809
新宿区,新宿5丁目,-,東京都新宿区新宿5-7-6 青木ビル2F,ウエンブレー新宿店,スポーツ用品/スポーツウェア,35.6925255,139.709427
新宿区,西新宿2丁目,-,東京都新宿区西新宿2-6-1 新宿住友ビル B1F,ダンロップクラブハウス 新宿店,ゴルフショップ,35.6913557,139.6926131
新宿区,西新宿2丁目,-,東京都新宿区西新宿2-4-1 新宿NSビル1F,PING フィッティングスタジオ,ゴルフショップ,35.688071,139.693281
新宿区,新宿3丁目,-,東京都新宿区新宿3-26-11 新宿高野ビル 1F/M2/2F/3F,アンダーアーマー ブランドハウス 新宿,スポーツ用品/スポーツウェア,35.6918323,139.7019469
新宿区,新宿3丁目,-,東京都新宿区新宿3-30-13 新宿マルイ本館8F,Studio BOWSPRING SHINJUKU(スタジオ ボウスプリング シンジュク) 新宿マルイ本館店,スポーツクラブ/フィットネスクラブ,35.6909311,139.7040644
新宿区,四谷3丁目,-,東京都新宿区四谷3-4 四谷SCビル2F,KODLAB fitness boxing(コドラボ フィットネス ボクシング),スポーツクラブ/フィットネスクラブ,35.6878534,139.7217162
新宿区,新宿3丁目,-,東京都新宿区新宿3-11-9 花菱ビル7階,エクササイズコーチ新宿店,スポーツクラブ/フィットネスクラブ,35.6919142,139.7065445
新宿区,市谷加賀町2丁目,-,東京都新宿区市谷加賀町2-1-16,DIS(ディス)市谷スポーツクラブ,スポーツクラブ/フィットネスクラブ,35.6956926,139.7296777
新宿区,新宿3丁目,-,東京都新宿区新宿3-29-1 ビックロB4F,Evolv Shinjuku Studio(エボルブ シンジュク スタジオ),スポーツクラブ/フィットネスクラブ,35.6913041,139.7029741
新宿区,大久保1丁目,-,東京都新宿区大久保1-3-21 新宿TXビル 1F,DRIVING RANGE HIGASHISHINJUKU(ドライビングレンジ東新宿),ゴルフ練習場,35.6890558,139.7122067
新宿区,新宿3丁目,-,東京都新宿区新宿3-30-13 新宿マルイ本館1F,ルルレモン 新宿マルイ本館店,スポーツスクール/体験,35.6909311,139.7040644
新宿区,神楽坂5丁目,-,東京都新宿区神楽坂5-5 相馬屋ビル 5D,文武一道塾 志道館 本社,スポーツ施設/運動公園,35.7020365,139.7389175
新宿区,新宿4丁目,-,東京都新宿区新宿4-2-16 パシフィックマークス新宿サウスゲート 2F,CARDIO BARRE(カーディオ バー) 新宿店,スポーツクラブ/フィットネスクラブ,35.6894289,139.7036822
新宿区,天神町9丁目,-,東京都新宿区天神町36-1 ユウビル 1F,Lili(リリ)卓球スタジオ,スポーツスクール/体験,35.7054059,139.7314138
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-25-1 新宿センタービルMB 1F,ZEROGYM SHINJUKU(ゼロジム シンジュク),スポーツクラブ/フィットネスクラブ,35.6917057,139.6954577
新宿区,新宿3丁目,-,東京都新宿区新宿3-24-3 新宿アルタRF,HOOP/CITY(フープシティ) 新宿アルタ店,スポーツ施設/運動公園,35.6927229,139.7013087
新宿区,霞ヶ丘町2丁目,-,東京都新宿区霞ヶ丘町11-1,小杉スケート 神宮店,スケート場/スケートリンク,35.6801879,139.7149927
新宿区,高田馬場1丁目,-,東京都新宿区高田馬場1-25-28,ストレッチ専門店Dr.ストレッチ 高田馬場店,スポーツスクール/体験,35.7124296,139.7062907
新宿区,新宿4丁目,-,東京都新宿区新宿4-1-8 1F-3F Gビル新宿01,アディダス オリジナルス フラッグシップ ストア 新宿,スポーツ用品/スポーツウェア,35.6888368,139.7025652
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-19-6 山手新宿ビル 7F,ワールドウィング 新宿店,スポーツクラブ/フィットネスクラブ,35.6881103,139.6971002
新宿区,霞ヶ丘町2丁目,-,東京都新宿区霞ヶ丘町11-1,神宮外苑サマディクラブ,スポーツクラブ/フィットネスクラブ,35.6801879,139.7149927
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-1-4 京王百貨店新宿店5F,adabat(アダバット) 京王百貨店新宿店,スポーツ用品/スポーツウェア,35.6901254,139.6991734
新宿区,西新宿2丁目,-,東京都新宿区西新宿2-11-5 新宿中央公園内 SHUKNOVA 2F,PARKERS TOKYO(パーカーズ トウキョウ),スポーツクラブ/フィットネスクラブ,35.6911836,139.69015
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-16-4 CONCIERGE高橋 3F,BEYONDジム 新宿店,スポーツクラブ/フィットネスクラブ,35.6959512,139.6973104
新宿区,西新宿6丁目,-,東京都新宿区西新宿6-20-11 梅月ビル 2F,HIDE'S KICK!(ヒデズ キック),スポーツスクール/体験,35.693195,139.6873685
新宿区,西新宿2丁目,-,東京都新宿区西新宿2-11,新宿中央公園フットサル施設,スポーツ施設/運動公園,35.6905635,139.6891944
新宿区,新宿2丁目,-,東京都新宿区新宿2-15-28 新宿丸正ビル 701,Karada BESTA(カラダ ビスタ) 新宿店,エステティック,35.6907142,139.7098259
新宿区,新小川町5丁目,-,東京都新宿区新小川町5-16 小宮山ビル 2F,卓球広場Link(リンク),スポーツ施設/運動公園,35.7063564,139.741552
新宿区,新宿4丁目,-,東京都新宿区新宿4-2-16 パシフィックマークス新宿サウスゲート 6・7F,B・B・V ola SHINJUKU STUDIO(オラ シンジュク スタジオ),スポーツクラブ/フィットネスクラブ,35.6894289,139.7036822
新宿区,神楽坂2丁目,-,東京都新宿区神楽坂2-5 大島ビル 2F,ストレッチ専門店Dr.(ドクター)ストレッチ 神楽坂店,スポーツスクール/体験,35.7005604,139.7416718
新宿区,高田馬場1丁目,-,東京都新宿区高田馬場1-29-22 寿ビル306,Bodyリフレクション高田馬場店,スポーツクラブ/フィットネスクラブ,35.7103378,139.7041609
新宿区,山吹町,-,東京都新宿区山吹町81,WHITE TIME(ホワイト タイム),スキー/スノボショップ,35.7072001,139.7292472
新宿区,西新宿8丁目,-,東京都新宿区西新宿8-3-32 カーメルI 102・103,GSレーニング,スポーツクラブ/フィットネスクラブ,35.6963157,139.6945077
新宿区,神楽坂3丁目,-,東京都新宿区神楽坂3-6 丸岡ビル 3F,zen place yoga(ゼン プレイス ヨガ) 神楽坂,スポーツクラブ/フィットネスクラブ,35.7011725,139.7404377
新宿区,四谷坂町9丁目,-,"東京都新宿区四谷坂町9-9 三廣ビル1,2F",ゴルフパフォーマンス 新宿四谷店,ゴルフ練習場,35.6909676,139.7285802
新宿区,西新宿3丁目,-,東京都新宿区西新宿3-1-5 新宿嘉泉ビル B1,ゴルフパフォーマンス 新宿365店,ゴルフ練習場,35.6872661,139.6946872
新宿区,歌舞伎町1丁目,-,東京都新宿区歌舞伎町1-17 小松ビル B2F,ファイトフィット 新宿東口駅前,スポーツクラブ/フィットネスクラブ,35.6939392,139.701169
新宿区,高田馬場2丁目,-,東京都新宿区高田馬場2-1-2 TOHMA 高田馬場 1F,ハイアルチ高田馬場スタジオ,スポーツクラブ/フィットネスクラブ,35.7117435,139.7096277
新宿区,下落合3丁目,-,東京都新宿区下落合3-2-12,株式会社カラファテ 目白店,スポーツ用品/スポーツウェア,35.7219878,139.7043703
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,ジャックバニー 小田急百貨店新宿店,スポーツ用品/スポーツウェア,35.6925391,139.6986288
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,セント・アンドリュース 小田急百貨店新宿店,スポーツ用品/スポーツウェア,35.6925391,139.6986288
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,ニューバランスゴルフ 小田急百貨店新宿店,スポーツ用品/スポーツウェア,35.6925391,139.6986288
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,パーリーゲイツ 小田急百貨店新宿店,スポーツ用品/スポーツウェア,35.6925391,139.6986288
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,ビームスゴルフ 小田急百貨店新宿店,スポーツ用品/スポーツウェア,35.6925391,139.6986288
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,ピン アパレル 小田急百貨店新宿店,スポーツ用品/スポーツウェア,35.6925391,139.6986288
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,マスターバニーエディション 小田急百貨店新宿店,スポーツ用品/スポーツウェア,35.6925391,139.6986288
新宿区,原町3丁目,-,東京都新宿区原町3-7-1,ゴルファーズ・ラボ 若松河田店,ゴルフ練習場,35.6996299,139.7224744
新宿区,四谷2丁目,-,東京都新宿区四谷2-11 アシストビル 3F,インドアゴルフスクール フィットイン 四谷店,ゴルフ練習場,35.6873176,139.7243758
新宿区,西新宿6丁目,-,東京都新宿区西新宿6-8-1 新宿オークタワー 2F,マイゴルフスタイル新宿,ゴルフ練習場,35.6939314,139.6905425
新宿区,西新宿3丁目,-,東京都新宿区西新宿3-7-1-2 パークハイアット東京 45-47F,CLUB ON THE PARK(クラブ オン ザ パーク),スポーツクラブ/フィットネスクラブ,35.6854269,139.6908388
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,ワック 小田急百貨店新宿店,スポーツ用品/スポーツウェア,35.6925391,139.6986288
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-5-1 小田急百貨店新宿店内,有賀園ゴルフスクール プログレス 小田急百貨店新宿店,スポーツスクール/体験,35.6925391,139.6986288
新宿区,新宿1丁目,-,東京都新宿区新宿1-33-10 グランカーサ新宿御苑 2F,ANYTIME FITNESS(エニタイム フィットネス) 新宿靖国通り店,スポーツクラブ/フィットネスクラブ,35.6911844,139.7116213
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-20-11 西新宿AIビル B1F,Private Gym Dand.A(プライベ-ト ジム ダンドエ-) 新宿本店,スポーツクラブ/フィットネスクラブ,35.6945623,139.6955846
新宿区,神楽坂6丁目,-,東京都新宿区神楽坂6-8 SUNMALL TOWA 2F,Apple GYM(アップルジム) 神楽坂店,スポーツクラブ/フィットネスクラブ,35.7025491,139.7378498
新宿区,西新宿7丁目,-,東京都新宿区西新宿7-1-4 ゼンコウビル5F,Apple GYM(アップルジム) 新宿店,スポーツクラブ/フィットネスクラブ,35.6940574,139.6991474
新宿区,西新宿6丁目,-,東京都新宿区西新宿6-6-2 ヒルトン東京 5F,ジンジテニスセンター,テニススクール,35.6925835,139.6911889
新宿区,西新宿6丁目,-,東京都新宿区西新宿6-6-2 ヒルトン東京 3F,JINJI GOLF(ジンジ ゴルフ),ゴルフ練習場,35.6925835,139.6911889
新宿区,神楽坂3丁目,-,東京都新宿区神楽坂3-1 松本ハイツ 303号室,Apple GYM(アップルジム) 飯田橋店,スポーツクラブ/フィットネスクラブ,35.701993,139.7409533
新宿区,四谷坂町9丁目,-,東京都新宿区四谷坂町9-9 三廣ビル1F,ゴルフパフォーマンス 新宿四谷店,ゴルフ練習場,35.6908776,139.7284006
新宿区,新宿5丁目,-,東京都新宿区新宿5-10-2 KKビル 4F,パーソナルトレーニングジム ティーバランス新宿三丁目店,スポーツクラブ/フィットネスクラブ,35.6919723,139.7083398
新宿区,西落合3丁目,-,東京都新宿区西落合3丁目7-22,落合ゴルフガーデン,ゴルフ練習場,35.7241743,139.6819848
新宿区,霞ヶ丘町3丁目,-,東京都新宿区霞ヶ丘町3-2 西練習場 3F,Roots golf school(ルーツ ゴルフ スクール) 神宮外苑校,スポーツスクール/体験,35.6756777,139.7190219
新宿区,新宿3丁目,-,東京都新宿区新宿3丁目23-7,アルペンアウトドアーズフラッグシップストア新宿店,スポーツ用品/スポーツウェア,35.6932868,139.7007565
新宿区,市谷本村町1丁目,-,東京都新宿区市谷本村町1-1,エスフォルタ市ヶ谷,スポーツクラブ/フィットネスクラブ,35.6911782,139.7329903
新宿区,北新宿2丁目,-,東京都新宿区北新宿2-2-22 新宿Y'sビル 101号室,パーソナルトレーニングジム ティーバランス西新宿店,スポーツクラブ/フィットネスクラブ,35.6978408,139.689921
新宿区,高田馬場4丁目,-,東京都新宿区高田馬場4-11-13 アート第一ビル 2B,Apple GYM(アップルジム)高田馬場店,スポーツクラブ/フィットネスクラブ,35.7131458,139.7021863
新宿区,大久保1丁目,-,東京都新宿区大久保1-1-45 新宿セントラルハイツ 203,DEED(ディード)パーソナルトレーニングジム∞東新宿店,スポーツクラブ/フィットネスクラブ,35.6984965,139.7072926
新宿区,西新宿4丁目,-,東京都新宿区西新宿4-17-5 T&Kビルディング B1F,DEED(ディード) 西新宿店,スポーツクラブ/フィットネスクラブ,35.6889546,139.6876078
新宿区,若松町6丁目,-,東京都新宿区若松町24-10 シャンベール若松町 102B,DEED(ディード) 若松河田・早稲田店,スポーツクラブ/フィットネスクラブ,35.7008621,139.7171075
新宿区,住吉町8丁目,-,東京都新宿区住吉町8-20 四ッ谷ヂンゴビル B1F,わたしのゴルフ 曙橋店,ゴルフ練習場,35.693035,139.7213172
新宿区,西新宿6丁目,-,東京都新宿区西新宿6-12-16 天空MURAビル 1007,TRAIM(トライム),スポーツクラブ/フィットネスクラブ,35.6933817,139.6887245
新宿区,新宿3丁目,-,東京都新宿区新宿3-30-13 新宿マルイ本館7F,eviGym(エビジム) 新宿店,スポーツクラブ/フィットネスクラブ,35.6909311,139.7040644
新宿区,神楽坂5丁目,-,東京都新宿区神楽坂5-8 恵比寿亭ビル B1F,GOLFERS(ゴルファーズ)24 神楽坂店,ゴルフ練習場,35.7020409,139.7387308
新宿区,新宿5丁目,-,東京都新宿区新宿5-15-6 新宿光陽ビル 1F,SMART SHOTS(スマート ショット) 新宿,ゴルフ場,35.6939877,139.707133
新宿区,四谷3丁目,-,東京都新宿区四谷3丁目11,極真会館四谷・飯田橋道場,スポーツスクール/体験,35.6880996,139.7190979
新宿区,新宿2丁目,-,東京都新宿区新宿2-4-2,ラルゴ,スキー/スノボショップ,35.6887742,139.7080306
新宿区,霞ヶ丘町2丁目,-,東京都新宿区霞ヶ丘町11-1,神宮外苑フットサルクラブ千駄ヶ谷コート,スポーツ施設/運動公園,35.6801879,139.7149927
新宿区,高田馬場1丁目,-,東京都新宿区高田馬場1-33-3,ヴェイルスポーツ,スポーツ用品/スポーツウェア,35.7110359,139.7035127
新宿区,高田馬場2丁目,-,東京都新宿区高田馬場2丁目9-3,ストリングショップグランドスラム,スポーツ用品/スポーツウェア,35.712202,139.7078411
新宿区,西新宿1丁目,-,東京都新宿区西新宿1-19-4,ヤマモトスポーツ,スポーツ用品/スポーツウェア,35.6883264,139.6974593
新宿区,喜久井町,-,東京都新宿区喜久井町20,少林寺流拳行館空手道総本部,スポーツスクール/体験,35.703618,139.7220953
新宿区,新宿3丁目,-,東京都新宿区新宿3-3-9,ファイター,スポーツ用品/スポーツウェア,35.690592,139.7061755
新宿区,北新宿1丁目,-,東京都新宿区北新宿1丁目6-21,ヌンサヤームジム,スポーツ施設/運動公園,35.7003769,139.6957841
新宿区,西新宿7丁目,-,東京都新宿区西新宿7丁目4-3,住地ゴルフスクール 新宿西校,スポーツスクール/体験,35.6957906,139.6985962
新宿区,下落合2丁目,-,東京都新宿区下落合2-14-22,財団法人波多野ファミリスクール,スポーツスクール/体験,35.7188474,139.7051383
新宿区,新宿1丁目,-,東京都新宿区新宿1丁目17-1,WITH新宿店,スポーツスクール/体験,35.6892014,139.7118607
